time/total_timesteps,curriculum/eff_scale,reward_terms/stop,reward_terms/alive,reward_terms/coef_rate,reward_terms/vz,curriculum/stance_ratio,reward_terms/hip_roll,reward_terms/residual,reward_terms/motor_vel,time/time_elapsed,curriculum/ctrl_drop_prob,curriculum/ent_coef,reward_terms/residual_rate,reward_terms/torque,reward_terms/assist_pen,curriculum/ctrl_jitter_ms,reward_terms/fwd_speed,rollout/ep_len_mean,reward_terms/energy,reward_terms/foot_ahead,reward_terms/ang_xy,reward_terms/foot_slip,reward_terms/overrun,time/iterations,rollout/ep_rew_mean,reward_terms/lat_vel,reward_terms/clearance,reward_terms/stance_time,reward_terms/phase_contact,reward_terms/step_rate,reward_terms/height,time/fps,reward_terms/action_rate,reward_terms/stance,reward_terms/upright,reward_terms/time,curriculum/sprint_dist_m,reward_terms/angmom,reward_terms/air_time,train/clip_range,train/entropy_loss,train/clip_fraction,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/explained_variance,train/std,train/value_loss,train/n_updates,train/loss
626688,0.0025344,0.0,0.0,-1.5712545277499226,-0.058392349515148725,0.649417088,-0.011978850698462374,-0.06308485238077703,-3.5386233856325167e-06,143,0.0,0.01,0.0,-0.0012583635254314071,0.0,0.0,0.012031873988817054,1122.66,-5.40291629036711e-05,0.0,-1.775154061334905e-05,-0.794490469329713,0.0,34,-379.96362348,-4.162202357664112e-08,0.010154288994349907,-0.4469406746955226,-0.6520921929221912,0.0,-0.05829610477048338,4368,-0.2140086288213593,-0.00018213148831350075,-2.3589091652256926e-07,-0.5,25.38016,0.0,0.0,0.2,-34.095590591430664,0.0927001953125,0.000299695872,0.009542842,-0.014043434942141175,0.31005859375,1.0041837692260742,13.193667078018189,132,4.44279670715332
645120,0.0026112,0.0,0.0,-1.5808717161944645,-0.0703335891243899,0.6493994240000001,-0.00949162488682493,-0.06313922544696973,-3.7879466994638266e-06,147,0.0,0.01,0.0,-0.0012675877834060134,0.0,0.0,0.03539771501415683,1071.42,-5.525142357178836e-05,0.0,-1.7480907167288895e-05,-0.7683487299042121,0.0,35,-367.00345637,-4.045678916420137e-08,0.012573164390385635,-0.3561012388753524,-0.6386986675808968,0.0,-0.06322449616036696,4369,-0.21344579261164687,-0.001032806243198086,-2.212750070662509e-07,-0.5,25.39168,0.0,0.0,0.2,-34.10691528320312,0.08299560546875,0.000299686656,0.008771491,-0.01403968206141144,0.27928316593170166,1.0044488906860352,17.347954273223877,136,7.971653461456299
663552,0.002688,0.0,0.0,-1.580298094623914,-0.055291957288991854,0.64938176,-0.01309916153553063,-0.06318541539477872,-3.641299793281852e-06,151,0.0,0.01,0.0,-0.001435380476635891,0.0,0.0,0.18435532867282312,1031.96,-5.78057991392357e-05,0.0,-1.731923808973082e-05,-0.8572455418834647,0.0,36,-356.99689076000004,-3.98535462360626e-08,0.007821901900172692,-0.4214173815772584,-0.6628846729025953,0.0,-0.06699650994550417,4369,-0.21144566851863467,-0.00025186288152949615,-2.5106864850605984e-07,-0.5,25.4032,0.0,0.0,0.2,-34.096750831604005,0.07864990234375,0.00029967744,0.009954376,-0.014673308446072042,0.30180150270462036,1.0037841796875,19.77696290016174,140,8.784424781799316
681984,0.0027648,0.0,0.0,-1.5809386012594802,-0.05872114857973365,0.649364096,-0.01814895585859899,-0.0631993938999798,-3.878981818566182e-06,156,0.0,0.01,0.0,-0.0014103196045399155,0.0,0.0,0.07344364691623918,972.08,-6.0112958895610263e-05,0.0,-1.782101565421752e-05,-0.8220014568504282,0.0,37,-341.94194455999997,-3.861864283121459e-08,0.01050526436760925,-0.4277646429481037,-0.6560174754338485,0.0,-0.06068408116433772,4369,-0.21422286925205175,-0.002142897420509317,-2.4033398330764187e-07,-0.5,25.41472,0.0,0.0,0.2,-34.09098873138428,0.0712158203125,0.000299668224,0.008855756,-0.013838835211936384,0.24267727136611938,1.0032719373703003,16.3024142742157,144,7.460297584533691
700416,0.0028416,0.0,0.0,-1.5613955360582334,-0.06233805193326796,0.649346432,-0.018009240942277585,-0.06314920235241156,-4.011734652683465e-06,160,0.0,0.01,0.0,-0.0014050576489708692,0.0,0.0,0.01297807698127717,959.23,-6.110696072205907e-05,0.0,-1.698859882743542e-05,-0.7957446129442868,0.0,38,-338.59329750999996,-3.438859607788893e-08,0.012062727528186224,-0.42023402845370583,-0.6485969824659468,0.0,-0.05795726200893795,4370,-0.21163464700917772,-0.00870705470723792,-2.3541776693289553e-07,-0.5,25.42624,0.0,0.0,0.2,-34.09780731201172,0.08369140625,0.000299659008,0.010202357,-0.014611038961447775,0.2161582112312317,1.004198670387268,12.782942581176759,148,5.481415748596191
718848,0.0029184,0.0,0.0,-1.5802323145815858,-0.06710303945722886,0.6493287680000001,-0.0152455397533673,-0.06324237291807615,-4.113937568778259e-06,164,0.0,0.01,0.0,-0.0014666503357890404,0.0,0.0,0.016160676351037455,938.8,-6.34802566557689e-05,0.0,-1.7145111736190632e-05,-0.8296105567967575,0.0,39,-333.43927549,-3.526302191353932e-08,0.013254106850660426,-0.3352825352356174,-0.6465137648915321,0.0,-0.06024937107656617,4371,-0.21496100685365666,-0.004073260083006314,-2.3744649626156454e-07,-0.5,25.43776,0.0,1.2478277009601394e-05,0.2,-34.11028270721435,0.1172119140625,0.00029964979199999996,0.011454461,-0.014423376601189374,0.23059505224227905,1.0053813457489014,11.94422664642334,152,4.833707332611084
737280,0.0029952,0.0,0.0,-1.5685476984545075,-0.07659012681197833,0.649311104,-0.012464024821775435,-0.06314143146310629,-4.449655421007842e-06,168,0.0,0.01,0.0,-0.0013552904936283809,0.0,0.0,-0.19129812895295398,831.69,-6.536417807666899e-05,0.0,-1.6902929393254632e-05,-0.749153493472001,0.0,40,-306.71566208,-3.805543652154041e-08,0.017152610144639466,-0.3661801815986918,-0.6331125534698585,0.0,-0.05122697896129545,4371,-0.21444388186988972,-0.0007974223737125966,-2.1774448663457044e-07,-0.5,25.44928,0.0,1.6275929131855567e-06,0.2,-34.112593460083005,0.11337890625,0.00029964057599999997,0.01141427,-0.015181580162607133,0.23193013668060303,1.0049583911895752,11.90502200126648,156,6.130274772644043
755712,0.003072,0.0,0.0,-1.5775130044467995,-0.06289679856258354,0.64929344,-0.007742153810561703,-0.06309874884603371,-4.439948614767778e-06,172,0.0,0.01,0.0,-0.0014304512812337797,0.0,0.0,-0.1221568367087363,980.11,-6.598778086350172e-05,0.0,-1.713116518452242e-05,-0.7535744329245299,0.0,41,-343.75092723999995,-3.8237149368641164e-08,0.01359806743865396,-0.41457183985362966,-0.6455996196312956,0.0,-0.04793207811038859,4371,-0.21483869628641925,0.0,-2.3273918007497644e-07,-0.5,25.4608,0.0,0.0,0.2,-34.10156726837158,0.07952880859375,0.00029963136,0.010412239,-0.015338636678643524,0.20642060041427612,1.0044975280761719,10.34590835571289,160,2.967771530151367
774144,0.0031488,0.0,0.0,-1.5767527237488919,-0.07381713612506996,0.649275776,-0.008674003366821342,-0.06314875498339251,-4.80585216849098e-06,177,0.0,0.01,0.0,-0.0013485262238108887,0.0,0.0,-0.15595812108560214,962.0,-6.725942922940625e-05,0.0,-1.6973503237203575e-05,-0.7222175780221707,0.0,42,-339.23893109000005,-3.9650528224811065e-08,0.015105910631366059,-0.35671876419251525,-0.6355267809629603,0.0,-0.045466042688808626,4371,-0.21388854553178338,-0.00027124003602197784,-2.1211880817465712e-07,-0.5,25.47232,0.0,0.0,0.2,-34.11767578125,0.14949951171875,0.000299622144,0.015425667,-0.014361642266158015,0.25894439220428467,1.005669116973877,7.187170386314392,164,3.0375189781188965
792576,0.0032256,0.0,0.0,-1.574871713950029,-0.06403896504149235,0.649258112,-0.01055468184260696,-0.06335073214409424,-4.705410786374327e-06,181,0.0,0.01,0.0,-0.0015067365777111145,0.0,0.0,-0.142414001538582,985.16,-7.03016255192459e-05,0.0,-1.705332721841375e-05,-0.7624820399205519,0.0,43,-345.06007375,-3.7219976880856155e-08,0.013038042948374198,-0.3613871488066959,-0.6436218575705304,0.0,-0.04589477926169722,4371,-0.21633952081415314,-0.0030179829442160823,-2.3463674949437181e-07,-0.5,25.48384,0.0,0.0,0.2,-34.11666851043701,0.17576904296875,0.00029961292799999997,0.015725935,-0.01195142618380487,0.2565537691116333,1.0055290460586548,7.713745331764221,168,2.452165126800537
811008,0.0033024,0.0,0.0,-1.5824318234562211,-0.06195944224825783,0.649240448,-0.007510520095637548,-0.0635075132306723,-4.6983732611436425e-06,185,0.0,0.01,0.0,-0.0016861835122982801,0.0,0.0,0.018930324492275535,965.29,-7.208810982288648e-05,0.0,-1.6990290764801964e-05,-0.8063489972327575,0.0,44,-340.02192084,-4.00922796207032e-08,0.011048879084955075,-0.40574343122878215,-0.6480424709008896,0.0,-0.056327044542915594,4372,-0.21478756374631564,-5.435973998309554e-07,-2.473039092660373e-07,-0.5,25.49536,0.0,0.0,0.2,-34.122474670410156,0.24693603515625,0.000299603712,0.022488575,-0.010466217697830871,0.32097870111465454,1.0058505535125732,5.971302270889282,172,2.283970594406128
829440,0.0033792,0.0,0.0,-1.5737838438362926,-0.08196401638586351,0.649222784,-0.01069316372093037,-0.06302632882884879,-5.222675056382682e-06,189,0.0,0.01,0.0,-0.0015852880865413728,0.0,0.0,-0.1412860283337092,1082.22,-7.269960551608179e-05,0.0,-1.7068093847999372e-05,-0.7321431461070331,0.0,45,-368.9631049499999,-4.3940583717958367e-08,0.014892798673421546,-0.40034385725125,-0.6321821312896613,0.0,-0.05819233466191975,4372,-0.21258377744768317,-0.0012683423089767585,-2.2618693800413341e-07,-0.5,25.50688,0.0,0.0,0.2,-34.119717025756835,0.17379150390625,0.000299594496,0.018855717,-0.01437909232918173,0.3720742464065552,1.0059103965759277,5.411547017097473,176,1.5760290622711182
847872,0.003456,0.0,0.0,-1.5801751833276279,-0.07108118472285924,0.64920512,-0.00856183247169672,-0.06341187462863472,-4.901865406518673e-06,193,0.0,0.01,0.0,-0.0019993478519701687,0.0,0.0,0.22408817435883824,931.59,-7.572107590692497e-05,0.0,-1.730607691252695e-05,-0.8376327158014623,0.0,46,-331.29485812999997,-4.2640758055029084e-08,0.00901570699779347,-0.3164370196528681,-0.6521299681661525,0.0,-0.07640745069092521,4372,-0.21449217131139597,-1.6541718677947567e-05,-2.666728398890506e-07,-0.5,25.5184,0.0,0.0,0.2,-34.114841079711915,0.1671875,0.00029958527999999996,0.016132329,-0.01372690435964614,0.4047125577926636,1.0049889087677002,6.273998403549195,180,2.3710873126983643
866304,0.0035328,0.0,0.0,-1.5722843626792367,-0.08374290370373966,0.649187456,-0.013573393356457991,-0.06357844363579035,-5.114729094335878e-06,198,0.0,0.01,0.0,-0.002196940578668731,0.0,0.0,0.2547108196976535,887.93,-7.926369224041388e-05,0.0,-1.8270544610429595e-05,-0.8690654131834106,0.0,47,-320.253784,-4.4408977107141965e-08,0.010021546624794911,-0.3150398834323924,-0.6452353093408109,0.0,-0.09297098556204132,4372,-0.21460331475415573,-0.0005895734949709778,-2.821244821089692e-07,-0.5,25.52992,0.0,0.0,0.2,-34.098351669311526,0.14556884765625,0.000299576064,0.014319914,-0.01658326565520838,0.36435961723327637,1.003986120223999,6.38050799369812,184,2.3706881999969482
884736,0.0036096,0.0,0.0,-1.5708836162060096,-0.08099223884530435,0.649169792,-0.013171981725096864,-0.06372283026847973,-4.995049611582655e-06,202,0.0,0.01,0.0,-0.002358942009736889,0.0,0.0,0.3338121262286477,685.07,-8.0395967608228e-05,0.0,-1.8020096750810793e-05,-0.9111478202069903,0.0,48,-269.43149413000003,-4.8891607282758824e-08,0.008027716325770368,-0.2952476512194456,-0.6585034329613084,0.0,-0.10074986398625932,4372,-0.20986537597926708,-6.531214160121304e-05,-2.9120862601500166e-07,-0.5,25.54144,0.0,0.0,0.2,-34.10188980102539,0.19654541015625,0.000299566848,0.017067801,-0.01446654899045825,0.41423022747039795,1.0041067600250244,6.064176273345947,188,2.2430973052978516
903168,0.0036864,0.0,0.0,-1.571238456183672,-0.09315829433838665,0.649152128,-0.017586366611392547,-0.0636750338565508,-5.294513096190546e-06,206,0.0,0.01,0.0,-0.0025265503843106686,0.0,0.0,0.5244481620545961,562.96,-8.107506677939185e-05,0.0,-1.8491071417536506e-05,-0.8906644355793376,0.0,49,-238.45139231000002,-4.798613431880362e-08,0.0062442903523678185,-0.19783125387847475,-0.6562589181488292,0.0,-0.11591284822735032,4371,-0.21176018574678515,-8.369276140972247e-05,-2.9039188514264813e-07,-0.5,25.55296,0.0,0.0,0.2,-34.10328350067139,0.1911865234375,0.000299557632,0.017394727,-0.013436301273759454,0.4693886637687683,1.0048723220825195,5.321453809738159,192,1.7690494060516357
921600,0.0037632,0.0,0.0,-1.5654846088302468,-0.08991413881520209,0.6491344640000001,-0.01768773053767574,-0.06355623272351466,-5.2515141404341625e-06,210,0.0,0.01,0.0,-0.002566969124351959,0.0,0.0,0.5138699211384872,495.5,-8.284239286275633e-05,0.0,-1.8330900667551346e-05,-0.9214730310805006,0.0,50,-221.42720687000002,-4.8992099333956465e-08,0.006549487692360658,-0.24982924547091695,-0.6480862601187242,0.0,-0.1132064024187928,4370,-0.21049496865545525,-0.0022758863114779766,-2.955293869809996e-07,-0.5,25.56448,0.0,0.0,0.2,-34.106378173828126,0.1779052734375,0.000299548416,0.013574797,-0.010366874863393605,0.5414233207702637,1.0042123794555664,6.36505355834961,196,2.3882555961608887
940032,0.00384,0.0,0.0,-1.5660388350276278,-0.12266198541240755,0.6491168,-0.01784232476762075,-0.06371738901207985,-5.42074357574762e-06,215,0.0,0.01,0.0,-0.0025829205764965825,0.0,0.0,0.5360952694200087,408.04,-8.206310169864263e-05,0.0,-1.815661642895512e-05,-0.9060407460546919,0.0,51,-199.47173977999995,-4.86489556894562e-08,0.009269695413366086,-0.15772804782480104,-0.6283883675192289,0.0,-0.11531052034599701,4370,-0.20856473004471973,-9.555222582842083e-05,-2.9513293479471656e-07,-0.5,25.576,0.0,1.6275929131855567e-06,0.2,-34.095871162414554,0.13472900390625,0.0002995392,0.014860479,-0.01639273907057941,0.5700739026069641,1.003899097442627,5.179604005813599,200,1.897996187210083
958464,0.0039168,0.0,0.0,-1.5632582419943506,-0.10181010100489457,0.649099136,-0.017373943607815252,-0.06393600520194939,-5.439915059129289e-06,219,0.0,0.01,0.0,-0.0028976630261280745,0.0,0.0,0.6126858375843217,412.88,-8.851297929349273e-05,0.0,-1.9028430606148013e-05,-0.9555602417780718,0.0,52,-200.45545056999998,-5.124296784506818e-08,0.005568374979663313,-0.2342000743341891,-0.6524440246728771,0.0,-0.12358186902384223,4371,-0.2083176986376413,0.0,-3.2140590229964635e-07,-0.5,25.58752,0.0,0.0,0.2,-34.092500877380374,0.12147216796875,0.00029952998399999996,0.013199598,-0.016666429594624787,0.6124727725982666,1.0031802654266357,5.503429508209228,204,1.9024701118469238
976896,0.0039936,0.0,0.0,-1.5627360133731303,-0.08772624078467882,0.649081472,-0.019804033522174424,-0.06350661724940858,-5.7658901543181166e-06,223,0.0,0.01,0.0,-0.0029186891193663327,0.0,0.0,0.4417685927226707,427.58,-9.436563648329452e-05,0.0,-1.8837707032809953e-05,-0.9384910188225272,0.0,53,-203.83641608999997,-5.2253825335246005e-08,0.00632501814633831,-0.2918411207695802,-0.6577189057715008,0.0,-0.10886150400876,4370,-0.2112641591888495,-0.00061365419614197,-3.340973373853394e-07,-0.5,25.59904,0.0,0.0,0.2,-34.088836669921875,0.132763671875,0.00029952076799999997,0.015605075,-0.021281108388211577,0.6582554578781128,1.0033364295959473,3.9427342414855957,208,1.2663459777832031
995328,0.0040704,0.0,0.0,-1.579236654169165,-0.1131057132004443,0.6490638080000001,-0.02000861127444784,-0.0638765085869619,-6.001003240780835e-06,227,0.0,0.01,0.0,-0.0027347228238074435,0.0,0.0,0.24252001369403578,518.99,-9.31200877430409e-05,0.0,-1.8136807099262305e-05,-0.8961859139917652,0.0,54,-226.62473595,-5.119119773569736e-08,0.012997103974432479,-0.23191070122185112,-0.6292641438447806,0.0,-0.10349866121228087,4371,-0.21181208120465175,-0.0001997218343727511,-3.12353718777052e-07,-0.5,25.61056,0.0,0.0,0.2,-34.09190998077393,0.16964111328125,0.000299511552,0.020545455,-0.02096362459124066,0.7072855234146118,1.0035771131515503,2.604070043563843,212,0.8517230749130249
1013760,0.0041472,0.0,0.0,-1.5589779016242415,-0.12677593544908505,0.649046144,-0.019946511730928197,-0.06384676972957196,-5.92594953271914e-06,232,0.0,0.01,0.0,-0.003010802894564823,0.0,0.0,0.4400009269876264,481.27,-9.442922989384266e-05,0.0,-1.8914256145876464e-05,-0.929542365748155,0.0,55,-217.42052326000004,-4.969152448647699e-08,0.013255630128376208,-0.15675380793335433,-0.6167152970475712,0.0,-0.1218243524704164,4369,-0.2101602846044612,-0.0002713042390346846,-3.216344140580843e-07,-0.5,25.62208,0.0,0.0,0.2,-34.09538326263428,0.15823974609375,0.000299502336,0.016580889,-0.0210543776396662,0.6978578567504883,1.0038155317306519,2.7412101864814757,216,0.8214343190193176
1032192,0.004224,0.0,0.0,-1.5580401441105685,-0.1124545203483621,0.64902848,-0.018464946793043672,-0.06393506727833424,-6.1803768108705674e-06,236,0.0,0.01,0.0,-0.0027091738154628093,0.0,0.0,0.1254782665772221,463.66,-9.798098160908708e-05,0.0,-1.774196542294735e-05,-0.9109975855858418,0.0,56,-212.77481211000003,-4.8346433299285166e-08,0.014533140135407165,-0.25036744614610346,-0.6268050181964995,0.0,-0.08591879696590764,4369,-0.21110083690879228,-0.000697401515482297,-3.170114748235567e-07,-0.5,25.6336,0.0,0.0,0.2,-34.090882301330566,0.1525146484375,0.00029949311999999997,0.016745696,-0.020460089889820666,0.6812807321548462,1.0032193660736084,2.778662121295929,220,0.9210923910140991
1050624,0.0043008,0.0,0.0,-1.5601915769414085,-0.09884255263439395,0.649010816,-0.019430909329633844,-0.06403936275666176,-6.256898131898291e-06,240,0.0,0.01,0.0,-0.0029872078820754266,0.0,0.0,0.1782466267365277,496.8,-0.00010192663003457197,0.0,-1.8109363180506386e-05,-0.9140527128052413,0.0,57,-220.93701609000004,-4.944185266984241e-08,0.012901563862499459,-0.3184524250698612,-0.6316176067430166,0.0,-0.09636462962588364,4370,-0.2130102441749807,-0.0003274670368263006,-3.3110131712661724e-07,-0.5,25.64512,0.0,0.0,0.2,-34.09960594177246,0.1631103515625,0.000299483904,0.022383157,-0.02740100584924221,0.7246295213699341,1.0044516324996948,1.5154700696468353,224,0.30875980854034424
1069056,0.0043776,0.0,0.0,-1.5657432894027818,-0.1059470874202834,0.6489931520000001,-0.017768608510287102,-0.06389227364425308,-6.331858720371591e-06,244,0.0,0.01,0.0,-0.003041880216780864,0.0,0.0,0.2654663772219871,534.93,-0.00010222634883457001,0.0,-1.8164041039795803e-05,-0.933680586995491,0.0,58,-230.30376947000002,-4.794718254587654e-08,0.012814683557572228,-0.2406739772203663,-0.6276449065265,0.0,-0.1012873543085088,4370,-0.21171860101922857,-0.0008648046577767808,-3.3036707440715014e-07,-0.5,25.65664,0.0,1.085058708364765e-06,0.2,-34.1027286529541,0.19970703125,0.000299474688,0.025453832,-0.025605261494638397,0.7518738508224487,1.0046178102493286,1.197223761677742,228,0.15560069680213928
1087488,0.0044544,0.0,0.0,-1.5512471825263219,-0.09892695636480117,0.648975488,-0.016584721451690806,-0.06376507413639328,-6.696505302560199e-06,248,0.0,0.01,0.0,-0.0028491736664083005,0.0,0.0,0.013765518676114575,582.58,-0.00010632647239645394,0.0,-1.7764730641368013e-05,-0.908182179306004,0.0,59,-242.37210078,-4.910601402122639e-08,0.014919016544959758,-0.2772976462890963,-0.624446957473531,0.0,-0.08355498715197465,4370,-0.21363602677701996,-0.00013646483211474157,-3.128890650034485e-07,-0.5,25.66816,0.0,9.223071780676642e-06,0.2,-34.10409641265869,0.20218505859375,0.00029946547199999996,0.027914459,-0.025599587243050337,0.7351275682449341,1.004339575767517,1.1918369740247727,232,0.08852645754814148
1105920,0.0045312,0.0,0.0,-1.567004131888983,-0.12112571540709334,0.648957824,-0.013920984110735786,-0.06381459293042956,-7.1414317256218405e-06,252,0.0,0.01,0.0,-0.0028690694356125848,0.0,0.0,-0.02530304705672828,580.51,-0.00010828077181827411,0.0,-1.7871587897229456e-05,-0.8719335250606087,0.0,60,-242.02014047999998,-4.724261603863521e-08,0.019249740272570637,-0.2377915109650025,-0.6108904086819993,0.0,-0.08934134158903316,4371,-0.21317128960679543,-6.46028250630999e-05,-3.0872111699338695e-07,-0.5,25.67968,0.0,0.0,0.2,-34.09879722595215,0.23150634765625,0.000299456256,0.031816658,-0.026158732047770174,0.7556784749031067,1.004621148109436,0.9062702059745789,236,-0.0029923617839813232
1124352,0.004608,0.0,0.0,-1.565648384203812,-0.09796167977837333,0.64894016,-0.016142524137001686,-0.06397955737441041,-6.704744359658093e-06,257,0.0,0.01,0.0,-0.00331684285805031,0.0,0.0,0.22334247351889092,580.77,-0.0001096075232258823,0.0,-1.8292627745275246e-05,-0.9219264758065862,0.0,61,-241.88633161000004,-4.8820258714639566e-08,0.01288912155511904,-0.23658039788683205,-0.6338751751269702,0.0,-0.1053240982135892,4371,-0.21164840259879303,-0.0008015618828694656,-3.2856840062791447e-07,-0.5,25.6912,0.0,1.6275929131855567e-06,0.2,-34.10942764282227,0.20938720703125,0.00029944704,0.034440205,-0.02815863082651049,0.7730374336242676,1.005218744277954,0.8496230691671371,240,-0.031141459941864014
1142784,0.0046848,0.0,0.0,-1.555880184459505,-0.10250378266441473,0.6489224960000001,-0.01571266301282391,-0.06445881012790661,-7.149441484805469e-06,261,0.0,0.01,0.0,-0.0030864992685175965,0.0,0.0,0.19511440382317058,532.03,-0.00011129466540673948,0.0,-1.779404683554361e-05,-0.9068849759215671,0.0,62,-229.67176052000002,-4.889657686881145e-08,0.013647004306206693,-0.22940908413794306,-0.6322366743605596,0.0,-0.08972006319058495,4371,-0.21250731163414596,-5.941699820336385e-05,-3.2358095366842176e-07,-0.5,25.70272,0.0,0.0,0.2,-34.10291595458985,0.2266845703125,0.000299437824,0.030950293,-0.024226151197217403,0.8149199485778809,1.004464030265808,0.7082216411828994,244,-0.08752763271331787
1161216,0.0047616,0.0,0.0,-1.5581569611893284,-0.1245528088644084,0.648904832,-0.01794807207828289,-0.06440873960949639,-7.833426774971763e-06,265,0.0,0.01,0.0,-0.0028199436457977075,0.0,0.0,-0.22845247104743618,545.86,-0.00011601257699991814,0.0,-1.7579867657876765e-05,-0.8315988196852282,0.0,63,-232.81596020000003,-4.648929828159098e-08,0.02255824941440294,-0.25463924980754704,-0.596227108612573,0.0,-0.07604161883904287,4371,-0.214606335658416,-0.002082429233480929,-3.03230115958464e-07,-0.5,25.71424,0.0,0.0,0.2,-34.11465625762939,0.24306640625,0.000299428608,0.035578825,-0.029643802368082107,0.8229509592056274,1.0056923627853394,0.5926782816648484,248,-0.12908098101615906
1179648,0.0048384,0.0,0.0,-1.5497188544340659,-0.09778911114536087,0.648887168,-0.01623600384490097,-0.06447252464282101,-7.856249417291905e-06,269,0.0,0.01,0.0,-0.002824545905950744,0.0,0.0,-0.060505471533104954,597.88,-0.00011540554111917746,0.0,-1.7988164053186127e-05,-0.8616729190877165,0.0,64,-245.73961472000002,-4.488855239821242e-08,0.016780941473496323,-0.24559843354573888,-0.6132746877121824,0.0,-0.06920966807943484,4371,-0.2134026432283169,-0.00190847707672497,-3.0044526600739407e-07,-0.5,25.72576,0.0,2.1158824286734063e-05,0.2,-34.12112693786621,0.23184814453125,0.000299419392,0.03215366,-0.0299826345522888,0.8301806449890137,1.0059951543807983,0.5255373120307922,252,-0.1875319480895996
1198080,0.0049152,0.0,0.0,-1.5388792238506876,-0.10988286376059692,0.648869504,-0.01499017467125157,-0.06455907844133844,-8.04021349301079e-06,274,0.0,0.01,0.0,-0.0029358963494323454,0.0,0.0,-0.05050685840422581,598.23,-0.00011898688509977868,0.0,-1.7737295053595688e-05,-0.8719958335107137,0.0,65,-245.71110763000004,-5.033584099473215e-08,0.019525803331988473,-0.21981109736629556,-0.6033387015966752,0.0,-0.06911820512322897,4371,-0.21403502334300117,-0.0005937756484250122,-3.190217781479067e-07,-0.5,25.73728,0.0,1.681854094689091e-05,0.2,-34.10717487335205,0.21053466796875,0.00029941017599999996,0.030597577,-0.0297195125836879,0.8300477862358093,1.0046931505203247,0.46926792711019516,256,-0.2083044797182083
