time/iterations,reward_terms/residual,reward_terms/coef_rate,reward_terms/foot_slip,reward_terms/hip_roll,time/time_elapsed,reward_terms/stance_time,reward_terms/phase_contact,reward_terms/height,rollout/ep_len_mean,time/fps,time/total_timesteps,curriculum/eff_scale,curriculum/ent_coef,reward_terms/vz,reward_terms/overrun,reward_terms/lat_vel,reward_terms/stance,reward_terms/ang_xy,reward_terms/air_time,reward_terms/energy,reward_terms/alive,rollout/ep_rew_mean,reward_terms/clearance,reward_terms/action_rate,curriculum/stance_ratio,reward_terms/stop,reward_terms/torque,reward_terms/upright,reward_terms/motor_vel,reward_terms/fwd_speed,reward_terms/time,train/std,train/clip_range,train/entropy_loss,train/learning_rate,train/policy_gradient_loss,train/approx_kl,train/loss,train/n_updates,train/clip_fraction,train/value_loss,train/explained_variance
1284,-0.5091973004233525,-0.4177752711497188,-0.27782085027247955,-0.029430282837758677,23357,-0.05170257025311002,-0.5192474905750742,-0.09485932944044265,72.84,1125,26296320,0.4379306666666667,0.01,-0.27443847830018864,0.0,-2.7474543534695353e-09,-0.0003093969384590649,-0.32191523773324593,0.00015820314001757652,-0.008664529858136812,0.5,-82.89956306000002,0.15716123906143492,-0.03405827678444375,0.5492759466666667,0.0,-0.11157207535135423,-0.46918778660377247,-0.0017728778864163591,1.6986072278922753,0.0,0.9697018265724182,0.2,-33.0971601486206,0.00021241386666666666,-0.009331847284920513,0.020235132,1.271822214126587,38004,0.21859130859375,2.3952717781066895,0.9918738007545471
1285,-0.5085939110159567,-0.4190185486962891,-0.27780882877109975,-0.02946968998368375,23375,-0.05145891828578897,-0.5176560465113105,-0.09447713540587085,73.34,1125,26316800,0.438272,0.01,-0.2776512617687266,0.0,-2.683063970703634e-09,-0.0004815950049752354,-0.3206375988876452,0.00019140627409797162,-0.008687428234284787,0.5,-82.34457202,0.15850612967752564,-0.034519602211729346,0.54919744,0.0,-0.11170189183228277,-0.46648547069446106,-0.0017782014233986214,1.694031603565083,0.0,0.9692052006721497,0.2,-33.09202251434326,0.0002123456,-0.007002792309504002,0.016572291,0.04932737350463867,38008,0.2126953125,2.122609207034111,0.9925801157951355
1286,-0.5082506225385375,-0.4163553486808473,-0.2782341869865109,-0.0298964611188285,23393,-0.051612726606254,-0.5177111590499327,-0.09547682146618572,72.82,1125,26337280,0.43861333333333336,0.01,-0.2752248364253208,0.0,-2.762792400769039e-09,-0.00031661554038050815,-0.3238137961905055,0.0001474609598517418,-0.008690891145133543,0.5,-82.35809015000001,0.1584392890307617,-0.034056979818843314,0.5491189333333333,0.0,-0.11142146814008816,-0.47160598332431497,-0.001782940978159648,1.7035784794396107,0.0,0.9695642590522766,0.2,-33.09190044403076,0.00021227733333333335,-0.008904891123529523,0.024884827,0.3643953800201416,38012,0.272021484375,1.4961565852165222,0.9948409795761108
1287,-0.5084780177508519,-0.42109317338604607,-0.28359276583287235,-0.029791545544315078,23412,-0.05158684780035401,-0.5215978619690357,-0.09573283706002432,72.41,1125,26357760,0.43895466666666666,0.01,-0.2747263044355908,0.0,-2.7690494377098984e-09,-0.00048457275096834443,-0.327032824734863,8.886719588190317e-05,-0.008724207256669402,0.5,-82.50144648,0.15757493743734435,-0.034259628247324446,0.5490404266666666,0.0,-0.11156590760524916,-0.4728204753532809,-0.0017875060787276148,1.7057070586961118,0.0,0.9689792990684509,0.2,-33.09151649475098,0.00021220906666666667,-0.004888734791893512,0.01914137,1.2088533639907837,38016,0.24808349609375,2.976907080411911,0.9887087941169739
1288,-0.5082399292861469,-0.4176134882464009,-0.27679991293359424,-0.02931142871602157,23430,-0.05153069547377527,-0.5207588703126859,-0.095638329521342,72.97,1125,26378240,0.439296,0.01,-0.2749689767334237,0.0,-2.748966492701933e-09,-0.00016577982714110348,-0.3209607373809396,0.00019042971543967724,-0.008730905317515743,0.5,-81.35634786,0.15833668031239578,-0.033999401594455476,0.54896192,0.0,-0.11200837364588456,-0.47028016936097794,-0.0017830998976787894,1.7073477779514845,0.0,0.9688143730163574,0.2,-33.0885534286499,0.0002121408,-0.00834866684745066,0.013024348,1.2817070484161377,38020,0.1318603515625,3.532407283782959,0.987886369228363
1289,-0.508069240341254,-0.4149373618220305,-0.2801631056984172,-0.029931620073836235,23448,-0.05158684776833979,-0.5185799971433975,-0.09706118436567616,72.97,1125,26398720,0.4396373333333333,0.01,-0.2784655197019473,0.0,-2.703424082080056e-09,-0.00040328353064098454,-0.32095751886891444,0.00014648438373114913,-0.008674912926372043,0.5,-82.37141304000001,0.1587613460216735,-0.033877708503596435,0.5488834133333333,0.0,-0.1111074626654959,-0.47141464514527504,-0.0017877302922543012,1.717673977221967,0.0,0.9690148234367371,0.2,-33.091095542907716,0.00021207253333333333,-0.008074885551468469,0.022935497,0.903967022895813,38024,0.21885986328125,2.5154334783554075,0.9912297129631042
1290,-0.507713925180281,-0.4181881958722139,-0.2841524817449631,-0.030054548438238394,23466,-0.05188176929950714,-0.5217238226528285,-0.09580696586438438,72.93,1125,26419200,0.4399786666666667,0.01,-0.27502945543622126,0.0,-2.7281381126312563e-09,-0.00022432000572015172,-0.32183786175346407,8.398435020353645e-05,-0.008680437999708508,0.5,-83.02593083000002,0.15741252931996055,-0.034218608241035085,0.5488049066666667,0.0,-0.11139740749239355,-0.4689714052417594,-0.0017850398204484516,1.7075830880767129,0.0,0.9689586162567139,0.2,-33.08971252441406,0.00021200426666666665,-0.009303228417411446,0.019495463,0.14867770671844482,38028,0.203125,1.834851038455963,0.9936865568161011
1291,-0.5080384358676382,-0.4204734248575206,-0.2806335204004186,-0.03018719522638282,23484,-0.05170989444450243,-0.5218201124349062,-0.09589236994803645,72.2,1125,26439680,0.44032,0.01,-0.2744470356543336,0.0,-2.792201187705818e-09,-0.00029167880059923575,-0.32479883998177894,0.00016113284218590706,-0.00874083700478906,0.5,-82.67655024,0.15706264973507178,-0.03428576573900987,0.5487264000000001,0.0,-0.11179812882892415,-0.4691340613695491,-0.0017962279829785803,1.7064114473294165,0.0,0.9686915278434753,0.2,-33.0848747253418,0.00021193599999999997,-0.011921151494607329,0.022437453,0.12469562888145447,38032,0.2103271484375,1.0986579656600952,0.9958755970001221
1292,-0.5068900851299099,-0.4134550072597225,-0.27470852848290594,-0.030041522375807716,23502,-0.05147796114033554,-0.5157642419435662,-0.09574997302264768,72.91,1125,26460160,0.44066133333333335,0.01,-0.2762412775847066,0.0,-2.75697489385041e-09,-0.00033360928867066556,-0.31831391805298936,0.00021289066935423762,-0.008689636152628601,0.5,-82.09939421000001,0.1587517176783471,-0.033927369342601925,0.5486478933333333,0.0,-0.11190933737948841,-0.4680312530011931,-0.0017783884260476907,1.70049394219116,0.0,0.9686906337738037,0.2,-33.08247833251953,0.00021186773333333332,-0.0023986623156815766,0.028228039,1.512225866317749,38036,0.27867431640625,4.4692686080932615,0.9848615527153015
1293,-0.5084894391958703,-0.41460357230516137,-0.27834704682340217,-0.03026403945462632,23520,-0.051780695149500386,-0.5163246422070064,-0.0960516323251692,72.92,1125,26480640,0.44100266666666665,0.01,-0.27556024373196686,0.0,-2.800582000198067e-09,-0.0002268858781442903,-0.319532043393434,0.00015917971613816918,-0.008685146942641591,0.5,-82.20611792,0.15874224531908693,-0.03394002208670203,0.5485693866666667,0.0,-0.1114845930889277,-0.4701357120577464,-0.0017825768045884361,1.7058087859594746,0.0,0.9691059589385986,0.2,-33.08589382171631,0.00021179946666666666,-0.008937770541524514,0.0204344,0.42041707038879395,38040,0.20472412109375,1.9271380662918092,0.993270993232727
1294,-0.5084695555861061,-0.41809430028881334,-0.27880398905004106,-0.02966261431411573,23539,-0.05183733577287057,-0.5194656345399574,-0.09617455898174446,73.0,1125,26501120,0.441344,0.01,-0.27564558824759655,0.0,-2.6275221302170094e-09,-0.0001554613053653124,-0.32070665793269776,0.000132812510128133,-0.008731439014255469,0.5,-82.05261021,0.15822138528390134,-0.034395742637611845,0.54849088,0.0,-0.11172232873337351,-0.46886288876656224,-0.00178973976689898,1.710472712645858,0.0,0.968709409236908,0.2,-33.08128700256348,0.0002117312,-0.00848477246472612,0.021947956,0.09917142987251282,38044,0.23624267578125,0.8793277233839035,0.9968407154083252
1295,-0.5081129678984813,-0.41765624691582487,-0.2781870393633672,-0.02938145609034699,23557,-0.05172942575445631,-0.5185377396306686,-0.09648662379827368,73.12,1125,26521600,0.4416853333333333,0.01,-0.2767351713933709,0.0,-2.654584317118017e-09,-0.0002680154319775882,-0.32176450954679786,0.00020800784113816917,-0.008755716683771252,0.5,-81.4890019,0.15912379239783464,-0.034257598301664846,0.5484123733333334,0.0,-0.1124275233720314,-0.4725030373410128,-0.0017942988342709726,1.711715372566746,0.0,0.9685222506523132,0.2,-33.076765632629396,0.00021166293333333336,-0.004019935737596824,0.02450521,0.6441194415092468,38048,0.270849609375,1.8281185150146484,0.9935858249664307
1296,-0.5083765518518379,-0.42108722174425095,-0.277584504502099,-0.030047268182542924,23575,-0.05181975768209668,-0.5192482359182915,-0.09562908978048033,72.58,1125,26542080,0.4420266666666667,0.01,-0.27478490821415613,0.0,-2.7186946352813704e-09,-0.00029240879999601444,-0.31988622490331836,0.00012695312325377016,-0.008756252043790812,0.5,-82.23171284,0.15807444768433354,-0.03459122659922285,0.5483338666666666,0.0,-0.11235294217551928,-0.46922170924361417,-0.0017962840388538906,1.708340678648827,0.0,0.9687003493309021,0.2,-33.07794551849365,0.00021159466666666665,-0.011964556202292443,0.029640805,0.02008262276649475,38052,0.27056884765625,0.7994641125202179,0.9971305131912231
1297,-0.5082643549351935,-0.4215820377996217,-0.2797226889779721,-0.029930465818214968,23593,-0.051188410694885535,-0.5199345429448514,-0.0949851188496674,73.28,1125,26562560,0.442368,0.01,-0.2718626994530285,0.0,-2.7136466538098436e-09,-0.0003678029971145034,-0.3232681532597521,0.00014941407716833054,-0.008798900741329569,0.5,-82.62918607999998,0.15749788020667957,-0.03428250242395921,0.54825536,0.0,-0.11260789255878065,-0.4689836268392217,-0.0018019412392909235,1.6854641975208093,0.0,0.9683722853660583,0.2,-33.07139641898019,0.0002115264,0.0017156733831922924,0.04107483,0.8540217280387878,38055,0.3314906529017857,2.579632656914847,0.9915317893028259
1298,-0.5086497070531755,-0.41924678351328365,-0.2775532473810627,-0.029667899578421992,23611,-0.05149016820359975,-0.5179359875454629,-0.0962672133942033,73.01,1125,26583040,0.44270933333333334,0.01,-0.2768561960308782,0.0,-2.6755735166002567e-09,-0.00038926512663781907,-0.32147881219933233,0.00011718751047737897,-0.0087703013286872,0.5,-81.63035644,0.16019021770018887,-0.03454420488746272,0.5481768533333333,0.0,-0.11200090209894094,-0.47363995631673755,-0.0018015908520403645,1.7094655065708533,0.0,0.9683616161346436,0.2,-33.070891571044925,0.00021145813333333331,-0.0020754462224431337,0.02269725,3.940743923187256,38059,0.2876708984375,8.061176514625549,0.9716914892196655
1299,-0.5099055589991727,-0.4265717742315186,-0.2741257730555075,-0.029660558307033076,23629,-0.05163128127896925,-0.5241266108519391,-0.0973086778616907,72.42,1125,26603520,0.44305066666666665,0.01,-0.27428667702539056,0.0,-2.7241392419716665e-09,-0.0005052972852487911,-0.32628156384431906,0.0001171875192085281,-0.00879862382893824,0.5,-82.63574072,0.15774603721573316,-0.034436868128944496,0.5480983466666667,0.0,-0.11168684778037756,-0.4756072841511557,-0.0018188145344075319,1.7221009148451007,0.0,0.9680032134056091,0.2,-33.06662445068359,0.00021138986666666666,-0.007795150589663536,0.014893005,1.2195837497711182,38063,0.1508056640625,2.968790239095688,0.9898465275764465
1300,-0.5084854647150385,-0.42044194465065676,-0.2793668392449113,-0.029868037287954553,23648,-0.051844171629636546,-0.5182727344576593,-0.09648843236346952,73.02,1125,26624000,0.443392,0.01,-0.27521050571686745,0.0,-2.714907398502498e-09,-0.0002745731270225292,-0.32097291043650333,0.0001708984636934474,-0.008736417163603452,0.5,-82.57848318,0.15855236715784723,-0.03433036942031328,0.54801984,0.0,-0.111653390989827,-0.47255048600435395,-0.001802453892677682,1.7116898052637761,0.0,0.9682270884513855,0.2,-33.0674222946167,0.00021132159999999998,-0.00759080997959245,0.016048227,1.7182282209396362,38067,0.17099609375,2.4641395449638366,0.9915174841880798
1301,-0.5090235795832261,-0.42407481026274685,-0.2786528416514956,-0.02984149949669121,23666,-0.05126262934645638,-0.525443141474951,-0.09606724493440827,72.23,1125,26644480,0.4437333333333333,0.01,-0.27292004322686547,0.0,-2.7014959255051656e-09,-0.00022734933097384087,-0.3250328212689364,0.00017968751781154423,-0.008820117876707324,0.5,-83.51399993000001,0.15706734569586084,-0.03434201758793521,0.5479413333333334,0.0,-0.11292564655689288,-0.47462377115563914,-0.0018137444860244444,1.705193956095922,0.0,0.9684204459190369,0.2,-33.069983863830565,0.00021125333333333333,-0.00785165874985978,0.028012458,0.7667146921157837,38071,0.262841796875,1.6303153216838837,0.9943081140518188
1302,-0.5086590225269679,-0.4219729820954396,-0.28200565145271417,-0.030299020179591046,23684,-0.051387140942097176,-0.5210526129480209,-0.09550710492644997,72.65,1125,26664960,0.4440746666666667,0.01,-0.272532846564763,0.0,-2.711769427480374e-09,-0.0003611624035556803,-0.32584010406296315,0.000132812510128133,-0.008826456147792601,0.5,-82.44374207000001,0.15687713239799245,-0.03422964152229328,0.5478628266666666,0.0,-0.11237649970618557,-0.47310034677073176,-0.0018131262791608992,1.6911052836687301,0.0,0.968031644821167,0.2,-33.06643447875977,0.00021118506666666667,-0.0036604414111934603,0.018756678,1.267986536026001,38075,0.22554931640625,4.746696102619171,0.9832017421722412
1303,-0.5079946838129932,-0.4190055742364656,-0.27674007868550343,-0.029870043976093125,23702,-0.051615168049465865,-0.5189432787151275,-0.09575499903137767,73.09,1125,26685440,0.444416,0.01,-0.27581994759039796,0.0,-2.7229072316515037e-09,-0.0005238917219118079,-0.32174368055445013,0.00013378907751757652,-0.008795976583096547,0.5,-82.13505475,0.15935098156694866,-0.03425956314405297,0.54778432,0.0,-0.11283679367064373,-0.47159888671762784,-0.0018032406645595398,1.7049055198870051,0.0,0.96793133020401,0.2,-33.06484184265137,0.00021111680000000002,-0.007361461082473398,0.014341274,4.23052978515625,38079,0.14927978515625,7.97944495677948,0.9726029634475708
1304,-0.5086211036565378,-0.4194702475701396,-0.2787476421441275,-0.02978298719398354,23720,-0.05180950376816327,-0.5231622201423167,-0.09629149203594542,72.66,1125,26705920,0.44475733333333334,0.01,-0.2751994365080384,0.0,-2.7117674593663556e-09,-0.0002474387781974266,-0.3228471859162148,0.00012988282542210073,-0.008881923280003538,0.5,-82.2019859,0.15794954003962383,-0.034260682505179045,0.5477058133333333,0.0,-0.11325958851816813,-0.4744443589355917,-0.0018145458703643677,1.7146468764358782,0.0,0.968039333820343,0.2,-33.06730651855469,0.0002110485333333333,-0.009505953884217887,0.014680532,0.7714077234268188,38083,0.149755859375,2.2485874354839326,0.9917658567428589
1305,-0.5087659725336435,-0.4208018510117422,-0.27832206384060265,-0.030250799197437134,23738,-0.05158880083617987,-0.5230502780045488,-0.0969559110824407,72.45,1125,26726400,0.44509866666666664,0.01,-0.27445515497618883,0.0,-2.719818585159732e-09,-0.00032841659359387365,-0.32206631479642156,0.00016503909428138285,-0.00883202222274972,0.5,-83.05954548,0.15802587468259008,-0.034050959209936796,0.5476273066666667,0.0,-0.11179897910633203,-0.4744244552343731,-0.0018040474202893994,1.7171825497707736,0.0,0.9681439995765686,0.2,-33.0685432434082,0.00021098026666666666,-0.006339418981224298,0.01804198,2.217365026473999,38087,0.17115478515625,3.759694850444794,0.9869999885559082
1306,-0.5084006782491386,-0.42024050809958,-0.2740132756303413,-0.02984015919070604,23756,-0.05144817600375973,-0.5210026522067391,-0.09624160271826615,72.28,1125,26746880,0.44544,0.01,-0.2731424115582808,0.0,-2.779613823548898e-09,-8.815936649784093e-05,-0.32432016329534996,0.00014648439246229828,-0.008882577930844111,0.5,-82.56577321,0.1574438547681935,-0.03421869250397276,0.5475488,0.0,-0.11260214418517552,-0.47464903199322306,-0.0018205530592620076,1.7104958096994942,0.0,0.9683668613433838,0.2,-33.069807815551755,0.000210912,-0.009748808879521675,0.023863878,0.48368504643440247,38091,0.2095703125,2.5420037269592286,0.9909238219261169
1307,-0.5084174362074947,-0.4201340122318478,-0.27782286802555806,-0.030015526776108727,23774,-0.05182366388471564,-0.5223543960603403,-0.09590526792842674,71.75,1125,26767360,0.4457813333333333,0.01,-0.2734288943680464,0.0,-2.7396124684663268e-09,-0.0001248844780189074,-0.3204304059363251,8.886719588190317e-05,-0.008827728396286486,0.5,-83.27636147000001,0.15761542519196625,-0.03417513195824802,0.5474702933333333,0.0,-0.11265656563949626,-0.47131707011428087,-0.0018119465223180378,1.7124791103910753,0.0,0.9683502316474915,0.2,-33.070740699768066,0.00021084373333333332,-0.0058316746610216795,0.021017589,1.6655702590942383,38095,0.24283447265625,4.6691500544548035,0.9837530851364136
1308,-0.5075233031808875,-0.41604002837378273,-0.2774469143011719,-0.02983459735380875,23792,-0.05185393724823371,-0.5196940293703844,-0.09633579770571621,72.39,1125,26787840,0.44612266666666667,0.01,-0.27491129670064574,0.0,-2.726996226365551e-09,-0.0002316712786261888,-0.3224611620565939,0.00019238285021856428,-0.008790458249252004,0.5,-82.90285725000001,0.15858386112858874,-0.03439652693579258,0.5473917866666667,0.0,-0.11170862564597292,-0.47365994352634877,-0.0018180802377158727,1.7146757825521817,0.0,0.9683166146278381,0.2,-33.07116889953613,0.00021077546666666667,-0.007717970723751933,0.019075343,0.9489426612854004,38099,0.17188720703125,3.229234427213669,0.9887956976890564
1309,-0.5076902718054561,-0.4196589748900775,-0.27601635317410345,-0.030148545422883262,23810,-0.05173430852591991,-0.520745218902147,-0.09568849239695819,73.12,1125,26808320,0.446464,0.01,-0.2749543623058469,0.0,-2.8453995519675814e-09,-0.0001971493592031215,-0.3214470943595258,0.00016308595950249584,-0.008847797294477643,0.5,-82.88432861999999,0.15766680083228865,-0.034184043889289306,0.54731328,0.0,-0.11304179963096095,-0.47028101660572846,-0.0018239891486124828,1.7037966387780927,0.0,0.9683018326759338,0.2,-33.07178077697754,0.0002107072,-0.006976383074652403,0.020269016,0.8828439712524414,38103,0.21837158203125,3.240832006931305,0.9888295531272888
1310,-0.5082125295576764,-0.42030379375173466,-0.27513108780086704,-0.029769456415576566,23828,-0.051541437658306676,-0.5171506988254583,-0.09704814055896253,72.95,1125,26828800,0.44680533333333333,0.01,-0.2750398067875145,0.0,-2.775971757941775e-09,-0.0001697762032563194,-0.320892631869559,0.00019238281529396773,-0.008825172306024323,0.5,-82.16692454,0.15859378968801066,-0.03450843991935427,0.5472347733333334,0.0,-0.11233084368892884,-0.4738114538469965,-0.0018284277402175896,1.7093212169604943,0.0,0.9686084389686584,0.2,-33.07601528167724,0.00021063893333333333,-0.013570922834333032,0.029985826,0.09003621339797974,38107,0.24886474609375,0.9138762652873993,0.996627688407898
