time/iterations,curriculum/stance_ratio,reward_terms/vz,curriculum/sprint_dist_m,reward_terms/assist_pen,reward_terms/phase_contact,time/time_elapsed,reward_terms/air_time,reward_terms/time,reward_terms/ang_xy,reward_terms/fwd_speed,rollout/ep_rew_mean,reward_terms/lat_vel,reward_terms/clearance,reward_terms/angmom,reward_terms/stop,reward_terms/foot_ahead,curriculum/eff_scale,time/fps,reward_terms/residual_rate,reward_terms/motor_vel,reward_terms/height,reward_terms/residual,curriculum/ent_coef,reward_terms/stance,reward_terms/foot_slip,curriculum/ctrl_jitter_ms,reward_terms/stance_time,reward_terms/hip_roll,time/total_timesteps,reward_terms/alive,reward_terms/overrun,reward_terms/energy,reward_terms/upright,reward_terms/action_rate,reward_terms/step_rate,reward_terms/torque,reward_terms/coef_rate,rollout/ep_len_mean,curriculum/ctrl_drop_prob,train/policy_gradient_loss,train/value_loss,train/explained_variance,train/n_updates,train/entropy_loss,train/approx_kl,train/learning_rate,train/std,train/clip_fraction,train/loss,train/clip_range
1993,0.614813312,-0.23204572317988667,47.94784,0.0,-0.1190754293075632,8522,4.882812370649642e-05,-0.5,-0.2408215157949136,1.1473354572294665,-104.39306438000001,-2.4344284360227536e-08,0.04523762037736743,-0.10910630310139764,0.0,0.0,0.1529856,4310,0.0,-0.0006612525447627404,-0.1097752661796913,-0.11101294722257467,0.01,-0.008917417085497197,-0.20809497415134887,0.0,-0.028416524561988708,-0.02240819334095743,36734976,0.0,0.0,-0.004622761935849865,-0.286221155044744,-0.023344754510066814,0.0,-0.0702499193720314,-0.15648239725284732,256.07,0.0,-0.013433111645281316,0.05037430115044117,0.999733030796051,7965,-19.874055099487304,0.02137153,0.000281641728,1.0015149116516113,0.19892578125,-0.19699424505233765,0.2
1994,0.614795648,-0.23439970166443336,47.95936,0.0,-0.11688437854696827,8526,0.0,-0.5,-0.2437503100959657,1.2056593384626872,-104.63100148000001,-2.5184091016129613e-08,0.045120544010110154,-0.10790614376790711,0.0,0.0,0.1530624,4310,0.0,-0.0006635204575716707,-0.11233271964253702,-0.11110232113951791,0.01,-0.009384718897830628,-0.21097143299746143,0.0,-0.025497823701395344,-0.023704331400847274,36753408,0.0,0.0,-0.004607330859317188,-0.28590296115432523,-0.022992682216924246,0.0,-0.07065410648637913,-0.1440721818645435,257.7,0.0,-0.01032002957072109,0.3366401493549347,0.9982250928878784,7969,-19.875324153900145,0.019372927,0.000281632512,1.001884937286377,0.2042724609375,-0.04973641037940979,0.2
1995,0.614777984,-0.23602902286020078,47.97088,0.0,-0.11666236028855131,8530,0.0,-0.5,-0.2421461526702776,1.2315431533065395,-102.8047023,-2.558524168346192e-08,0.04438164667384118,-0.1079615445214544,0.0,0.0,0.1531392,4310,0.0,-0.000659255213084017,-0.11466937075112618,-0.11104725895787036,0.01,-0.009219670518042433,-0.2096361770261056,0.0,-0.02445235866859245,-0.023611246717435228,36771840,0.0,0.0,-0.004613944110848905,-0.28769091246691575,-0.02319379409875106,0.0,-0.07130466460752999,-0.14324826982122088,252.97,0.0,-0.012681806343607605,0.09007239677011966,0.999483585357666,7973,-19.87960538864136,0.016335338,0.000281623296,1.0020588636398315,0.15491943359375,-0.18995648622512817,0.2
1996,0.61476032,-0.2331804527870067,47.9824,0.0,-0.1159571695358174,8535,0.0,-0.5,-0.24198495013636107,1.2126595078969051,-102.99451939999997,-2.9580403434038287e-08,0.04447687749708755,-0.1066905902124215,0.0,0.0,0.153216,4310,0.0,-0.0006637187113993612,-0.11310662053755374,-0.11103806426663958,0.01,-0.008315060966006893,-0.209424857299645,0.0,-0.025566317136205424,-0.022992347436555434,36790272,0.0,0.0,-0.004642107364018237,-0.2836370620556318,-0.023080166196842233,0.0,-0.07122486801473175,-0.14572994861077027,254.24,0.0,-0.012478649336844682,0.029758411925286055,0.9998489022254944,7977,-19.87071886062622,0.02174889,0.00028161407999999997,1.000924825668335,0.19249267578125,-0.2092439979314804,0.2
1997,0.614742656,-0.2362039937035666,47.99392,0.0,-0.1153629679413485,8539,0.0,-0.5,-0.2437353930612693,1.2262685939782465,-103.1233441,-2.726860309066412e-08,0.04451006772171438,-0.1064722333379398,0.0,0.0,0.1532928,4310,0.0,-0.000669700765933863,-0.11258310927902339,-0.11121452643684313,0.01,-0.009497435511546574,-0.20636329439728557,0.0,-0.024629903559495386,-0.02297643483785612,36808704,0.0,0.0,-0.004669579965736592,-0.283882233187948,-0.023265403781133034,0.0,-0.0702585876190208,-0.1464053136383848,254.1,0.0,-0.011738326796330512,0.05336444824934006,0.9997507929801941,7981,-19.87979440689087,0.018743137,0.000281604864,1.0027239322662354,0.20257568359375,-0.2008495181798935,0.2
1998,0.614724992,-0.2336292922725801,48.00544,0.0,-0.116624295613287,8543,0.0,-0.5,-0.24121302927117905,1.20671476520126,-103.0844362,-2.5606099241083384e-08,0.04433682646266229,-0.10646396440725202,0.0,0.0,0.1533696,4310,0.0,-0.0006691596343226926,-0.112817181701929,-0.11115558621158887,0.01,-0.008490606838543071,-0.20968299062498053,0.0,-0.024600200435896922,-0.02435084132595287,36827136,0.0,0.0,-0.004636840259216441,-0.28456008542013345,-0.022809631564016147,0.0,-0.07122084100704135,-0.14581569845050593,253.98,0.0,-0.012739563675131649,0.05191942676901817,0.9997650384902954,7985,-19.88138666152954,0.021215877,0.000281595648,1.0022693872451782,0.21573486328125,-0.19997498393058777,0.2
1999,0.614707328,-0.22320048525927222,48.01696,0.0,-0.11418100806585987,8547,0.0,-0.5,-0.23619878338009695,1.1946353914706809,-103.54035794000004,-2.179613794776278e-08,0.043682661107849706,-0.10194499922039653,0.0,0.0,0.1534464,4310,0.0,-0.0006543522275088722,-0.11089432489108057,-0.1115358662696063,0.01,-0.00798635654637385,-0.19773362044505557,0.0,-0.029192612527468655,-0.02254044053387162,36845568,0.0,0.0,-0.004566022386804791,-0.27481385578457324,-0.021957169997297604,0.0,-0.07096616193451848,-0.14602351762776986,258.0,0.0,-0.011108970118220896,0.05351334474980831,0.9997062087059021,7989,-19.874295234680176,0.021452185,0.00028158643199999997,1.0016934871673584,0.2088623046875,-0.20315822958946228,0.2
2000,0.614689664,-0.23433956071309478,48.02848,0.0,-0.1153905293530207,8552,0.0,-0.5,-0.24079551532298296,1.2165165316761808,-103.37181926,-2.6300712812290878e-08,0.043565791961928335,-0.10701582159742555,0.0,0.0,0.1535232,4310,0.0,-0.0006650428198812083,-0.11452114084007116,-0.11116448214272823,0.01,-0.008981946740596871,-0.21191650350808422,0.0,-0.02804922298592929,-0.02296572149825355,36864000,0.0,0.0,-0.00466814108200646,-0.29035689927326724,-0.023127219443432878,0.0,-0.07166797882198972,-0.14887601478081142,257.3,0.0,-0.012802843912504613,0.04307091515511274,0.9997792840003967,7993,-19.872684288024903,0.01781601,0.000281577216,1.0014047622680664,0.18887939453125,-0.21016553044319153,0.2
2001,0.614672,-0.23144363696023312,48.04,0.0,-0.11584250161313518,8556,0.0,-0.5,-0.24062181728765233,1.2140826798034332,-103.23098593,-2.4112127639021715e-08,0.043931375190126486,-0.10543499512743695,0.0,0.0,0.1536,4310,0.0,-0.0006697799633263008,-0.11309105550282902,-0.11130414384658256,0.01,-0.009835822347408195,-0.20347598640345468,0.0,-0.0272746197361913,-0.024134713614682328,36882432,0.0,0.0,-0.004657470904973936,-0.28655591080794474,-0.022745463355550125,0.0,-0.07126585738882102,-0.14516700594342263,257.16,0.0,-0.015386115934234113,0.02655851636081934,0.9998801350593567,7997,-19.87328395843506,0.017776117,0.000281568,1.0016753673553467,0.1745361328125,-0.2115473747253418,0.2
2002,0.614654336,-0.2368099880533348,48.05152,0.0,-0.11665505222239421,8560,0.0,-0.5,-0.24234287949812724,1.2254495932312723,-103.1207204,-2.786770960122028e-08,0.04457715420515221,-0.10787010328642666,0.0,0.0,0.1536768,4310,0.0,-0.0006789768629173675,-0.11377440890018169,-0.11115279224453695,0.01,-0.008004257460785752,-0.2220435922819372,0.0,-0.02746952495848139,-0.02353130969914256,36900864,0.0,0.0,-0.004724762862784928,-0.2945444464270362,-0.023135153827012696,0.0,-0.07108156928398904,-0.14879140201205457,254.72,0.0,-0.013135110028088093,0.02505644904449582,0.9998740553855896,8001,-19.876478958129884,0.022105165,0.000281558784,1.0017337799072266,0.2099609375,-0.21464763581752777,0.2
2003,0.614636672,-0.238460614552778,48.06304,0.0,-0.11699246071669209,8564,0.0,-0.5,-0.24237461206999195,1.2124325774154219,-103.02621633999999,-3.4790194921480524e-08,0.045110804253671116,-0.10996747387160426,0.0,0.0,0.1537536,4310,0.0,-0.0006809540199931788,-0.11269445704443354,-0.11084547454374861,0.01,-0.010487015398692866,-0.22489253837406942,0.0,-0.024432964836402487,-0.024007041932007825,36919296,0.0,0.0,-0.004708642949666461,-0.29475098920103215,-0.023641636369051047,0.0,-0.07134364188805371,-0.15137833793460706,252.91,0.0,-0.013304664648603647,0.05541875436902046,0.9997374415397644,8005,-19.872724533081055,0.019303683,0.000281549568,1.0014296770095825,0.1842041015625,-0.20060162246227264,0.2
2004,0.614619008,-0.23694958408934857,48.074560000000005,0.0,-0.11906937533838967,8568,0.0,-0.5,-0.23986423378581825,1.2147642572539215,-102.57829697999999,-3.4407421813543425e-08,0.04575689954795502,-0.10995141239558658,0.0,0.0,0.1538304,4310,0.0,-0.000691130528236511,-0.11217959721283571,-0.11087227166180993,0.01,-0.008911119982825575,-0.22086057407155588,0.0,-0.023229353317421757,-0.023200737516691203,36937728,0.0,0.0,-0.0047455798543548835,-0.29388409529297355,-0.02384449828394424,0.0,-0.07089906862563346,-0.15410887569880688,250.95,0.0,-0.01293455136474222,0.05137400813400746,0.9997450113296509,8009,-19.875463581085206,0.020108143,0.000281540352,1.0017726421356201,0.20892333984375,-0.20714393258094788,0.2
2005,0.614601344,-0.2340910610058038,48.086079999999995,0.0,-0.11826568299865065,8573,0.0,-0.5,-0.24053472216691704,1.2058465137419505,-103.0393436,-3.3230939053847676e-08,0.04518313353141844,-0.10855600092916122,0.0,0.0,0.1539072,4310,0.0,-0.0006798725774282791,-0.11128433427809353,-0.1110074203061775,0.01,-0.008141256197776548,-0.2183421468297738,0.0,-0.025419427251714904,-0.023641038515897342,36956160,0.0,0.0,-0.004702725123595822,-0.2917155310681503,-0.024074643848093397,0.0,-0.07134108487322538,-0.15021122311651844,253.66,0.0,-0.012374805496074259,0.024908116459846495,0.9998819231987,8013,-19.87248306274414,0.017459175,0.00028153113599999996,1.0011638402938843,0.17716064453125,-0.21330344676971436,0.2
2006,0.61458368,-0.23534709831126266,48.0976,0.0,-0.11572318935808207,8577,0.0,-0.5,-0.24191443598202586,1.205269280603696,-102.95732711,-2.8427437246992638e-08,0.044459069728378126,-0.1100378953185821,0.0,0.0,0.153984,4310,0.0,-0.0006795285514896481,-0.1117157354965485,-0.11099306817548427,0.01,-0.009352115244378689,-0.21590335117438966,0.0,-0.025784822520411883,-0.024722957842551116,36974592,0.0,0.0,-0.004731140439397461,-0.29052405834808637,-0.023566599756470366,0.0,-0.07163651218460712,-0.14667865450012227,254.13,0.0,-0.013247227505780756,0.02285459525883198,0.9998960494995117,8017,-19.869291305541992,0.018649535,0.00028152192,1.0011508464813232,0.1987548828125,-0.21653147041797638,0.2
2007,0.614566016,-0.23718896350411672,48.109120000000004,0.0,-0.11740392307235606,8581,0.0,-0.5,-0.24302059436279716,1.2193845681380249,-103.08274002999998,-3.161893883245083e-08,0.045449494680563224,-0.10988373340507628,0.0,0.0,0.1540608,4310,0.0,-0.0006960185654913341,-0.11139702985642758,-0.11093570520521306,0.01,-0.009843539927740575,-0.22259007181448856,0.0,-0.024794292277268443,-0.024539401815403553,36993024,0.0,0.0,-0.00481163062835874,-0.2930649871848026,-0.023928597150657597,0.0,-0.0716306501771969,-0.14695658748558746,254.16,0.0,-0.013076666393317282,0.02595573281869292,0.9998883605003357,8021,-19.87642545700073,0.018491821,0.000281512704,1.0018725395202637,0.1841796875,-0.21356116235256195,0.2
2008,0.614548352,-0.23794948556269396,48.12064,0.0,-0.11838614294894206,8585,0.0,-0.5,-0.23966739892887703,1.2145544112428184,-102.85914493,-3.896733222702324e-08,0.04497992312126477,-0.11031536000754552,0.0,0.0,0.1541376,4310,0.0,-0.0006871261022696681,-0.11126254357243012,-0.11103454556544151,0.01,-0.00923535059558324,-0.22585885560924168,0.0,-0.024262201272196963,-0.02459875641508175,37011456,0.0,0.0,-0.004733657557337551,-0.29747832426607607,-0.023461067402004303,0.0,-0.0710496034079397,-0.14852349920110056,252.04,0.0,-0.01342252993490547,0.03160700043663382,0.9998598098754883,8025,-19.872726154327392,0.019690061,0.000281503488,1.001420259475708,0.2097412109375,-0.21249787509441376,0.2
2009,0.614530688,-0.23437624201966,48.13216,0.0,-0.11482143570070773,8590,0.0,-0.5,-0.23587381955494735,1.2125774849196242,-103.01322408,-3.252048292164189e-08,0.04403734711846172,-0.10813053963318567,0.0,0.0,0.1542144,4310,0.0,-0.000662749401771581,-0.1117405685128949,-0.1111576742321919,0.01,-0.00957960808034522,-0.21945395318466954,0.0,-0.027714614513873432,-0.024357684894111976,37029888,0.0,0.0,-0.0046176161547133165,-0.2925438573696766,-0.022866328304151827,0.0,-0.07123701779678235,-0.14456871960761253,255.2,0.0,-0.011082275537773967,0.020339680556207895,0.9999160766601562,8029,-19.867692947387695,0.018490301,0.00028149427199999997,1.0007330179214478,0.20797119140625,-0.2095971554517746,0.2
2010,0.6145130240000001,-0.23125452370464605,48.14368,0.0,-0.11502052746426278,8594,0.0,-0.5,-0.23793835224753185,1.2039855838078757,-103.20275149000003,-3.674838336954575e-08,0.04380489926538969,-0.10854242850531014,0.0,0.0,0.1542912,4310,0.0,-0.0006715365030308946,-0.11103758354355524,-0.11094161021191123,0.01,-0.008154371031563822,-0.2225929062516107,0.0,-0.026361128950763184,-0.023888527626422944,37048320,0.0,0.0,-0.004663394903899902,-0.2876849014743543,-0.02350507994743745,0.0,-0.07124190221985535,-0.14635077693677456,256.23,0.0,-0.01160852275788784,0.02096830615773797,0.9999111294746399,8033,-19.863860607147217,0.018237358,0.000281485056,1.0006535053253174,0.1951416015625,-0.2102513462305069,0.2
2011,0.61449536,-0.23146039659725096,48.1552,0.0,-0.11501679722404032,8598,0.0,-0.5,-0.23465369715635592,1.2031711645820138,-103.49123872,-3.478275481680651e-08,0.04379731694296247,-0.10740133169446728,0.0,0.0,0.154368,4310,0.0,-0.0006684459991255786,-0.10946929514753209,-0.11113870792209585,0.01,-0.009293429834053705,-0.21214481963110593,0.0,-0.027639338292323776,-0.023740901695973274,37066752,0.0,0.0,-0.004652941521164001,-0.2856262436586832,-0.02298260684303894,0.0,-0.07108333247018384,-0.14554188531736234,257.94,0.0,-0.013219227746594698,0.02576870322227478,0.9998899102210999,8037,-19.865031051635743,0.019131418,0.00028147584,1.000913143157959,0.20267333984375,-0.2133607119321823,0.2
2012,0.614477696,-0.23246997259989977,48.16672,0.0,-0.11682742437443265,8602,2.929684059280488e-05,-0.5,-0.23982593979826283,1.202264172103903,-103.59592306,-3.3557908045252476e-08,0.04485869002543676,-0.10861260995979,0.0,0.0,0.1544448,4310,0.0,-0.0006822645347938844,-0.11053337106908823,-0.1110480066271709,0.01,-0.00903941785628173,-0.22325019186487488,0.0,-0.025749829850004364,-0.02494274032127935,37085184,0.0,0.0,-0.004715940984634147,-0.2948551289363297,-0.023061104571989725,0.0,-0.07162598612521752,-0.1481864862478575,256.8,0.0,-0.013324519793968648,0.023354626167565583,0.9998978972434998,8041,-19.862801837921143,0.018868858,0.00028146662399999996,1.0005539655685425,0.20567626953125,-0.21864600479602814,0.2
2013,0.614460032,-0.23397976142158658,48.17824,0.0,-0.11601712420281902,8606,0.0,-0.5,-0.23532848412421684,1.2067771080415577,-103.84440849,-3.491509459925613e-08,0.04409040583347032,-0.10770202621888245,0.0,0.0,0.1545216,4310,0.0,-0.0006713220584952563,-0.11137118997241309,-0.11113530620722242,0.01,-0.009120716996376182,-0.22399413520334774,0.0,-0.027403336485602066,-0.024223940775560057,37103616,0.0,0.0,-0.004649732837358348,-0.2979616595367467,-0.022781005143477747,0.0,-0.07038013104436959,-0.14479802546834775,256.26,0.0,-0.004529352905228734,0.19159758538007737,0.9986185431480408,8045,-19.865555191040038,0.018721458,0.000281457408,1.0009865760803223,0.2158935546875,-0.14715060591697693,0.2
2014,0.614442368,-0.2285399482700872,48.18976,0.0,-0.11668619416412157,8611,0.0,-0.5,-0.23618540985201342,1.1752099569234373,-103.90484539000003,-3.432693378426449e-08,0.04483570261182968,-0.10894321726581144,0.0,0.0,0.1545984,4310,0.0,-0.0006760293574100311,-0.10892935456890704,-0.11128684634504932,0.01,-0.007324108551556043,-0.22219597104901542,0.0,-0.026817672373403587,-0.023353109268118413,37122048,0.0,0.0,-0.00465249956766778,-0.29096222471033495,-0.0233009644230721,0.0,-0.07053503730124067,-0.15365776291721295,257.67,0.0,-0.014509561099112033,0.038365721702575684,0.9998357892036438,8049,-19.869310283660887,0.015445335,0.000281448192,1.001173973083496,0.16103515625,-0.20692725479602814,0.2
2015,0.614424704,-0.23255968399602528,48.20128,0.0,-0.11913831975219992,8615,0.0,-0.5,-0.23451111380635917,1.1990238173707433,-103.56982561999999,-4.1555696606039673e-08,0.04469609130757203,-0.10741644166745355,0.0,0.0,0.1546752,4310,0.0,-0.0006880560287192302,-0.1102004450078189,-0.11129619283936044,0.01,-0.009327035952318678,-0.22460303874246657,0.0,-0.02805152867383893,-0.025088155072338914,37140480,0.0,0.0,-0.004725952192993852,-0.2946295996418893,-0.02279818780202588,0.0,-0.07098989738717797,-0.15262918413689433,255.2,0.0,-0.011730497190728783,0.05126071721315384,0.9996933341026306,8053,-19.869489765167238,0.018134099,0.000281438976,1.0015543699264526,0.16966552734375,-0.20778542757034302,0.2
2016,0.61440704,-0.23697952763349742,48.2128,0.0,-0.1187408947965663,8619,0.0,-0.5,-0.23488553256998973,1.2130241289896613,-103.26630128999999,-4.416807075994547e-08,0.045113032445672795,-0.10866387859265782,0.0,0.0,0.154752,4311,0.0,-0.0006766184480255584,-0.10970334092095307,-0.11119625135446351,0.01,-0.007357573133686878,-0.22691027508332662,0.0,-0.02546649104947897,-0.025465488484690713,37158912,0.0,0.0,-0.004684465656175297,-0.30029991821511365,-0.023534196792500024,0.0,-0.07062223433932141,-0.15208494422764818,254.86,0.0,-0.00462528804782778,0.3973025716841221,0.9976494908332825,8057,-19.87203702926636,0.021216394,0.00028142976,1.0015716552734375,0.25655517578125,0.025265485048294067,0.2
2017,0.614389376,-0.23746574261845904,48.22432,0.0,-0.11774134263700334,8623,0.0,-0.5,-0.23530699788107434,1.2061535434847162,-103.42865055,-3.927670718997388e-08,0.04408954261060902,-0.11073637954435271,0.0,0.0,0.1548288,4311,0.0,-0.0006718058815529649,-0.11122684161367818,-0.11115978614835227,0.01,-0.007458807009983272,-0.22757832809616754,0.0,-0.027760594560984626,-0.025243862067387428,37177344,0.0,0.0,-0.004651083620203509,-0.29982597189411575,-0.0230961905542121,0.0,-0.07020104411931254,-0.14903190555172735,255.08,0.0,-0.017544900253415107,0.031737178843468425,0.9998362064361572,8061,-19.873805427551268,0.016168732,0.000281420544,1.0013790130615234,0.15863037109375,-0.2175324410200119,0.2
2018,0.6143717120000001,-0.23204516820737123,48.235839999999996,0.0,-0.11768909656521877,8627,0.0,-0.5,-0.23653400888074044,1.208866759469268,-103.28553059,-3.6307851456122873e-08,0.04495188399895567,-0.10687811169136165,0.0,0.0,0.1549056,4311,0.0,-0.00068659935488238,-0.11125846546378197,-0.11110375703312952,0.01,-0.007618103727358046,-0.22005253568858782,0.0,-0.02606097208627034,-0.025375701783349976,37195776,0.0,0.0,-0.004721279496700984,-0.29302722950119964,-0.02348115559173765,0.0,-0.07142205425629995,-0.14928722276257708,255.94,0.0,-0.015506243996787817,0.028085280302911998,0.9998636245727539,8065,-19.866947841644286,0.019512037,0.00028141132799999996,1.0007513761520386,0.17861328125,-0.21743878722190857,0.2
2019,0.614354048,-0.2318711380172518,48.24736,0.0,-0.11871457525505108,8632,4.882812370649642e-05,-0.5,-0.23438682762607133,1.204974190089625,-103.45257659000002,-3.7705762378808325e-08,0.044524753132115596,-0.10971156761695673,0.0,0.0,0.1549824,4311,0.0,-0.0006704775931368381,-0.10964006129341655,-0.1111149573847529,0.01,-0.007183266177097924,-0.22509481120049812,0.0,-0.026542877953033894,-0.024938410092534988,37214208,0.0,0.0,-0.004637881842105979,-0.29553223793544925,-0.023355001721969623,0.0,-0.07104549702750984,-0.150817780717367,252.52,0.0,-0.013917095586657524,0.0241077683866024,0.9998838901519775,8069,-19.861325836181642,0.016964313,0.000281402112,1.0003207921981812,0.17913818359375,-0.21675938367843628,0.2
2020,0.614336384,-0.23329630002153723,48.258880000000005,0.0,-0.11386914496243176,8636,0.0,-0.5,-0.22784105192866377,1.2231106031144057,-103.35868730000001,-4.3591329774877875e-08,0.042880769255357554,-0.10916142543172627,0.0,0.0,0.1550592,4311,0.0,-0.0006642288618532883,-0.11108327112970058,-0.11132698283327902,0.01,-0.00718645311152374,-0.21949331416945306,0.0,-0.028544690569914464,-0.023986653227087453,37232640,0.0,0.0,-0.004603287418867901,-0.2997880439381284,-0.02279882249150136,0.0,-0.07064190446355352,-0.14948017693114168,255.83,0.0,-0.004459473397582769,0.5278655424714088,0.9970347285270691,8073,-19.863941860198974,0.02735141,0.000281392896,1.0007379055023193,0.22237548828125,0.1050059050321579,0.2
