time/time_elapsed,reward_terms/stance_time,reward_terms/overrun,reward_terms/foot_ahead,curriculum/cmd_scale,ankle/ankle_spring_energy_peak,reward_terms/torque,curriculum/dr_scale,reward_terms/residual_rate,reward_terms/energy,reward_terms/assist_pen,time/total_timesteps,reward_terms/foot_slip,reward_terms/track_lin,est/vel_rmse,reward_terms/stand,time/fps,reward_terms/ang_xy,reward_terms/clearance,reward_terms/motor_vel,rollout/ep_len_mean,reward_terms/action_rate,reward_terms/angmom,reward_terms/duty_sym,time/iterations,reward_terms/coef_rate,ankle/ankle_spring_trq_peak,curriculum/ctrl_jitter_ms,reward_terms/stand_drift,reward_terms/residual,reward_terms/stance,reward_terms/stop,reward_terms/air_time,reward_terms/vz,reward_terms/lat_vel,curriculum/swing_frac_min,curriculum/swing_frac_mean,curriculum/stance_ratio,reward_terms/height,curriculum/eff_scale,rollout/ep_rew_mean,reward_terms/phase_contact,reward_terms/upright,reward_terms/hip_roll,reward_terms/time,reward_terms/track_yaw,reward_terms/fwd_speed,curriculum/ctrl_drop_prob,reward_terms/step_rate,reward_terms/alive,curriculum/cmd_track_err,ankle/ankle_defl_peak,curriculum/ent_coef,train/n_updates,train/policy_gradient_loss,train/loss,train/explained_variance,train/learning_rate,train/entropy_loss,train/clip_fraction,train/approx_kl,train/value_loss,train/std,train/clip_range,curriculum/ctrl_jitter_ms_progress,curriculum/eff_scale_progress,curriculum/stance_ratio_progress,curriculum/ctrl_drop_prob_progress,curriculum/dr_scale_progress
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202752,-0.3780865322020579,1.310697528321038,0.4871877250891087,0.5816682961152355,6875,-0.14691400784146655,0.0,0.0,232.61,-0.10706862896568026,-0.030654991033574743,0.0,11,-0.5936562111409716,0.0,0.0,-0.05123236028661844,-0.10134598109742582,-0.2608116196480816,0.0,0.0,-0.08921906372113894,-0.284007409705841,0.09532335069444445,0.12003580729166667,0.7,-0.020112025245953492,0.0,23.43629802,0.0,-0.3160925407527337,-0.07184427367683394,0.0,1.6820406670890737,0.0,0.0,-0.00393880208333336,0.0,0.4957787071323816,0.5049471988506411,0.01,56453,-0.013837008399423211,201.7970733642578,0.9347984194755554,0.0002995392,-36.91283702850342,0.14390869140625,0.013743803,495.11678924560545,1.001758337020874,0.2,,,,,
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221184,-0.37207339505727105,1.5135800889198954,0.4016245181807695,0.6668772526110831,6827,-0.14940342554693925,0.0,0.0,233.89,-0.105983114603722,-0.02917956243271021,0.0,12,-0.5895072538197014,0.0,0.0,-0.04682461797358141,-0.10111101811089017,-0.23545420967829925,0.0,0.0,-0.07396814545276603,-0.2593291018161725,0.08355034722222222,0.1250271267361111,0.7,-0.017024423694541657,0.0,23.14750167,0.0,-0.29306703346610175,-0.07349869315282034,0.0,1.6908221901520475,0.0,0.0,-0.00417751736111114,0.0,0.5553543096938395,0.5051661562027997,0.01,56457,-0.012969548651017248,136.424072265625,0.9413008093833923,0.00029949311999999997,-36.911477661132814,0.172021484375,0.016931716,354.1740921020508,1.001840591430664,0.2,,,,,
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239616,-0.3606918246220902,1.541866231884805,0.4132938267717748,0.6357342710783338,6783,-0.1455001127986429,0.0,0.0,244.15,-0.10579327247424358,-0.026236240709193354,0.0,13,-0.5679713744120334,0.0,0.0,-0.05839955968529878,-0.10193294317261911,-0.19046464541217342,0.0,0.0,-0.09296613990650975,-0.3207276641424561,0.09130859375,0.1025119357638889,0.7,-0.020827904966522003,0.0,41.471437959999996,0.0,-0.3263706119289897,-0.06102357888889079,0.0,1.6908772972156372,0.0,0.0,-0.003504774305555575,0.0,0.5095331824382907,0.5049184497679464,0.01,56461,-0.012683008669409902,147.50267028808594,0.936658501625061,0.00029944704,-36.91436958312988,0.1662353515625,0.015483531,425.41117401123046,1.0017788410186768,0.2,,,,,
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258048,-0.40760436824484636,1.4056401877372184,0.41878371245342927,0.5569846312124497,6753,-0.16763463457446084,0.0,0.0,227.74,-0.11063877715906159,-0.0317266243552834,0.0,14,-0.621659912563915,0.0,0.0,-0.05146083142270861,-0.10006483876869321,-0.2810984229775505,0.0,0.0,-0.08998377073832049,-0.2995304341242848,0.09342447916666667,0.1332736545138889,0.7,-0.020307602588287524,0.0,22.88360399,0.0,-0.332958162246633,-0.08061152390874349,0.0,1.6538771489373656,0.0,0.0,-0.004535590277777812,0.0,0.5395577271048492,0.5050290972706803,0.01,56465,-0.012879050197079777,161.1441192626953,0.9310764670372009,0.00029940095999999997,-36.913784408569335,0.15997314453125,0.014173779,462.34690551757814,1.0019761323928833,0.2,,,,,
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276480,-0.38705804862791404,1.303478857410251,0.37903869909552174,0.5018832966002861,6701,-0.1558819662772432,0.0,0.0,214.33,-0.10631239741640364,-0.03115086024323898,0.0,15,-0.5941626132701261,0.0,0.0,-0.054541815626143325,-0.10151595462954675,-0.19575056944192035,0.0,0.0,-0.08621102645083345,-0.3116244609322617,0.0871853298611111,0.112060546875,0.7,-0.019783805936761045,0.0,-4.460655250000001,0.0,-0.32464048913844445,-0.06047601721237607,0.0,1.6741342658817624,0.0,0.0,-0.003960503472222249,0.0,0.550100373147715,0.5047166868579136,0.01,56469,-0.012709032208658756,187.9278564453125,0.932077944278717,0.00029935488,-36.91452865600586,0.13853759765625,0.012336003,483.04972381591796,1.0018398761749268,0.2,,,,,
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294912,-0.381064028030936,1.4827091210689014,0.3710815829239967,0.6111185441599731,6645,-0.15460933785861886,0.0,0.0,229.39,-0.10519780441719973,-0.028975289313615815,0.0,16,-0.5949013040110614,0.0,0.0,-0.05070575078113395,-0.10105325402966153,-0.16616113581843628,0.0,0.0,-0.07388040592032633,-0.30341910505665065,0.10047743055555555,0.11962890625,0.7,-0.017951389743968846,0.0,10.671023130000002,0.0,-0.3221998742685417,-0.06631524288255967,0.0,1.6837613186357416,0.0,0.0,-0.004242621527777809,0.0,0.5845495109698302,0.5050288924624827,0.01,56473,-0.010532271419651806,127.40852355957031,0.9421095848083496,0.0002993088,-36.91102619171143,0.1593505859375,0.015110077,343.39794464111327,1.0014679431915283,0.2,,,,,
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313344,-0.3820327037680349,1.4184813616046037,0.3656695624036604,0.5425879421289869,6616,-0.1589554700514837,0.0,0.0,223.79,-0.10771650993730185,-0.028937375949258833,0.0,17,-0.5911735819656282,0.0,0.0,-0.04956937432124818,-0.10068484807749092,-0.24109435307604932,0.0,0.0,-0.08343923213661127,-0.2931481971073167,0.0905490451388889,0.12489149305555555,0.7,-0.01777267450872577,0.0,13.315116889999999,0.0,-0.31942390035185597,-0.06673228116405207,0.0,1.6684824398874283,0.0,0.0,-0.0044596354166667,0.0,0.5382949005666362,0.505204280117622,0.01,56477,-0.008673854084918275,157.6833953857422,0.9382152557373047,0.00029926272,-36.90221748352051,0.17022705078125,0.014556235,431.67779235839845,1.0009206533432007,0.2,,,,,
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331776,-0.37580790046542445,1.4565484069501697,0.37648301136397627,0.5716558320076606,6581,-0.16481937855241247,0.0,0.0,217.87,-0.10614277124935732,-0.02815667949091845,0.0,18,-0.5906434467050635,0.0,0.0,-0.052091896707586245,-0.10093581856490182,-0.20276180641991856,0.0,0.0,-0.08936165040293266,-0.3326700726400532,0.09092881944444445,0.1252983940972222,0.7,-0.020337557840803634,0.0,4.151456720000001,0.0,-0.3455863578584865,-0.06462025569826307,0.0,1.6695330590297077,0.0,0.0,-0.004286024305555586,0.0,0.48027438141315737,0.5051998169040798,0.01,56481,-0.014553296804660932,154.31202697753906,0.9361280798912048,0.00029921664,-36.90826854705811,0.16195068359375,0.015392855,380.6894760131836,1.0016953945159912,0.2,,,,,
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350208,-0.3678177581618724,1.4912818519872153,0.3483650504259688,0.6200948987362308,6555,-0.1510131785220596,0.0,0.0,204.67,-0.1069869405965152,-0.02773674254310844,0.0,19,-0.6038945052464962,0.0,0.0,-0.046123468334556134,-0.10088333945966135,-0.23792512040911593,0.0,0.0,-0.08159390314019074,-0.289583401582535,0.09358723958333333,0.12025282118055555,0.7,-0.018619928076891005,0.0,-8.752319910000004,0.0,-0.3114768704708626,-0.07312384837107318,0.0,1.6985603455435045,0.0,0.0,-0.0041232638888889185,0.0,0.5506714022152317,0.5051968374049577,0.01,56485,-0.013374923123046755,134.46241760253906,0.9366987347602844,0.00029917056,-36.91300449371338,0.14378662109375,0.01420219,369.1570251464844,1.0018494129180908,0.2,,,,,
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368640,-0.3810579801258276,1.4175059522658415,0.3936951530949323,0.5605065970546528,6535,-0.14849134267281933,0.0,0.0,215.42,-0.1075327946999859,-0.02972740159115033,0.0,20,-0.6142738068525073,0.0,0.0,-0.04462746904319404,-0.10052206840921935,-0.2368047000387213,0.0,0.0,-0.0753293232955336,-0.27717832693678235,0.095703125,0.13096788194444445,0.7,-0.017054848406477252,0.0,8.187580630000005,0.0,-0.2979737072555367,-0.06793319974164592,0.0,1.6893100729512425,0.0,0.0,-0.004296875000000031,0.0,0.5359796258518104,0.5049295545126454,0.01,56489,-0.011774417944252491,151.34388732910156,0.9405073523521423,0.00029912448,-36.920357131958006,0.17686767578125,0.013923156,375.6686264038086,1.002408504486084,0.2,,,,,
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387072,-0.35993239026665574,1.5025151195324433,0.3723376657722835,0.5771353818242324,6528,-0.16250479976655455,0.0,0.0,217.89,-0.10921950133562375,-0.03139736550517177,0.0,21,-0.6099179996324201,0.0,0.0,-0.049172528868678574,-0.10043946991286953,-0.26119130944200203,0.0,0.0,-0.08860665632801158,-0.29951935982433325,0.0954861111111111,0.12589518229166666,0.7,-0.020458436189109933,0.0,8.488029969999996,0.0,-0.3217222928119646,-0.06931713329448645,0.0,1.6903836700983688,0.0,0.0,-0.0045247395833333676,0.0,0.5375845550952335,0.5052267741986289,0.01,56493,-0.016038818197557703,154.3731689453125,0.9370594620704651,0.0002990784,-36.923163414001465,0.17567138671875,0.0178164,375.70484466552733,1.0023963451385498,0.2,,,,,
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405504,-0.3467972980326859,1.3537490399015109,0.33406699424696634,0.5322114997431885,6501,-0.15795337192794923,0.0,0.0,223.7,-0.10422609310935145,-0.024762233615016206,0.0,22,-0.6006169557624039,0.0,0.0,-0.04205582884894063,-0.10101363022694339,-0.23436137204718122,0.0,0.0,-0.07466460301432545,-0.2726663467005461,0.08946397569444445,0.124755859375,0.7,-0.016828995541793353,0.0,13.750003049999998,0.0,-0.29878799027563824,-0.06989878383298691,0.0,1.697371422756942,0.0,0.0,-0.004361979166666699,0.0,0.5325713390821429,0.5051268441684229,0.01,56497,-0.01522401261026971,124.42676544189453,0.9353129863739014,0.00029903232,-36.92107601165772,0.17449951171875,0.015023293,376.48460540771487,1.0026049613952637,0.2,,,,,
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423936,-0.3520903564286798,1.4926670664745538,0.3612091693440928,0.5919077253240218,6483,-0.15413252988729084,0.0,0.0,222.93,-0.10258535238822229,-0.025774693694865444,0.0,23,-0.5659259951616462,0.0,0.0,-0.0529634463471983,-0.10122287538176851,-0.21455251631684777,0.0,0.0,-0.08572132489281042,-0.29847482251268365,0.1081271701388889,0.1266818576388889,0.7,-0.018914712044936936,0.0,9.02875289,0.0,-0.3130920389477617,-0.06397074888923833,0.0,1.692821096521171,0.0,0.0,-0.004568142361111145,0.0,0.6165728307458707,0.5050715006852334,0.01,56501,-0.015098509902600199,136.0878448486328,0.9404102563858032,0.00029898624,-36.92222499847412,0.18712158203125,0.018622264,304.29004898071287,1.0024523735046387,0.2,,,,,
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442368,-0.3663293372540523,1.6467208795262807,0.3625157402172886,0.7255387384710605,6467,-0.15506380475394332,0.0,0.0,217.18,-0.10631461055756036,-0.024919875739993363,0.0,24,-0.5996317250755696,0.0,0.0,-0.04381645604848648,-0.10056321570207574,-0.25253188195557613,0.0,0.0,-0.07297695150308126,-0.26401968578909557,0.1325412326388889,0.13319227430555555,0.7,-0.017444383619910325,0.0,9.986817509999998,0.0,-0.29521097469031815,-0.07149323596018747,0.0,1.7101493402673116,0.0,0.0,-0.0045247395833333676,0.0,0.5610769993012092,0.5051828555925368,0.01,56505,-0.012433030543616042,129.1146697998047,0.9321193695068359,0.00029894016,-36.92422580718994,0.20557861328125,0.0209764,322.35778656005857,1.002892017364502,0.2,,,,,
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460800,-0.3376462043915496,1.458032119771089,0.33396701879187385,0.6001061479647916,6450,-0.14971907906813742,0.0,0.0,227.14,-0.10473821474029779,-0.02681914005418115,0.0,25,-0.5931661507939697,0.0,0.0,-0.050851416271255105,-0.10148248616542235,-0.2674466851580097,0.0,0.0,-0.08344044954011856,-0.29172163967200904,0.09754774305555555,0.12559678819444445,0.7,-0.01955179709134047,0.0,21.08525642,0.0,-0.31123173353631084,-0.06617033032056882,0.0,1.6974590928461202,0.0,0.0,-0.0040039062500000265,0.0,0.5420310387464161,0.5050431145068849,0.01,56509,-0.01589973473455757,149.89866638183594,0.9456213712692261,0.00029889407999999997,-36.92975482940674,0.1982421875,0.019992977,366.037776184082,1.0032086372375488,0.2,,,,,
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479232,-0.3125547344035143,1.6748755608978565,0.33076683966268433,0.6869222590470078,6444,-0.13278060326796634,0.0,0.0,233.27,-0.1007042413953691,-0.024048768364005227,-3.0678763021738444e-05,26,-0.5695129041493954,0.0,0.0,-0.038362983247505644,-0.10219745102402414,-0.20576647698063077,0.0,0.0,-0.06896239690503206,-0.25624741966195774,0.10064019097222222,0.10272894965277778,0.7,-0.016454276570696494,0.0,27.03519057,0.0,-0.2704075351101758,-0.05419927637733342,0.0,1.7440212302713165,0.0,0.0,-0.0037977430555555794,0.0,0.6508240643710583,0.504824477404701,0.01,56513,-0.01610479488153942,112.10348510742188,0.957793653011322,0.000298848,-36.92701644897461,0.20660400390625,0.02177453,272.7883895874023,1.0030547380447388,0.2,,,,,
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497664,-0.34717512854242577,1.6299091887441983,0.3589702483044878,0.6834498391659035,6440,-0.13755942034203544,0.0,0.0,251.65,-0.10188468850313714,-0.024739514928057472,0.0,27,-0.5939243991819401,0.0,0.0,-0.04064977041107993,-0.10107756860773857,-0.17092795556476487,0.0,0.0,-0.06826130945532373,-0.23489558290445622,0.0988498263888889,0.10538736979166667,0.7,-0.015901087017943693,0.0,63.170124959999995,0.0,-0.24620402347715992,-0.04874678951538263,0.0,1.7529555195157338,0.0,0.0,-0.004427083333333366,0.0,0.5748731176294132,0.5049086738432184,0.01,56517,-0.015444960515014827,149.4036407470703,0.9472051858901978,0.00029880191999999997,-36.92632579803467,0.2259033203125,0.021380773,356.929248046875,1.0027973651885986,0.2,,,,,
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516096,-0.363740378782433,1.4441051662182907,0.3374543322466376,0.6140102085825818,6186,-0.15954025595624605,0.0,0.0,243.1,-0.10580780349015909,-0.03250891734208339,0.0,28,-0.6126051792905938,0.0,0.0,-0.05091191091266732,-0.10103240342081533,-0.203595449208744,0.0,0.0,-0.0833880789497567,-0.2933716137770347,0.12320963541666667,0.12754991319444445,0.7,-0.019285796527076064,0.0,40.57241582,0.0,-0.30821224851769913,-0.06372230561227858,0.0,1.7039595647077794,0.0,0.0,-0.004969618055555596,0.0,0.5629349953125938,0.505210692418131,0.01,56521,-0.016022079263348133,143.33737182617188,0.9445385336875916,0.00029875584,-36.92189445495605,0.17303466796875,0.017538045,365.0655990600586,1.0025441646575928,0.2,,,,,
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534528,-0.3348013975419633,1.416598041119245,0.36094391474452453,0.5916505112589214,6188,-0.14378665477119,0.0,0.0,229.74,-0.10316885417709114,-0.031219700350416515,0.0,29,-0.5853810767146439,0.0,0.0,-0.03990930154444147,-0.10201869953218823,-0.20358712990712535,0.0,0.0,-0.06702165696310057,-0.22569563957086236,0.08333333333333333,0.11542426215277776,0.7,-0.0159713482278392,0.0,14.38963199,0.0,-0.25858708723667373,-0.05544114230415912,0.0,1.7212129188501122,0.0,0.0,-0.0041775173611111405,0.0,0.6009004196718315,0.5051972394939304,0.01,56525,-0.012335522007197142,130.49818420410156,0.9503116607666016,0.00029870976,-36.91743106842041,0.19603271484375,0.021391908,327.8723449707031,1.00208580493927,0.2,,,,,
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552960,-0.35152897165642455,1.5778907738081343,0.35789308598339875,0.6642197965428571,6194,-0.14809325362641323,0.0,0.0,234.05,-0.10198530291196185,-0.02877436639536231,0.0,30,-0.5952562586675911,0.0,0.0,-0.03700323555560958,-0.1011561880421643,-0.1386585408772402,0.0,0.0,-0.06769216007860607,-0.21885027865389664,0.11463758680555555,0.11583116319444445,0.7,-0.0158787927639659,0.0,30.696996580000004,0.0,-0.2401870301171495,-0.045795990643028396,0.0,1.7333757619456123,0.0,0.0,-0.004871961805555595,0.0,0.6784692472797474,0.5051682652018932,0.01,56529,-0.018455481124692596,111.13410186767578,0.9547398686408997,0.00029866368,-36.9118314743042,0.18548583984375,0.01932939,257.9475746154785,1.0018031597137451,0.2,,,,,
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571392,-0.3268259846224233,1.5637226313850476,0.3671962047113262,0.6103167696153129,6192,-0.14263305381901248,0.0,0.0,234.05,-0.10540292600399745,-0.029509332430720365,0.0,31,-0.589412387552556,0.0,0.0,-0.048206972077249444,-0.10137378131436998,-0.1707399967398278,0.0,0.0,-0.07783888534842814,-0.2782076806748141,0.11029730902777778,0.117431640625,0.7,-0.017187313760924434,0.0,35.096685539999996,0.0,-0.28340157929143905,-0.04962338342993038,0.0,1.7322959751549893,0.0,0.0,-0.0041775173611111405,0.0,0.6306096927923128,0.5051838856450963,0.01,56533,-0.015242405387107283,131.1140594482422,0.9529771208763123,0.0002986176,-36.91613426208496,0.20252685546875,0.021440342,304.78015899658203,1.0020592212677002,0.2,,,,,
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589824,-0.33442971626262374,1.6447066013924776,0.32160044135791704,0.7393412342362149,6183,-0.13918141424296454,0.0,0.0,240.92,-0.10573733626846014,-0.031679568813099385,0.0,32,-0.6049221861995001,0.0,0.0,-0.044297165225189256,-0.10108004752809036,-0.1895112328196279,0.0,0.0,-0.075653179797792,-0.23252685452250818,0.1022677951388889,0.1147189670138889,0.7,-0.017515099403077716,0.0,39.92417414000001,0.0,-0.2528192233050894,-0.05376648357841485,0.0,1.7475743579612208,0.0,0.0,-0.004329427083333365,0.0,0.6239279989011979,0.504676077477397,0.01,56537,-0.017609459103550763,103.38847351074219,0.9530527591705322,0.00029857152,-36.91810340881348,0.20484619140625,0.02132519,256.5037872314453,1.0021758079528809,0.2,,,,,
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608256,-0.33675343546260367,1.563511982174909,0.33029954018697977,0.6489905795938002,6179,-0.12812602519199287,0.0,0.0,247.42,-0.10148019894197279,-0.02765853939472499,0.0,33,-0.5725768479245764,0.0,0.0,-0.03664835315916226,-0.10167332329170181,-0.16174791006656317,0.0,0.0,-0.061605927801828754,-0.22034542180249683,0.09803602430555555,0.11870659722222222,0.7,-0.014682554244923028,0.0,65.97329464,0.0,-0.23406505767065408,-0.04908223423980757,0.0,1.7693056532925666,0.0,0.0,-0.0042643229166666975,0.0,0.5560923051545067,0.5050716635730379,0.01,56541,-0.018019402388017625,137.50527954101562,0.9569733142852783,0.00029852544,-36.922147560119626,0.18798828125,0.017877,340.1366645812988,1.0025137662887573,0.2,,,,,
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626688,-0.32333058616006616,1.6449827512442439,0.3457335873560929,0.6612461924611865,6184,-0.14218938259333308,0.0,0.0,228.19,-0.10267942527826956,-0.030292900247773782,0.0,34,-0.594023803796271,0.0,0.0,-0.03615972224193466,-0.10132192298581258,-0.22066521462917915,0.0,0.0,-0.07182696108671,-0.2142964096355482,0.12065972222222222,0.12245008680555555,0.7,-0.015928800513070024,0.0,30.44068281000001,0.0,-0.24404916064048507,-0.05812308953660872,0.0,1.7550060323633987,0.0,0.0,-0.004513888888888924,0.0,0.668501086459833,0.5051219789368695,0.01,56545,-0.017073484236607327,124.99693298339844,0.9523605704307556,0.00029847935999999996,-36.91914691925049,0.204541015625,0.01951027,293.5501289367676,1.0021742582321167,0.2,,,,,
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645120,-0.31783116355691804,1.5886602700933272,0.31013275220823155,0.6705955117428162,6178,-0.13749124513376437,0.0,0.0,237.53,-0.10134123208177764,-0.0271638328329857,0.0,35,-0.5780721571122532,0.0,0.0,-0.041965431652605446,-0.10160243160585229,-0.17978358432960306,0.0,0.0,-0.07278191166004282,-0.24847680798076693,0.09928385416666667,0.11100260416666667,0.7,-0.01657915501998472,0.0,41.35560636,0.0,-0.25257955957391975,-0.0536913899114406,0.0,1.754349013297282,0.0,0.0,-0.004166666666666697,0.0,0.6133138703305243,0.5048709275854618,0.01,56549,-0.013392605516128243,161.5462188720703,0.9531822204589844,0.00029843328,-36.91649532318115,0.2013671875,0.019030606,337.0280303955078,1.0020579099655151,0.2,,,,,
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663552,-0.32920522943382824,1.7192913875207785,0.33066930254115084,0.6883167261360189,6176,-0.13941377994624035,0.0,0.0,236.31,-0.10647952044637707,-0.02822790873971854,-0.0004987150494659329,36,-0.6086318985684709,0.0,0.0,-0.042770998721328155,-0.10076257195038815,-0.21859384368337162,0.0,0.0,-0.07798551564228234,-0.25206174493808514,0.1178927951388889,0.129150390625,0.7,-0.01757700457586707,0.0,52.96910695,0.0,-0.26863530949375086,-0.05796044537554163,0.0,1.7560215825683978,0.0,0.0,-0.004709201388888926,0.0,0.5944815316662069,0.5051337363523942,0.01,56553,-0.01820605368120596,115.20849609375,0.9578477144241333,0.0002983872,-36.92002925872803,0.19833984375,0.019064615,275.82936782836913,1.0022937059402466,0.2,,,,,
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681984,-0.33119540680847986,1.6545542138370153,0.32730458646673255,0.6598829319666493,6178,-0.1331360154555937,0.0,0.0,228.05,-0.10371691518724728,-0.027822225158720452,0.0,37,-0.6086136022851406,0.0,0.0,-0.03276271317679144,-0.10101406327069583,-0.16497611546516355,0.0,0.0,-0.06034268906958598,-0.198793148411891,0.10557725694444445,0.11672634548611112,0.7,-0.013122604571700001,0.0,38.25365423000001,0.0,-0.22667118139032277,-0.05415821326246721,0.0,1.7583193459664719,0.0,0.0,-0.004448784722222255,0.0,0.6657862487781744,0.5052133522711297,0.01,56557,-0.01721362950629555,154.02633666992188,0.9452162981033325,0.00029834112,-36.91803894042969,0.18841552734375,0.01770063,366.30384216308596,1.0019913911819458,0.2,,,,,
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700416,-0.316334195893057,1.5941418677095611,0.3178255719522626,0.6639683081626988,6176,-0.13370614532126718,0.0,0.0,233.64,-0.1022411770582121,-0.022771331772909978,-1.4511591255366464e-06,38,-0.5924878081867734,0.0,0.0,-0.04025521565726076,-0.10169275847491376,-0.20901704054790268,0.0,0.0,-0.0688052086383855,-0.2551202633028634,0.08045789930555555,0.10801866319444445,0.7,-0.01595477349728701,0.0,39.87298961,0.0,-0.25733905265470236,-0.05264834515839249,0.0,1.7701120222940137,0.0,0.0,-0.004242621527777809,0.0,0.5504327806549221,0.5051376420044443,0.01,56561,-0.016294028190895916,121.93370819091797,0.9533847570419312,0.00029829503999999996,-36.91809158325195,0.17950439453125,0.01706675,315.3182960510254,1.0022902488708496,0.2,,,,,
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718848,-0.3022624583301558,1.49834295237683,0.3407201428483324,0.5816712572862579,6176,-0.13244540963490367,0.0,0.0,245.58,-0.09925097056820663,-0.02981062778553197,0.0,39,-0.5815272890848001,0.0,0.0,-0.0470198942854729,-0.10214040564933799,-0.15603325021543207,0.0,0.0,-0.07371920974360743,-0.23418811843433268,0.1056857638888889,0.10997178819444445,0.7,-0.017291883900942214,0.0,44.709692860000004,0.0,-0.25206273682177727,-0.0458825712508023,0.0,1.7639341030075606,0.0,0.0,-0.004340277777777809,0.0,0.6142885544153504,0.50517542583466,0.01,56565,-0.01766811803681776,116.94190979003906,0.9493385553359985,0.00029824896,-36.92346839904785,0.19527587890625,0.01707137,321.3163696289063,1.0024664402008057,0.2,,,,,
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737280,-0.28668791100152885,1.5925507662375171,0.30759300257963945,0.7484767469725035,6174,-0.1300669382428447,0.0,0.0,249.74,-0.09710915144293417,-0.027351926447916446,0.0,40,-0.5554199274300413,0.0,0.0,-0.0372161307744476,-0.10211304549586152,-0.15021456745353837,0.0,0.0,-0.06575547209156393,-0.2000616913801456,0.09602864583333333,0.10319010416666666,0.7,-0.015416329355070483,0.0,51.54100828000001,0.0,-0.2076092359177396,-0.041228425427457985,0.0,1.7896478594894003,0.0,0.0,-0.004199218750000029,0.0,0.6606646936730759,0.5052175004268912,0.01,56569,-0.01615666039288044,93.31226348876953,0.9609004259109497,0.00029820287999999997,-36.92325687408447,0.19342041015625,0.018371906,253.40753326416015,1.0026832818984985,0.2,,,,,
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755712,-0.34777188669136555,1.5305321712068514,0.33811428407410415,0.6536269035333526,6175,-0.14517545307225962,0.0,0.0,239.46,-0.10434337248813265,-0.026508096682840786,0.0,41,-0.601012802679059,0.0,0.0,-0.04312550171891341,-0.10083421950646494,-0.20957749341712748,0.0,0.0,-0.07752715672529993,-0.2610933178805406,0.10530598958333333,0.13438585069444445,0.7,-0.017930438936526145,0.0,54.527690959999994,0.0,-0.2636399592705298,-0.05570513604016879,0.0,1.751645645550371,0.0,0.0,-0.005078125000000041,0.0,0.6539620401312075,0.5051689933389639,0.01,56573,-0.015308982355054467,87.37115478515625,0.9650790691375732,0.0002981568,-36.929724884033206,0.22794189453125,0.01998787,252.48312225341797,1.0028725862503052,0.2,,,,,
