time/total_timesteps,reward_terms/foot_slip,ankle/ankle_spring_energy_peak,reward_terms/fwd_speed,reward_terms/air_time,reward_terms/residual,reward_terms/overrun,reward_terms/time,reward_terms/vz,reward_terms/action_rate,reward_terms/assist_pen,curriculum/ent_coef,reward_terms/torque,ankle/ankle_defl_peak,reward_terms/motor_vel,reward_terms/alive,reward_terms/stop,reward_terms/foot_ahead,reward_terms/duty_sym,time/time_elapsed,reward_terms/angmom,reward_terms/stance_time,reward_terms/stance,reward_terms/phase_contact,time/fps,ankle/ankle_spring_trq_peak,curriculum/stance_ratio,curriculum/ctrl_drop_prob,reward_terms/step_rate,reward_terms/energy,curriculum/ctrl_jitter_ms,reward_terms/residual_rate,reward_terms/lat_vel,reward_terms/upright,curriculum/sprint_dist_m,reward_terms/clearance,reward_terms/coef_rate,reward_terms/ang_xy,rollout/ep_rew_mean,curriculum/eff_scale,rollout/ep_len_mean,time/iterations,reward_terms/height,reward_terms/hip_roll,train/entropy_loss,train/value_loss,train/clip_range,train/explained_variance,train/std,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/clip_fraction,train/loss,train/n_updates
589824,-0.49044507748758037,0.0,-1.304411354353136,0.0002473952869574229,-0.06078288035566296,0.0,-0.5,-0.17842838924098994,-0.21286099524107435,0.0,0.01,-0.0009418649216014497,0.5297341351946636,-1.4733677589259703e-05,0.0,0.0,0.0,-0.0005564583384787188,147,-0.23387275228883897,0.0,-0.002475541206854612,-0.26707373801354406,3995,0.0,0.649452416,0.0,-0.021950954861110372,-0.00010514748154157922,0.0,0.0,-4.001262557220513e-08,-0.23889613486849084,25.35712,0.0655301934023389,-1.5610778240791983,-0.36991609844809337,-136.08477182,0.0023808,144.56,32,-0.031723074958567826,-0.04413255779535717,-34.07922801971436,118.78232650756836,0.2,0.09100610017776489,1.0021467208862305,0.008090141,-0.013101992453448475,0.000299714304,0.03905029296875,57.064510345458984,124
608256,-0.47498794958649593,0.0,-1.3014417384267027,0.00020290748216211796,-0.06087818438061284,0.0,-0.5,-0.1720165688567007,-0.2129579524609944,0.0,0.01,-0.0009991244660679712,0.5188406067060517,-1.5964112468125265e-05,0.0,0.0,0.0,-0.00014916729657893802,152,-0.23726454208216335,0.0,-0.0021944191063757185,-0.25692487423052585,3997,0.0,0.649434752,0.0,-0.02149522569444374,-0.00011133538835235883,0.0,0.0,-3.9655832110830324e-08,-0.24024682965574018,25.36864,0.06589505411304769,-1.5549191479100815,-0.394533010623976,-135.04435250999998,0.0024576,140.47,33,-0.030473534162390355,-0.04486975280634003,-34.07743911743164,125.05188941955566,0.2,0.4021344780921936,1.0021225214004517,0.008948145,-0.01383296651765704,0.00029970508799999996,0.04520263671875,51.28752517700195,128
626688,-0.48127759939405973,0.0,-1.3802179428889378,0.00024468264827090834,-0.060832977086221846,0.0,-0.5,-0.18679374063483623,-0.21294194358069182,0.0,0.01,-0.0009808559654289955,0.5193448757101512,-1.549864125802508e-05,0.0,0.0,0.0,-0.0005664523195102471,156,-0.25950002263101646,0.0,-0.002928194730931622,-0.24732166580556333,3998,0.0,0.649417088,0.0,-0.021636284722221504,-0.00010961859163221367,0.0,0.0,-4.155327430958179e-08,-0.27167364810844224,25.38016,0.06617308268210936,-1.5492270229796832,-0.3701832129989351,-135.07610224,0.0025344,140.54,34,-0.03656489992573544,-0.042654647004317287,-34.07776355743408,98.26748237609863,0.2,0.09717583656311035,1.0021371841430664,0.008572651,-0.014394319639541209,0.000299695872,0.04276123046875,43.77512741088867,132
645120,-0.48112297834732093,0.0,-1.3559921446524277,0.00018012106496219835,-0.061098161697999025,0.0,-0.5,-0.1812583749590168,-0.21386125525173838,0.0,0.01,-0.0010004967514692467,0.5193439426957811,-1.5893238562844845e-05,0.0,0.0,0.0,-0.0007036394508499731,161,-0.24821825080436957,0.0,-0.0025070583764616452,-0.2455667052581983,4000,0.0,0.6493994240000001,0.0,-0.021571180555554837,-0.00011259950168284472,0.0,0.0,-4.114319126856849e-08,-0.2585746479426921,25.39168,0.06598505309366863,-1.557067541615012,-0.3699627069056207,-136.31310581,0.0026112,145.52,35,-0.03475236438111346,-0.045358698807714065,-34.07486763000488,88.91786727905273,0.2,0.08914488554000854,1.0022950172424316,0.009377489,-0.014935169403906911,0.000299686656,0.0510009765625,38.4932975769043,136
663552,-0.4833586119526848,0.0,-1.3304653961366513,0.00024739531606125337,-0.06110083064529274,0.0,-0.5,-0.17657250856483164,-0.21061785070748515,0.0,0.01,-0.0010827801535393316,0.5241115727355772,-1.6763676492617192e-05,0.0,0.0,0.0,-0.0005001076748472762,165,-0.24468226613773306,0.0,-0.0017830567491516718,-0.24689539517382306,4001,0.0,0.64938176,0.0,-0.02125651041666598,-0.00011805189869538352,0.0,0.0,-4.00180627667446e-08,-0.25309299430448584,25.4032,0.06840081688275344,-1.5469324683144725,-0.37538289844382305,-136.29505544000003,0.002688,145.42,36,-0.03320035254007335,-0.041680441871861616,-34.07954845428467,79.46002464294433,0.2,0.27930623292922974,1.0023977756500244,0.00858639,-0.014322358532808721,0.00029967744,0.04720458984375,36.03317642211914,140
681984,-0.4806871451477567,0.0,-1.3904994779295823,0.00023383192213562629,-0.06114889634936476,0.0,-0.5,-0.18472063929811566,-0.21226062931418987,0.0,0.01,-0.0010802594899425267,0.5194765266674096,-1.7707907303749494e-05,0.0,0.0,0.0,-0.00041252642404517736,170,-0.26758907823172673,0.0,-0.0016603925446655678,-0.24831793532225685,4002,0.0,0.649364096,0.0,-0.02107204861111042,-0.0001234194449611076,0.0,0.0,-3.921523446781309e-08,-0.25536861960748575,25.41472,0.06871568656078907,-1.5551538130947247,-0.383330839476557,-137.74739860000003,0.0027648,151.28,37,-0.033338272797538905,-0.044236947486162664,-34.07940788269043,83.56259498596191,0.2,0.46942657232284546,1.0023236274719238,0.009149002,-0.014371187915094197,0.000299668224,0.05380859375,31.850862503051758,144
700416,-0.48241264366190706,0.0,-1.3816731445672632,0.0002479377726558596,-0.061175350757045784,0.0,-0.5,-0.18555619525197364,-0.21307109068800342,0.0,0.01,-0.0011059075746368335,0.52270803639912,-1.795272430173992e-05,0.0,0.0,0.0,-0.0007905491536196983,174,-0.27818838472520024,0.0,-0.001629187384203073,-0.2531820279615701,4004,0.0,0.649346432,0.0,-0.021625434027777054,-0.00012605128863702215,0.0,0.0,-4.1401336826439964e-08,-0.29618186754218256,25.42624,0.06799987742605129,-1.5470228483111452,-0.3883311704529257,-137.56869967,0.0028416,150.69,38,-0.036843029287135336,-0.043900089167314145,-34.06973876953125,63.74240646362305,0.2,0.09339457750320435,1.0016520023345947,0.010707323,-0.017316899239085616,0.000299659008,0.06796875,28.41089630126953,148
718848,-0.4800443949444648,0.0,-1.39353582119597,0.00018988670005152622,-0.06129247587458623,0.0,-0.5,-0.18426864783038008,-0.21330989019267121,0.0,0.01,-0.0011503082682047842,0.5193286080483357,-1.8441075666063288e-05,0.0,0.0,0.0,-8.496033779935187e-06,179,-0.274720382108811,0.0,-0.0015760215555837927,-0.2488369436863033,4006,0.0,0.6493287680000001,0.0,-0.021961805555554836,-0.00012848799590706492,0.0,0.0,-4.0268732262898674e-08,-0.283894952258794,25.43776,0.0657918696298802,-1.559400547940251,-0.3937887013144482,-135.89105861000002,0.0029184,143.83,39,-0.03688146919876465,-0.045118136457531,-34.07690238952637,59.339331436157224,0.2,0.4153434634208679,1.002622365951538,0.009201836,-0.015366180165437981,0.00029964979199999996,0.05057373046875,24.79340362548828,152
737280,-0.46120365643482875,0.0,-1.4363644067358985,0.0002517355411934356,-0.06143702569115374,0.0,-0.5,-0.20240995184180405,-0.21298223447200915,0.0,0.01,-0.0011433959173045838,0.5191067453922769,-1.881762678387781e-05,0.0,0.0,0.0,-0.000854034082040483,183,-0.29300691005470164,0.0,-0.0032610818887862303,-0.2431639123491768,4008,0.0,0.649311104,0.0,-0.02074652777777712,-0.00013099242960988935,0.0,0.0,-4.124159441458717e-08,-0.31368190575123367,25.44928,0.07275161487067407,-1.551718035652885,-0.3825413358258712,-137.79765337,0.0029952,151.54,40,-0.04120756468794909,-0.04777574768627031,-34.08511810302734,52.82568492889404,0.2,0.13050484657287598,1.0027533769607544,0.010803657,-0.017045650898944588,0.00029964057599999997,0.07032470703125,24.043283462524414,156
755712,-0.4764178586510297,0.0,-1.462489086074854,0.00014594146826614937,-0.06115893931924808,0.0,-0.5,-0.1947465305181143,-0.2129789889858584,0.0,0.01,-0.0011546525288537194,0.5211389187261499,-1.950196510603087e-05,0.0,0.0,0.0,-0.00035818827930996357,188,-0.2828019274573546,0.0,-0.0035785626931536993,-0.24884105637095924,4009,0.0,0.64929344,0.0,-0.0221788194444437,-0.0001355479195091495,0.0,0.0,-4.105213264567604e-08,-0.28348223041155296,25.4608,0.06827174843115387,-1.5636560689271493,-0.38246958159468947,-138.82314008,0.003072,155.55,41,-0.03884599842348348,-0.04373169136796767,-34.081936073303225,44.288865852355954,0.2,0.20159876346588135,1.0028225183486938,0.010858131,-0.017159403464756907,0.00029963136,0.0649169921875,20.189149856567383,160
774144,-0.47422715661430637,0.0,-1.419514832513614,0.00021647076937370002,-0.06145383701293526,0.0,-0.5,-0.20602248471290108,-0.21419184010403447,0.0,0.01,-0.0011953597147982926,0.5203033703608804,-2.058077338461677e-05,0.0,0.0,0.0,-0.00019267539982222967,192,-0.2797929509573315,0.0,-0.0029643752137009237,-0.24089784240282425,4011,0.0,0.649275776,0.0,-0.021093749999999307,-0.00014191677721669014,0.0,0.0,-4.122931510328936e-08,-0.2811976720485443,25.47232,0.07108292448702212,-1.550872690030639,-0.39289735475457216,-137.00805818,0.0031488,148.28,42,-0.03776412594832082,-0.04311084928556696,-34.09005718231201,38.1814790725708,0.2,0.12318795919418335,1.0032765865325928,0.0111267865,-0.01814747046446428,0.000299622144,0.079150390625,17.308517456054688,164
792576,-0.4915237338474111,0.0,-1.4885942307910232,0.00018120615277439356,-0.06131342704630725,0.0,-0.5,-0.20473201125624008,-0.21454406389067243,0.0,0.01,-0.001239881315846934,0.5219350156163506,-2.038875489032407e-05,0.0,0.0,0.0,-0.0012798018844224332,197,-0.30080743515540104,0.0,-0.0029330216268607444,-0.244706769879945,4013,0.0,0.649258112,0.0,-0.021419270833332626,-0.00014210363665904819,0.0,0.0,-4.2594350476857894e-08,-0.3245918441480302,25.48384,0.07047995679545255,-1.5557153240783808,-0.3902437383688862,-138.67769542,0.0032256,155.0,43,-0.045155423389372146,-0.04389548570666989,-34.087174606323245,33.464185523986814,0.2,0.1282963752746582,1.0030622482299805,0.012514526,-0.018737539486028253,0.00029961292799999997,0.0847412109375,12.774641990661621,168
811008,-0.49704311636281395,0.0,-1.4064010903865551,0.00012966541301769516,-0.061383440269802886,0.0,-0.5,-0.19320006152606978,-0.2146036122702306,0.0,0.01,-0.0013026033579906942,0.5194016916373922,-2.13936302413486e-05,0.0,0.0,0.0,-7.827039100333947e-05,202,-0.2797649484329312,0.0,-0.0031780385300423358,-0.2595411157653277,4014,0.0,0.649240448,0.0,-0.021343315972221524,-0.00014727783845437114,0.0,0.0,-4.2524537897669014e-08,-0.2892323580736005,25.49536,0.06957311872400661,-1.5727202016071882,-0.39136050795659216,-137.14392629,0.0033024,148.85,44,-0.03762671039384962,-0.04378716712517739,-34.09323024749756,27.935711574554443,0.2,0.11577314138412476,1.003707766532898,0.012346486,-0.019778345187660307,0.000299603712,0.0919677734375,12.276427268981934,172
829440,-0.48885819944341274,0.0,-1.3762116110531069,0.0001936844588878254,-0.06170996926446742,0.0,-0.5,-0.19753582383732315,-0.21305679166966793,0.0,0.01,-0.0012789440649957104,0.5194155459226172,-2.2155654221734086e-05,0.0,0.0,0.0,-2.8301581870745318e-05,206,-0.2807809825476312,0.0,-0.005115397783780254,-0.25417045321302134,4015,0.0,0.649222784,0.0,-0.021202256944443762,-0.0001514476391287839,0.0,0.0,-4.3456624467503036e-08,-0.2929451269591239,25.50688,0.06782323520264225,-1.5726401908380712,-0.39251855153407167,-139.17205919,0.0033792,156.96,45,-0.03744008653485493,-0.04449638838387604,-34.09227352142334,24.909341430664064,0.2,0.12597936391830444,1.003472924232483,0.013099002,-0.020325909601524472,0.000299594496,0.10186767578125,10.285995483398438,176
847872,-0.4834719606642832,0.0,-1.5147666177439205,0.00024088492500595748,-0.06170645534168605,0.0,-0.5,-0.20859318082235734,-0.21143683675140712,0.0,0.01,-0.0013505614708422095,0.5194038188918215,-2.1387822486673258e-05,0.0,0.0,0.0,-0.0015391821345049936,211,-0.3197827320380196,0.0,-0.0032706311021721553,-0.2554749263049199,4015,0.0,0.64920512,0.0,-0.02138671874999929,-0.00015060271725644213,0.0,0.0,-3.880521805173455e-08,-0.33413621297569285,25.5184,0.06877296788117518,-1.5559331805326968,-0.39393706938849204,-137.02486325,0.003456,148.37,46,-0.045566004019034184,-0.0469037072679245,-34.10021495819092,21.797924327850343,0.2,0.365053653717041,1.004154086112976,0.012153119,-0.018210809514857828,0.00029958527999999996,0.08895263671875,8.65112018585205,180
866304,-0.45319893288570945,0.0,-1.5596064476167402,0.00025553332913356525,-0.06154713685523551,0.0,-0.5,-0.22170695542767008,-0.21511940925101788,0.0,0.01,-0.001288229746747537,0.5242136820914686,-2.1592670420064406e-05,0.0,0.0,0.0,-0.0005864953625222059,215,-0.3265686782182495,0.0,-0.0020573884367732892,-0.24838117463993084,4016,0.0,0.649187456,0.0,-0.020724826388888215,-0.00015025662016957624,0.0,0.0,-4.135378108563358e-08,-0.353857275102157,25.52992,0.07527243021109567,-1.5720050607759755,-0.3819161938736895,-139.56764832000002,0.0035328,158.54,47,-0.04842462053022456,-0.04819615159342299,-34.10526180267334,17.472222566604614,0.2,0.0992279052734375,1.0044351816177368,0.013361959,-0.022062918031588198,0.000299576064,0.10325927734375,6.10203742980957,184
884736,-0.46916543908996594,0.0,-1.4986023858529418,0.00036024234658624564,-0.06197578082283196,0.0,-0.5,-0.20832795730134107,-0.21456996314679327,0.0,0.01,-0.0013531615820641886,0.5192291479253169,-2.335056498905383e-05,0.0,0.0,0.0,-0.0011434091789321275,220,-0.30443794004542934,0.0,-0.001825763212335311,-0.2562280914789598,4017,0.0,0.649169792,0.0,-0.020627170138888224,-0.00016042429532865942,0.0,0.0,-4.144385544678141e-08,-0.3194840665792373,25.54144,0.07154073097797833,-1.5672356240134209,-0.3962351222676789,-139.92978612000002,0.0036096,160.0,48,-0.042398577850210915,-0.04778936130866381,-34.0899242401123,13.263410758972167,0.2,0.12460082769393921,1.003190517425537,0.014886811,-0.02170251529896632,0.000299566848,0.12650146484375,5.362630367279053,188
903168,-0.48029216299698124,0.0,-1.5073988109125096,0.00021484323466817537,-0.061750979486008245,0.0,-0.5,-0.21421329052041507,-0.21375252944841144,0.0,0.01,-0.0013812144260375637,0.5189990951179237,-2.402464308715723e-05,0.0,0.0,0.0,-0.0016047347340672263,224,-0.3225430076608049,0.0,-0.0042551712818868865,-0.2564999520318844,4018,0.0,0.649152128,0.0,-0.021267361111110418,-0.00016434177148576503,0.0,0.0,-4.160620809624446e-08,-0.3349275479635698,25.55296,0.07048142485927111,-1.5610841714581813,-0.40107148445461205,-137.86726527000002,0.0036864,151.74,49,-0.04456565215236077,-0.046689848007231444,-34.09560966491699,10.136320853233338,0.2,0.1852034330368042,1.0039045810699463,0.01574471,-0.023289718036539852,0.000299557632,0.1322998046875,3.6223411560058594,192
921600,-0.4950019997103975,0.0,-1.5990129282585968,0.00020562023079643646,-0.06159220147137027,0.0,-0.5,-0.22372119331120086,-0.2097544576905916,0.0,0.01,-0.0014152990403258688,0.5202585528061626,-2.3356225335003337e-05,0.0,0.0,0.0,-0.00021199860173727795,229,-0.3430849243339036,0.0,-0.0038042287538462847,-0.26528428194581316,4020,0.0,0.6491344640000001,0.0,-0.02114800347222154,-0.00016268069644478217,0.0,0.0,-3.9758410313375426e-08,-0.34743714826308786,25.56448,0.07028927350685202,-1.5643940326318817,-0.3945298283365241,-139.85141109000003,0.0037632,159.64,50,-0.04839606807667489,-0.04520355779102932,-34.101622581481934,8.43572278022766,0.2,0.22338014841079712,1.0044450759887695,0.017549513,-0.02346335151232779,0.000299548416,0.15142822265625,3.050485134124756,196
940032,-0.47465046254808363,0.0,-1.524806812182311,0.00026529885104133026,-0.061789310858453184,0.0,-0.5,-0.21500250981100744,-0.21480845300119744,0.0,0.01,-0.0014219746447199633,0.5192185466346877,-2.4575576595565884e-05,0.0,0.0,0.0,-0.0006509198940128556,233,-0.3152594867194027,0.0,-0.004117814454665294,-0.25622619277895786,4020,0.0,0.6491168,0.0,-0.020876736111110423,-0.00016865720917725628,0.0,0.0,-4.103601554111112e-08,-0.34123439303823083,25.576,0.0747934754930188,-1.55901315055906,-0.3819269046602583,-139.47434246,0.00384,158.14,51,-0.04538810102065904,-0.04793116868651,-34.10006122589111,5.993902277946472,0.2,0.203907310962677,1.0042238235473633,0.02076509,-0.025856173282954843,0.0002995392,0.16800537109375,1.8463361263275146,200
958464,-0.46429321727946415,0.0,-1.5448989193591585,0.000194226896079878,-0.061993509516431726,0.0,-0.5,-0.2225031516480652,-0.21268320008010405,0.0,0.01,-0.001452338662443055,0.5188465760411579,-2.5503115459072292e-05,0.0,0.0,0.0,-0.0018250865596865758,238,-0.3348408615060127,0.0,-0.005828588198655525,-0.25707451362082184,4021,0.0,0.649099136,0.0,-0.021191406249999312,-0.00017412623131579058,0.0,0.0,-3.977355232408067e-08,-0.3567255742950719,25.58752,0.07469469673289467,-1.5684601970366485,-0.400540152076502,-140.25380901,0.0039168,161.29,52,-0.04728619321375703,-0.047320737245525955,-34.092930221557616,4.405897557735443,0.2,0.2772302031517029,1.0043199062347412,0.022545762,-0.02494116690941155,0.00029952998399999996,0.194140625,1.2344002723693848,204
976896,-0.47419641820469693,0.0,-1.47554997811804,0.0003190097437861065,-0.06217078821929002,0.0,-0.5,-0.21034472463776632,-0.21362728399255163,0.0,0.01,-0.0014964424134677257,0.5237760991926844,-2.5638548232037666e-05,0.0,0.0,0.0,-0.0005385447040013081,242,-0.31334475246762933,0.0,-0.0040827947625994565,-0.263419888918673,4022,0.0,0.649081472,0.0,-0.02080078124999933,-0.00017669758946857854,0.0,0.0,-4.307611125444012e-08,-0.3447562424321296,25.59904,0.07343779470406514,-1.5689633513864962,-0.38853675455532555,-140.1320923,0.0039936,160.78,53,-0.04362691262550142,-0.048730265380604966,-34.120764923095706,2.983580696582794,0.2,0.3014628291130066,1.0055850744247437,0.027105456,-0.01845524206291884,0.00029952076799999997,0.26563720703125,0.6818838715553284,208
995328,-0.49788724282450886,0.0,-1.4824298114276642,0.00025661839107568894,-0.062164277867330225,0.0,-0.5,-0.20507963340016114,-0.2139095228584027,0.0,0.01,-0.0016003232789453593,0.5234393491064242,-2.5840548578984644e-05,0.0,0.0,0.0,-0.0007656778928701195,247,-0.32724887993075885,0.0,-0.007284091831928382,-0.2671292713576616,4022,0.0,0.6490638080000001,0.0,-0.021495225694443742,-0.0001812027988875145,0.0,0.0,-4.047374157234978e-08,-0.3503278474988876,25.61056,0.06500419504363578,-1.5697421925552275,-0.4108203755270624,-140.45087058,0.0040704,162.04,54,-0.04361760393675337,-0.04633139518737219,-34.09300651550293,2.598868215084076,0.2,0.4533478617668152,1.0039061307907104,0.03203733,-0.0046060177963227035,0.000299511552,0.33883056640625,0.5390158891677856,212
1013760,-0.5079792524854596,0.0,-1.5020153464156973,0.00015570707748540572,-0.06248137325027017,0.0,-0.5,-0.21855443048658083,-0.21473824923973642,0.0,0.01,-0.001626628719012759,0.5193559584168161,-2.6028473724645204e-05,0.0,0.0,0.0,-0.0008499209186922229,253,-0.337081949541304,0.0,-0.004826402447516142,-0.25700553348214483,4002,0.0,0.649046144,0.0,-0.020930989583332654,-0.000184550391617155,0.0,0.0,-4.099638682235765e-08,-0.36158813213462415,25.62208,0.06731079280668971,-1.5610468574494452,-0.41292393682533146,-140.78630443,0.0041472,163.41,55,-0.04657738486309161,-0.04295571893487128,-34.09404048919678,2.879879891872406,0.2,0.5579990148544312,1.0032329559326172,0.017862702,-0.018126599979586898,0.000299502336,0.17581787109375,0.6400389671325684,216
1032192,-0.4903641531247635,0.0,-1.5218127994143869,0.00022406628704629838,-0.06220592831647639,0.0,-0.5,-0.21526632601585183,-0.21375056502871456,0.0,0.01,-0.0016267559502239509,0.5256195237656066,-2.5600847008507242e-05,0.0,0.0,0.0,-8.865807661529895e-05,257,-0.339597469259726,0.0,-0.0052458246260277674,-0.27784273978749896,4002,0.0,0.64902848,0.0,-0.02179904513888815,-0.00018490338946422892,0.0,0.0,-4.3327641421760194e-08,-0.35529016641930666,25.6336,0.06800579639242295,-1.5709992412489757,-0.3903789530022587,-141.03365137,0.004224,164.47,56,-0.04612108750719539,-0.04733174196052201,-34.082632064819336,3.099027246236801,0.2,0.597279965877533,1.0025746822357178,0.011863637,-0.011447032284922897,0.00029949311999999997,0.08753662109375,0.9792153835296631,220
1050624,-0.5052126986491663,0.0,-1.4313311726764075,0.0001627600189143171,-0.062285425747226716,0.0,-0.5,-0.2008913541512586,-0.2149260791544595,0.0,0.01,-0.001676550785529497,0.5215870679779228,-2.7702971206208483e-05,0.0,0.0,0.0,-7.043792103432016e-05,262,-0.31118555338441306,0.0,-0.0032658728872557215,-0.2917443960351589,4002,0.0,0.649010816,0.0,-0.021896701388888152,-0.0001929381949993422,0.0,0.0,-4.418012462726493e-08,-0.327343323124354,25.64512,0.06721243685430615,-1.57086552756255,-0.4063363674077016,-142.00176154000002,0.0043008,168.27,57,-0.03985340954561797,-0.04476882499174117,-34.08555564880371,1.8372101783752441,0.2,0.4408109188079834,1.0029010772705078,0.019043732,-0.021720434073358774,0.000299483904,0.14232177734375,0.3919765055179596,224
1069056,-0.488611788219307,0.0,-1.563447952559681,0.0001481116277217451,-0.06246712216701622,0.0,-0.5,-0.23023826165308708,-0.2146270252686825,0.0,0.01,-0.00161738981743608,0.5201847150828763,-2.7476708003349777e-05,0.0,0.0,0.0,-0.0021731805243368606,267,-0.34574446624367905,0.0,-0.0048203236033432,-0.2692203817252565,4003,0.0,0.6489931520000001,0.0,-0.021571180555554834,-0.00019086258953759003,0.0,0.0,-4.30197645541089e-08,-0.3870369035383704,25.65664,0.06954052938969393,-1.5767058662926343,-0.394610936560619,-143.85887376999997,0.0043776,175.73,58,-0.050071787560661565,-0.04579184453475944,-34.08147716522217,4.505238246917725,0.2,0.641413688659668,1.0022145509719849,0.010827517,-0.008245196368079633,0.000299474688,0.07686767578125,0.8324735164642334,228
