curriculum/ent_coef,curriculum/ctrl_drop_prob,reward_terms/air_time,reward_terms/angmom,reward_terms/foot_slip,reward_terms/residual_rate,reward_terms/stance_time,reward_terms/assist_pen,time/fps,curriculum/stance_ratio,reward_terms/step_rate,reward_terms/phase_contact,curriculum/ctrl_jitter_ms,reward_terms/fwd_speed,reward_terms/stance,rollout/ep_len_mean,reward_terms/lat_vel,reward_terms/torque,reward_terms/hip_roll,reward_terms/overrun,reward_terms/motor_vel,reward_terms/action_rate,reward_terms/height,reward_terms/alive,reward_terms/residual,curriculum/eff_scale,time/iterations,reward_terms/coef_rate,reward_terms/vz,reward_terms/energy,reward_terms/clearance,rollout/ep_rew_mean,reward_terms/stop,time/time_elapsed,reward_terms/foot_ahead,curriculum/sprint_dist_m,time/total_timesteps,reward_terms/ang_xy,reward_terms/time,reward_terms/upright,train/value_loss,train/loss,train/learning_rate,train/policy_gradient_loss,train/clip_fraction,train/std,train/entropy_loss,train/approx_kl,train/n_updates,train/explained_variance,train/clip_range
0.0099483904,0.0,0.0035156249068677425,-0.11040403134901208,-0.20721230704463375,0.0,-0.039255661348256074,0.0,4463,0.553678208,0.0,-0.11807790426228,0.0,1.3835835394304883,-0.005902333979430708,255.2,-1.7279578514612552e-08,-0.1191226146773899,-0.007314418892471848,0.0,-0.002464526148708037,-0.023647908921558883,-0.08414883919271304,0.0,-0.10392782866336671,0.4187904,5454,-0.17000789355962373,-0.26313928428038946,-0.013907317553465585,0.04711581417776554,-91.63560941999997,0.0,22522,0.0,87.81855999999999,100528128,-0.16578038067866832,-0.5,-0.15547817063654756,0.003928755095694214,-0.3287287652492523,0.000249745152,-0.012955925893038511,0.2437255859375,0.9340571165084839,-30.706311893463134,0.02694101,21723,0.9999839663505554,0.2
0.009946547200000001,0.0,0.0035156249068677425,-0.11217507957765574,-0.20859925871782511,0.0,-0.03834515357933318,0.0,4463,0.553660544,0.0,-0.1180863937878516,0.0,1.3983384792711018,-0.006158976816050898,254.58,-1.7306383277236345e-08,-0.12010041283729161,-0.007377568477996964,0.0,-0.002511756757484737,-0.023772415110322204,-0.08585742000332656,0.0,-0.10385664952764899,0.4188672,5455,-0.17052807893909486,-0.2682157545033428,-0.014091772730703854,0.047063730941865244,-91.51672501000002,0.0,22526,0.0,87.83008000000001,100546560,-0.16889260837521916,-0.5,-0.1595587008206409,0.004214566026348621,-0.32372385263442993,0.000249735936,-0.012656688108108938,0.27154541015625,0.93416428565979,-30.710438919067382,0.035536855,21727,0.9999868273735046,0.2
0.009944704,0.0,0.0035156249068677425,-0.11080330949108841,-0.2125008879746542,0.0,-0.03831639914359483,0.0,4463,0.55364288,0.0,-0.11984504256934958,0.0,1.397534048125815,-0.005684082677201063,253.96,-1.6896013398274523e-08,-0.11952832818932468,-0.00714461961015837,0.0,-0.002539557291419495,-0.023866475774619002,-0.08502195565473213,0.0,-0.1040539724379193,0.418944,5456,-0.16878985919863126,-0.26690950516842765,-0.014125638029564597,0.04764643282665834,-91.44774519,0.0,22530,0.0,87.8416,100564992,-0.16854043440677405,-0.5,-0.157566788458161,0.005074527370743454,-0.3219583034515381,0.00024972671999999997,-0.011557734885718674,0.2662841796875,0.9334025382995605,-30.702706336975098,0.029401183,21731,0.9999828934669495,0.2
0.0099428608,0.0,0.003613281154280735,-0.11237778506038132,-0.20846494310518962,0.0,-0.039075404276243515,0.0,4463,0.553625216,0.0,-0.1141045990392519,0.0,1.400300695553827,-0.006475324226643482,254.78,-1.7493305086735626e-08,-0.12022866754671585,-0.007501972278976128,0.0,-0.0025099632081858323,-0.023788817282924948,-0.08571130486945348,0.0,-0.10403817175785665,0.4190208,5457,-0.16815451050352573,-0.26763192250835544,-0.014159718646359173,0.046636509539210426,-91.50008092,0.0,22535,0.0,87.85312,100583424,-0.16945630795168964,-0.5,-0.1587406104251524,0.0038710182067006826,-0.3335243761539459,0.000249717504,-0.013894485944183544,0.24884033203125,0.9336743354797363,-30.703187465667725,0.027068729,21735,0.9999861717224121,0.2
0.009941017600000001,0.0,0.00341796865945475,-0.11087972795134057,-0.2058628497993701,0.0,-0.038305684788307794,0.0,4463,0.553607552,0.0,-0.11518150325183234,0.0,1.3794096228780737,-0.006133093713982409,255.48,-1.7635312655597988e-08,-0.12081269632424885,-0.0074845789889305715,0.0,-0.0025057460715540193,-0.023845289161279322,-0.08412097781969416,0.0,-0.10396655760036966,0.4190976,5458,-0.1714260117367217,-0.2625597224165916,-0.0141671328049768,0.04755553388142562,-91.6345935,0.0,22539,0.0,87.86464000000001,100601856,-0.1668289182450858,-0.5,-0.1560550315437852,0.0042038215906359255,-0.32034143805503845,0.000249708288,-0.010161941079422832,0.25,0.9337152242660522,-30.70711545944214,0.028362017,21739,0.9999866485595703,0.2
0.0099391744,0.0,0.0035156249068677425,-0.10823431297210537,-0.20364786643463298,0.0,-0.03965252468090815,0.0,4463,0.553589888,0.0,-0.11633217013400664,0.0,1.3863611573025068,-0.006138555187942149,256.19,-1.7201761918261427e-08,-0.11766655947053975,-0.0072603629221375775,0.0,-0.002486704741186996,-0.02353380868892742,-0.08423039808548569,0.0,-0.10385702209518909,0.4191744,5459,-0.16516582889563744,-0.26372815876229594,-0.013945097312339434,0.045913127912371045,-91.69532164,0.0,22543,0.0,87.87616,100620288,-0.16414295163843906,-0.5,-0.1560726221022159,0.0040129887755028905,-0.3214450478553772,0.00024969907199999997,-0.009566656919196248,0.2519287109375,0.933834433555603,-30.70882377624512,0.026544034,21743,0.9999862313270569,0.2
0.0099373312,0.0,0.003564453030574239,-0.11073398840541228,-0.20596459480780485,0.0,-0.038932989459782325,0.0,4463,0.5535722240000001,0.0,-0.11438889043628392,0.0,1.3887642995763934,-0.005560466725981583,256.88,-1.8349381228428103e-08,-0.11824368981048942,-0.007314695003669943,0.0,-0.002458647661796556,-0.02352076350103703,-0.0847581803114981,0.0,-0.10403429920840705,0.4192512,5460,-0.16688743428999384,-0.26608448569099297,-0.013846512256986819,0.047107776410156066,-91.81314376999998,0.0,22547,0.0,87.88767999999999,100638720,-0.16657318152069125,-0.5,-0.15684158440396048,0.004727936093695461,-0.32204052805900574,0.000249689856,-0.00881094189826399,0.2637939453125,0.9332067370414734,-30.700883769989012,0.026949078,21747,0.999984860420227,0.2
0.009935488000000001,0.0,0.003466796783161246,-0.11023956790051868,-0.20590541301123974,0.0,-0.04048260100373429,0.0,4463,0.55355456,0.0,-0.1152638092534903,0.0,1.378748040733602,-0.005399122698151629,256.71,-1.6768190002330938e-08,-0.11842994141631147,-0.007034900899399538,0.0,-0.0024488172069335847,-0.023790049559849064,-0.08390822568733086,0.0,-0.10450411997349482,0.419328,5461,-0.16958859417336714,-0.2635845848261737,-0.013859095322887304,0.04711313593419281,-91.78220528,0.0,22551,0.0,87.8992,100657152,-0.16653418434722733,-0.5,-0.15504824180790047,0.005691821267828345,-0.3254437744617462,0.00024968064,-0.010047789430245757,0.23922119140625,0.9329017400741577,-30.69265956878662,0.025051529,21751,0.9999819397926331,0.2
0.0099336448,0.0,0.0035156249068677425,-0.11225261327307429,-0.2082076497403329,0.0,-0.03903620662782083,0.0,4463,0.553536896,0.0,-0.1151213806092124,0.0,1.3872015061044705,-0.005469051160350329,255.87,-1.762983558239141e-08,-0.1185187832107295,-0.0071151952904693,0.0,-0.002498524794246419,-0.023813984649908235,-0.0845505354335006,0.0,-0.1044610069071516,0.4194048,5462,-0.16811139961663255,-0.26493538844446174,-0.014047027081605398,0.04752974017113194,-91.66486928000002,0.0,22555,0.0,87.91072,100675584,-0.16828393338720535,-0.5,-0.15588967336837445,0.004729037615470588,-0.3201909363269806,0.000249671424,-0.01138231293298304,0.25328369140625,0.9336304664611816,-30.696181774139404,0.024478912,21755,0.99998539686203,0.2
0.0099318016,0.0,0.003564453030574239,-0.10994828138605146,-0.2098661277030265,0.0,-0.039850685053453266,0.0,4463,0.553519232,0.0,-0.11800543661915798,0.0,1.3860866745628893,-0.005125912385144895,256.18,-1.7258309746566582e-08,-0.1196039809636852,-0.006976710029817295,0.0,-0.0025030226265295432,-0.02376377563649189,-0.08429255604860128,0.0,-0.10447607687674737,0.4194816,5463,-0.1701131502672464,-0.2641938051850273,-0.014081146425491766,0.04661068560155132,-91.68929514000001,0.0,22559,0.0,87.92224,100694016,-0.16689066479424217,-0.5,-0.15497027606898164,0.003963845362886786,-0.3229716122150421,0.000249662208,-0.01268547410145402,0.260107421875,0.9338526129722595,-30.70264263153076,0.02724582,21759,0.9999874234199524,0.2
0.009929958400000001,0.0,0.003466796783161246,-0.11179903616635932,-0.20880559590243686,0.0,-0.03943632463698224,0.0,4463,0.553501568,0.0,-0.11822576403362103,0.0,1.386135956582676,-0.005581602673761952,255.99,-1.832694610749373e-08,-0.11838680560748455,-0.0072025147604190725,0.0,-0.002472891720729398,-0.023881761562713447,-0.0845127642321919,0.0,-0.10473467365601637,0.4195584,5464,-0.170240599785755,-0.265369705067726,-0.013964311271910492,0.04705049303187524,-91.77789196000002,0.0,22563,0.0,87.93376,100712448,-0.16742283147623424,-0.5,-0.15556986383701832,0.004549941164441407,-0.3197852671146393,0.000249652992,-0.008990659570554272,0.2605224609375,0.9336812496185303,-30.701691341400146,0.023564983,21763,0.9999858140945435,0.2
0.0099281152,0.0,0.0035156249068677425,-0.1133545067303669,-0.20846218036621927,0.0,-0.039922977825174004,0.0,4463,0.553483904,0.0,-0.11702807002739693,0.0,1.3911179871108323,-0.00574502661153402,256.42,-1.7593509632614922e-08,-0.11779041941189493,-0.00723624518231556,0.0,-0.0024597712796650254,-0.023703115338661714,-0.08500206152676758,0.0,-0.10469875349340539,0.4196352,5465,-0.17162627625373722,-0.2668357146300711,-0.013944374778119736,0.047136876725366025,-91.84235679999998,0.0,22567,0.0,87.94528,100730880,-0.16862192789203986,-0.5,-0.15627071894722558,0.008444649656303227,-0.31643185019493103,0.000249643776,-0.008730795583687723,0.2828857421875,0.9338185787200928,-30.704193115234375,0.027935207,21767,0.9999731779098511,0.2
0.009926272,0.0,0.0035156249068677425,-0.11179310677812,-0.20773698220405748,0.0,-0.038330776625015356,0.0,4463,0.55346624,0.0,-0.11523539663807103,0.0,1.3846376085095813,-0.0056241780442221395,255.37,-1.7313236250078447e-08,-0.11911438713017085,-0.00726639360036243,0.0,-0.0025091587774498255,-0.023805800265577666,-0.08438817150857475,0.0,-0.10459717830241075,0.419712,5466,-0.17385059298200017,-0.26494173491927364,-0.01409758881173633,0.047617436599972855,-91.52161187,0.0,22571,0.0,87.95679999999999,100749312,-0.16825175890926672,-0.5,-0.15413545989249258,0.008547721966169774,-0.3226626515388489,0.00024963456000000003,-0.008308754407335073,0.2556884765625,0.9341380000114441,-30.710307598114014,0.029236967,21771,0.9999854564666748,0.2
0.009924428800000001,0.0,0.0035156249068677425,-0.1114543601808174,-0.2058786969380388,0.0,-0.03960952863498177,0.0,4463,0.553448576,0.0,-0.11568213743692415,0.0,1.389083535790332,-0.0058505493615868785,255.93,-1.705620329497046e-08,-0.11873892168217748,-0.007185625492557585,0.0,-0.0025065822242721393,-0.023564851668225698,-0.08507399549711071,0.0,-0.10471806637622888,0.4197888,5467,-0.16960755646272443,-0.2668691283969867,-0.014095883439560296,0.04591650236614013,-91.63140755999999,0.0,22576,0.0,87.96832,100767744,-0.16829308804539683,-0.5,-0.1557392521858792,0.008932784153148531,-0.3247021436691284,0.000249625344,-0.010922922310419381,0.23343505859375,0.9335241317749023,-30.704955196380617,0.023084749,21775,0.9999846816062927,0.2
0.0099225856,0.0,0.003564453030574239,-0.11178874960626294,-0.20525837076214806,0.0,-0.0394185568196311,0.0,4463,0.553430912,0.0,-0.1145351217306557,0.0,1.3885809064254642,-0.006069464668993517,255.76,-1.741901221036639e-08,-0.11954966277209894,-0.007351111129311864,0.0,-0.00249015370771484,-0.023863802053176102,-0.08470847409637594,0.0,-0.10476713355963513,0.4198656,5468,-0.17348480628389115,-0.26631360157845463,-0.014104373606436666,0.04699015804655457,-91.63879933,0.0,22580,0.0,87.97984,100786176,-0.16780538126134845,-0.5,-0.15581757877125132,0.005842534033581615,-0.32291391491889954,0.000249616128,-0.011091611278243364,0.259423828125,0.9335625171661377,-30.706093978881835,0.031684607,21779,0.9999829530715942,0.2
0.0099207424,0.0,0.003564453030574239,-0.1119852905690712,-0.21078969306308634,0.0,-0.03785578836040157,0.0,4463,0.553413248,0.0,-0.11612332287536459,0.0,1.4003933723368602,-0.005851522635419309,254.63,-1.700521272669632e-08,-0.12005975522180355,-0.007395951994792962,0.0,-0.002512557358072835,-0.02380008286952147,-0.08574424869115385,0.0,-0.10485057706020996,0.4199424,5469,-0.17182669866422912,-0.26933071227492916,-0.014142307494905474,0.04762656200066303,-91.4415804,0.0,22584,0.0,87.99136,100804608,-0.16944460308296339,-0.5,-0.1570814425563773,0.0048104986315593125,-0.3260405957698822,0.00024960691199999997,-0.011110978096257895,0.24725341796875,0.9342985153198242,-30.713806915283204,0.027635043,21783,0.9999862313270569,0.2
0.009918899200000001,0.0,0.0035156249068677425,-0.11299235064037519,-0.20413600551480263,0.0,-0.037415115581502,0.0,4463,0.553395584,0.0,-0.11244166409015806,0.0,1.3841776017501417,-0.005064012078455512,254.43,-1.7174418364598635e-08,-0.11866513442211904,-0.007140391841370343,0.0,-0.00248138199451105,-0.023888043816733196,-0.08447749185421366,0.0,-0.10474101706837809,0.4200192,5470,-0.17336102390734567,-0.2661400301697087,-0.01398782806723105,0.048467591601108924,-91.52097283000003,0.0,22588,0.0,88.00288,100823040,-0.16824825620592163,-0.5,-0.1548802295492294,0.004466634418349713,-0.3243032693862915,0.000249597696,-0.010483715683221817,0.24608154296875,0.9338631629943848,-30.70940818786621,0.022583297,21787,0.9999867081642151,0.2
0.009917056,0.0,0.0035156249068677425,-0.10905759643067825,-0.2061964812726037,0.0,-0.037523893303134374,0.0,4463,0.55337792,0.0,-0.11685108330510584,0.0,1.3929184048446077,-0.005412088316316118,253.87,-1.7713699390129154e-08,-0.11842601817817384,-0.00712599883209895,0.0,-0.0024864589509777813,-0.023703740094170353,-0.08455733717086548,0.0,-0.10465162430882492,0.420096,5471,-0.16988995999382436,-0.26563072505764607,-0.0139494884488168,0.04822643776173329,-91.39985106,0.0,22592,0.0,88.0144,100841472,-0.16357947952977414,-0.5,-0.1537349111279408,0.009471204481087625,-0.3185260593891144,0.00024958848,-0.008805531845428049,0.25697021484375,0.9340877532958984,-30.709703063964845,0.027886946,21791,0.9999730587005615,0.2
0.0099152128,0.0,0.003564453030574239,-0.11004545998097882,-0.20536197962980307,0.0,-0.03745119399132414,0.0,4463,0.553360256,0.0,-0.1147890002825292,0.0,1.3914169775284864,-0.005518763216902803,253.44,-1.619092491619781e-08,-0.11911303041941114,-0.007164098402244025,0.0,-0.002501421285342532,-0.023763858235112303,-0.08506930037502516,0.0,-0.10436179278246134,0.4201728,5472,-0.16905799488309028,-0.2667821433064135,-0.01405816327172946,0.04773879508899826,-91.33147363000002,0.0,22596,0.0,88.02592,100859904,-0.1655831145746579,-0.5,-0.15568771293864286,0.004609601956326514,-0.3169529438018799,0.00024957926399999997,-0.008950882067438215,0.2635009765625,0.9336797595024109,-30.7100980758667,0.027485022,21795,0.9999879598617554,0.2
0.0099133696,0.0,0.0035156249068677425,-0.11153143971452079,-0.20646343959100757,0.0,-0.03880088226449314,0.0,4463,0.553342592,0.0,-0.11586075061988067,0.0,1.3808495656500677,-0.0057075973709716015,254.82,-1.799398130704012e-08,-0.11987941539887265,-0.007397103207663597,0.0,-0.0025168370697072496,-0.023926206439360095,-0.08429554591013443,0.0,-0.10441441641667255,0.4202496,5473,-0.1723497409761117,-0.2646580635830574,-0.014143808201307015,0.047529056910684125,-91.59130325000002,0.0,22600,0.0,88.03744,100878336,-0.16680923274303908,-0.5,-0.15508564652688064,0.0029900904977694155,-0.32153114676475525,0.000249570048,-0.013394245947711169,0.23330078125,0.9337815046310425,-30.70764856338501,0.025051724,21799,0.9999895095825195,0.2
0.0099115264,0.0,0.0035156249068677425,-0.11267650054381677,-0.2041540231418065,0.0,-0.03721858259976014,0.0,4463,0.553324928,0.0,-0.11141198173137101,0.0,1.3891392153613795,-0.0062216528463157035,253.58,-1.6816131652672832e-08,-0.11961738022360227,-0.007462269533723105,0.0,-0.0025094097123490207,-0.023837975542451543,-0.08432061249638588,0.0,-0.10442998569773079,0.4203264,5474,-0.1707740773315798,-0.2655938663558345,-0.014121833427023155,0.04800359030478535,-91.32793668000001,0.0,22604,0.0,88.04896,100896768,-0.16792719725012042,-0.5,-0.15587792601320105,0.0050754489377141,-0.32300612330436707,0.000249560832,-0.012467300333082677,0.24619140625,0.9344466924667358,-30.715037155151368,0.034618504,21803,0.9999823570251465,0.2
0.0099096832,0.0,0.0035156249068677425,-0.11060246808102205,-0.20973063464081054,0.0,-0.03817140729451138,0.0,4463,0.553307264,0.0,-0.11794296832457368,0.0,1.3944127680707858,-0.005716949989866789,253.87,-1.6871631493369463e-08,-0.11906354389248662,-0.007282997949658256,0.0,-0.0025055604884732605,-0.023776473177391757,-0.08460604058474698,0.0,-0.1047223630946886,0.4204032,5475,-0.1721404997549522,-0.2657577886652861,-0.01403461702211192,0.04768951794502586,-91.38643069999998,0.0,22608,0.0,88.06048,100915200,-0.16621452350348648,-0.5,-0.15541927279055842,0.003378705261275172,-0.32526838779449463,0.000249551616,-0.01079368230421096,0.25020751953125,0.934643030166626,-30.721079349517822,0.025883485,21807,0.9999889731407166,0.2
0.00990784,0.0,0.0035156249068677425,-0.11072407402902186,-0.20363773284903297,0.0,-0.03798572486266494,0.0,4463,0.5532896,0.0,-0.11431649498928333,0.0,1.391212293387565,-0.0064412568978171655,254.68,-1.688190519562267e-08,-0.11834285341986497,-0.007493082335695271,0.0,-0.002500822877960054,-0.023669312033517572,-0.08439177968373252,0.0,-0.10489612765327111,0.42048,5476,-0.17039987733430167,-0.26563486381298884,-0.014011006962203325,0.04719182405937709,-91.47814515999997,0.0,22612,0.0,88.072,100933632,-0.16560677588816458,-0.5,-0.15495428733723485,0.0035981683875434102,-0.3235059380531311,0.0002495424,-0.013041596417315305,0.24677734375,0.9343496561050415,-30.71834716796875,0.032195605,21811,0.9999877214431763,0.2
0.0099059968,0.0,0.0035156249068677425,-0.11060298508694627,-0.20880900069537234,0.0,-0.038861103247553624,0.0,4463,0.553271936,0.0,-0.1196786971441828,0.0,1.3927841194595414,-0.005848918508062527,255.38,-1.5773307699845402e-08,-0.1171602314026249,-0.0072442827618971984,0.0,-0.002490775856346079,-0.02330368812926763,-0.0844389862339506,0.0,-0.10498169060100518,0.4205568,5477,-0.17110367319921552,-0.26623340977882637,-0.013934421956499724,0.04653268368051698,-91.69388107999997,0.0,22617,0.0,88.08352,100952064,-0.16546437547385284,-0.5,-0.15655294852623894,0.003947825788054615,-0.31713172793388367,0.000249533184,-0.007655196485575289,0.2639892578125,0.9337493777275085,-30.709498596191406,0.02589408,21815,0.9999873638153076,0.2
0.0099041536,0.0,0.0035156249068677425,-0.10957049877467899,-0.201597105619869,0.0,-0.04044448859349359,0.0,4463,0.553254272,0.0,-0.11892785960840208,0.0,1.382105722473709,-0.005933770566119847,256.9,-1.6395788493277133e-08,-0.11787825899268323,-0.007286282244558388,0.0,-0.0024813281857707994,-0.023598449887910773,-0.08415441561291505,0.0,-0.1047657131533129,0.4206336,5478,-0.1705622129784273,-0.2641768799521432,-0.013931364865463635,0.04608169737238664,-91.99567749999999,0.0,22621,0.0,88.09504,100970496,-0.16467432282268735,-0.5,-0.1546697462784982,0.0074214549269527195,-0.3162434697151184,0.000249523968,-0.008621690928703175,0.26689453125,0.9337863326072693,-30.705461692810058,0.035549723,21819,0.9999750256538391,0.2
0.0099023104,0.0,0.0035156249068677425,-0.1095792403127238,-0.20565035717012986,0.0,-0.039217547866024285,0.0,4463,0.553236608,0.0,-0.11755490769933934,0.0,1.389887212401366,-0.006346978681400717,256.14,-1.6375490007948508e-08,-0.11797519525662066,-0.007433508993719524,0.0,-0.002519121771941976,-0.023553463595547174,-0.08369297173465487,0.0,-0.10489901094617186,0.4207104,5479,-0.16891973298739776,-0.26527551310922637,-0.014046092303974543,0.04696228844431717,-91.67004630999998,0.0,22625,0.0,88.10656,100988928,-0.1644603224981377,-0.5,-0.15480679005956463,0.005042970832437277,-0.32332101464271545,0.000249514752,-0.010219582915306091,0.243212890625,0.9337443113327026,-30.70698881149292,0.02718705,21823,0.9999828934669495,0.2
0.0099004672,0.0,0.0035156249068677425,-0.10946265279059765,-0.2060846292646089,0.0,-0.03914579798907249,0.0,4463,0.553218944,0.0,-0.11740310643921543,0.0,1.386510670744496,-0.005864073793169995,255.61,-1.670272725260916e-08,-0.1180749969480987,-0.007380170322977981,0.0,-0.0025158504017790857,-0.02382519440405988,-0.08381795334445596,0.0,-0.10494896710389945,0.4207872,5480,-0.1722190916285814,-0.26551731081256513,-0.014061796480997821,0.04709677065697802,-91.62386272000002,0.0,22629,0.0,88.11807999999999,101007360,-0.16482401604033237,-0.5,-0.15524839949397007,0.004752440238371491,-0.32278087735176086,0.000249505536,-0.009323559561744332,0.271044921875,0.9336742162704468,-30.708364295959473,0.023042107,21827,0.9999871253967285,0.2
