time/iterations,reward_terms/fwd_speed,time/time_elapsed,curriculum/stance_ratio,reward_terms/upright,reward_terms/energy,reward_terms/stop,reward_terms/stance_time,curriculum/eff_scale,reward_terms/vz,time/total_timesteps,reward_terms/time,reward_terms/angmom,reward_terms/overrun,curriculum/ent_coef,reward_terms/height,reward_terms/foot_slip,curriculum/sprint_dist_m,reward_terms/hip_roll,reward_terms/lat_vel,reward_terms/assist_pen,reward_terms/stance,curriculum/pitch_armature,rollout/ep_rew_mean,rollout/ep_len_mean,reward_terms/alive,reward_terms/torque,reward_terms/motor_vel,reward_terms/coef_rate,reward_terms/clearance,reward_terms/ang_xy,reward_terms/action_rate,time/fps,reward_terms/phase_contact,reward_terms/air_time,reward_terms/residual,train/value_loss,train/clip_range,train/std,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/entropy_loss,train/approx_kl,train/n_updates,train/loss,train/clip_fraction
1820,2.283656949798977,11368,0.59412032,-0.264997862811491,-0.0315629323424585,0.0,-0.00136501280293386,0.5587968,-0.38747451896293644,33546240,-0.5,-0.11205202401715739,0.0,0.0065863936000000005,-0.0893418283946061,-0.5166805835555824,100.0,-0.10098434061045632,-1.974667318049313e-08,0.0,-0.11157450746694025,0.0,-81.39144836,63.12,0.0,-0.35575556258370494,-0.008099818663369701,-0.5892637406006117,0.19414470820913596,-0.4797144271042387,-0.14221203529727913,2950,-0.3708569574712368,0.006628689986731236,-0.2819994130259882,9.230060362815857,0.2,1.000863790512085,-0.009913860773667692,0.9771371483802795,0.0003,-34.05910587310791,0.04018814,40323,3.5909719467163086,0.34794921875
1821,2.2794499539089297,11374,0.5940896,-0.2648617412151204,-0.03158378688538707,0.0,-0.0013487368155943437,0.559104,-0.3943811417966774,33564672,-0.5,-0.11496307380898821,0.0,0.0065790208,-0.09038949903453537,-0.5117794894452731,100.0,-0.10255998392137022,-2.1001276996946145e-08,0.0,-0.11366994345903805,0.0,-81.57091735,63.07,0.0,-0.3553486665846018,-0.008142792296368839,-0.5875154415573607,0.19293369619501108,-0.48275794219405616,-0.14204837141778753,2950,-0.36929512050660906,0.006691624074139529,-0.28185553274504216,10.947325576435436,0.2,1.0006272792816162,-0.004513496998697519,0.9734054803848267,0.0003,-34.05905463478782,0.04529135,40326,5.446927547454834,0.27494673295454547
1822,2.2858084120079187,11380,0.5940588800000001,-0.2691427757583108,-0.03167165682251121,0.0,-0.001344939085861875,0.5594112,-0.39574508470269587,33583104,-0.5,-0.11676216827074185,0.0,0.006571648,-0.09136605840880842,-0.5113108167441048,100.0,-0.10256820209957232,-2.0167703130626053e-08,0.0,-0.1127216224630997,0.0,-81.74504241000001,63.23,0.0,-0.35565778262003994,-0.008140595980423292,-0.5917306773054691,0.19395348347993416,-0.48625013715925086,-0.14217888130343143,2950,-0.3683256667179018,0.006739367126202624,-0.2819355571449066,11.886971541813441,0.2,1.000732421875,-0.006528927079801049,0.9714921116828918,0.0003,-34.06260681152344,0.04253441,40329,5.79203462600708,0.30606515066964285
1823,2.2879467753686438,11387,0.59402816,-0.26715803190468873,-0.031772187769405186,0.0,-0.0013671829365193844,0.5597184,-0.39696175878285483,33601536,-0.5,-0.11375282297674041,0.0,0.0065642752000000006,-0.09097854112342074,-0.5107001279721338,100.0,-0.10238888535810406,-1.7084852632002486e-08,0.0,-0.11278786049749649,0.0,-81.68030881,62.67,0.0,-0.35684186719841227,-0.008125300747189791,-0.5882359193308913,0.19385093646290694,-0.48494460589434824,-0.1422600630942167,2950,-0.3698756732783487,0.0067502178135327995,-0.2816563937840582,7.960827255249024,0.2,1.0012822151184082,-0.011449287156574428,0.9799350500106812,0.0003,-34.066788291931154,0.042454373,40333,3.8189878463745117,0.3375732421875
1824,2.298859263334966,11393,0.59399744,-0.27080063651343206,-0.03182240165198474,0.0,-0.0013232377629416685,0.5600256,-0.3959785923197078,33619968,-0.5,-0.11435356558641388,0.0,0.0065569024,-0.094014708435674,-0.5162707057034236,100.0,-0.10221978278789154,-2.1952503983127506e-08,0.0,-0.11369752787893657,0.0,-81.1515348,63.04,0.0,-0.3565390912867621,-0.008098127545846653,-0.591591334944087,0.19530164396658167,-0.48416310852687466,-0.14164689143780515,2950,-0.3687187065169031,0.0064073358403725755,-0.2819496822306273,11.191107855902779,0.2,1.0005981922149658,-0.0005789122337268458,0.9736998081207275,0.0003,-34.058714124891495,0.039661862,40335,6.1786603927612305,0.2487250434027778
1825,2.29479748308226,11399,0.5939667200000001,-0.27105450414168514,-0.032081378421381784,0.0,-0.001324322834585069,0.5603328,-0.3937673063904374,33638400,-0.5,-0.11948722843259141,0.0,0.0065495296,-0.09420513003494939,-0.5182109075808393,100.0,-0.10218538445289078,-2.3559991900774816e-08,0.0,-0.11189132228925086,0.0,-82.07476337,63.04,0.0,-0.36013359167567177,-0.008158167279772475,-0.5927765715260747,0.19263225083141333,-0.4907364747618119,-0.1426508199212283,2950,-0.3686048730989632,0.006304254131262294,-0.2817447790465376,8.376886064356023,0.2,1.0006173849105835,-0.0030728649263354864,0.9801486730575562,0.0003,-34.05987895618785,0.0472874,40338,3.67673659324646,0.2858220880681818
1826,2.308700672558531,11405,0.593936,-0.27356705307595736,-0.031931160634775226,0.0,-0.001209305851565053,0.56064,-0.40096915979549325,33656832,-0.5,-0.12167893874869515,0.0,0.006542156800000001,-0.09505631678610442,-0.5037622555164254,100.0,-0.10323744165073706,-2.697786969795986e-08,0.0,-0.11173079596765804,0.0,-82.42868517999999,62.8,0.0,-0.35771976666456085,-0.008146133623777646,-0.5881233786428491,0.1946217618278147,-0.4891307203982412,-0.14133929245063587,2950,-0.36386589212266507,0.0063487419780964656,-0.28172869268193507,11.454651880264283,0.2,1.001311182975769,-0.0121200438356027,0.972400963306427,0.0003,-34.065500831604005,0.040260036,40342,5.2155914306640625,0.3406982421875
1827,2.299288870130372,11411,0.59390528,-0.2686130220549567,-0.03186035696800896,0.0,-0.001167530821274138,0.5609472,-0.39497698820556204,33675264,-0.5,-0.11677539812933861,0.0,0.006534784,-0.09325930645461748,-0.5049341281792779,100.0,-0.10324350705887894,-2.2459185853864796e-08,0.0,-0.11434410827230722,0.0,-81.21684308,62.61,0.0,-0.3568258436570465,-0.00816314724657953,-0.5897707964888688,0.19431212926398211,-0.4853631747951439,-0.14174220489949174,2950,-0.3676817420163496,0.006276042420520551,-0.2820066460965332,10.838712072372436,0.2,1.0011851787567139,-0.012652756995521486,0.9747970104217529,0.0003,-34.065315055847165,0.031658538,40346,4.355349540710449,0.30469970703125
1828,2.2914983093045413,11417,0.59387456,-0.2670067023208751,-0.031809721797075086,0.0,-0.0012906857979639124,0.5612544,-0.3975960489697934,33693696,-0.5,-0.11235779430416493,0.0,0.0065274111999999995,-0.0930398939030556,-0.5017817002779981,100.0,-0.10369633982796905,-2.046412118746105e-08,0.0,-0.1148325502765571,0.0,-80.48023678,62.92,0.0,-0.3581562524903789,-0.008158618175618753,-0.5902452071894758,0.19423360599763956,-0.48435744658937363,-0.14188265162753558,2950,-0.3686580992127836,0.006636285504403834,-0.28190295197407417,13.038119554519653,0.2,1.0009715557098389,-0.011777722253464162,0.9688437581062317,0.0003,-34.06084938049317,0.03221981,40350,5.207034111022949,0.2974609375
1829,2.2657643859785233,11423,0.59384384,-0.26023672138058207,-0.03139377248151849,0.0,-0.001330290694669303,0.5615616,-0.3966300941004264,33712128,-0.5,-0.10610197732549276,0.0,0.0065200384,-0.086218146086205,-0.5024221893076481,100.0,-0.10324897872376726,-2.1817229657734924e-08,0.0,-0.11317984756304243,0.0,-83.84376797,62.47,0.0,-0.35335578316389404,-0.008204735827588482,-0.5884958268866597,0.19524147764324187,-0.4756801724784547,-0.14200976814918603,2951,-0.3700040477597995,0.007249349973992341,-0.28199499282193435,12.991751273473104,0.2,1.0005143880844116,0.00627264993575712,0.9693682789802551,0.0003,-34.05813026428223,0.06802339,40353,5.439822196960449,0.24881998697916666
1830,2.278340554456659,11429,0.5938131200000001,-0.26738627905843415,-0.031652267559873305,0.0,-0.0012803776707086298,0.5618688,-0.3971007728245317,33730560,-0.5,-0.11490114389494284,0.0,0.0065126656,-0.09046073124768209,-0.5108183511704669,100.0,-0.1025723131873923,-2.4696205872148838e-08,0.0,-0.11147148206844773,0.0,-81.16928410999999,63.29,0.0,-0.35603884902399247,-0.008168732614740468,-0.5928568097223497,0.1944530230277575,-0.48150684110741576,-0.14230127460139255,2951,-0.36857012331651945,0.006614584168548592,-0.2816628185486923,12.299094373529607,0.2,1.0004587173461914,-0.003961239877918904,0.9702637791633606,0.0003,-34.05789496681907,0.04596653,40356,5.483174800872803,0.23781516335227273
1831,2.29924280351534,11436,0.5937824,-0.2671412752921853,-0.031584037797858,0.0,-0.001283090328797698,0.562176,-0.40516934202942445,33748992,-0.5,-0.11074251201479499,0.0,0.0065052928,-0.0902904321084778,-0.4967716215865029,100.0,-0.10331068782143621,-2.7848231700102916e-08,0.0,-0.11350302538970913,0.0,-82.14860664000001,63.08,0.0,-0.35665163099113206,-0.00813789140342712,-0.592917195575954,0.1957057014703974,-0.4775573050103296,-0.14121681569540948,2951,-0.36619004944626793,0.006963976610374327,-0.2820056575215192,10.152185344696045,0.2,1.001160979270935,-0.011395425419323146,0.9756384491920471,0.0003,-34.064009284973146,0.03565204,40360,4.297024726867676,0.31273193359375
1832,2.269786491315097,11442,0.59375168,-0.265479090142578,-0.03157816462334926,0.0,-0.0013248653655561309,0.5624832,-0.4070022317282785,33767424,-0.5,-0.11615592031436638,0.0,0.006497920000000001,-0.0906687446732839,-0.5009527351401871,100.0,-0.10393931508955587,-2.6425179813258406e-08,0.0,-0.11503513530004114,0.0,-82.54687170999999,62.93,0.0,-0.35557706989999877,-0.008188991379904323,-0.5933169891066696,0.19313602958203066,-0.4837764929198869,-0.1417992788717909,2951,-0.3664045792113759,0.006657986985778229,-0.2818645376649997,8.322044762698086,0.2,1.0003654956817627,-0.004139973020011728,0.9802261590957642,0.0003,-34.05440243807706,0.045476757,40363,3.2248339653015137,0.2685546875
1833,2.296503546519711,11448,0.5937209600000001,-0.27057907259114217,-0.03153147221069166,0.0,-0.001200625333391751,0.5627904,-0.40720275561337965,33785856,-0.5,-0.1197229421515326,0.0,0.0064905472,-0.09172330502074205,-0.498213218940674,100.0,-0.10398856744115798,-2.2203007871578085e-08,0.0,-0.11170179508975932,0.0,-82.10565863,63.37,0.0,-0.35391679638097967,-0.008130678435023722,-0.593413258991488,0.19502035360043815,-0.48102658763584993,-0.14098457545797033,2951,-0.36383240762484764,0.006602648425743812,-0.28178477871022356,18.964132356643677,0.2,1.000696063041687,-0.008820797933731228,0.9545115828514099,0.0003,-34.058608055114746,0.03794403,40367,11.47198486328125,0.331396484375
1834,2.297958783252996,11454,0.59369024,-0.27336832839239195,-0.03187623241822315,0.0,-0.0011664457593320145,0.5630976,-0.4060786697680181,33804288,-0.5,-0.12061159442595473,0.0,0.0064831744,-0.09433373841298567,-0.5053585574005145,100.0,-0.10372168131113607,-2.1610950173389972e-08,0.0,-0.11103005455947712,0.0,-82.95186394999999,62.96,0.0,-0.35759502512574487,-0.008141969372653162,-0.5921944045325325,0.19411206020227023,-0.48755801654973574,-0.14224081621739113,2951,-0.3650949202223102,0.0063563375927818315,-0.2818740217451542,6.624672365188599,0.2,1.0005964040756226,-0.01370098376646638,0.9837877154350281,0.0003,-34.055348777770995,0.039582767,40371,3.7990972995758057,0.31239013671875
1835,2.2753867300550223,11460,0.59365952,-0.27037217309014,-0.03178682618335181,0.0,-0.0012380600997453763,0.5634048,-0.4040585634922469,33822720,-0.5,-0.11719579816108225,0.0,0.0064758016,-0.09303799453072926,-0.5049230210598765,100.0,-0.10273390233116085,-2.502290131438509e-08,0.0,-0.11210655206192197,0.0,-81.3505969,63.04,0.0,-0.3556152052017438,-0.008154526801818577,-0.5933909101503685,0.1935558855170324,-0.48559872629501705,-0.14199481494465746,2951,-0.3664840205932731,0.006385634468945985,-0.2820176313437896,11.014163303375245,0.2,0.999882698059082,-0.002324266452342272,0.9743295311927795,0.0003,-34.04677276611328,0.03898917,40373,4.44993257522583,0.2630859375
1836,2.2705330272611213,11466,0.5936288000000001,-0.2633340766057066,-0.03159416291492307,0.0,-0.0012586763445546643,0.563712,-0.40734647131153656,33841152,-0.5,-0.11373158908994263,0.0,0.0064684288,-0.09000456223404242,-0.5046613552538051,100.0,-0.10254458228830297,-2.9528906357149942e-08,0.0,-0.11176359820977161,0.0,-82.76489203,63.34,0.0,-0.3548013631211332,-0.008168467587360319,-0.589279965754764,0.19396632350679643,-0.4789161296541512,-0.1417946503424143,2951,-0.3652058332810207,0.006939020027251293,-0.28195016095046826,14.062945461273193,0.2,0.9999949336051941,-0.0024155719904229043,0.967444658279419,0.0003,-34.04844970703125,0.038039386,40375,5.673173427581787,0.2528076171875
1837,2.2777692814057255,11472,0.59359808,-0.2667437966530412,-0.031760507752712046,0.0,-0.0012608464878414655,0.5640192,-0.40658107375629277,33859584,-0.5,-0.11613001701886858,0.0,0.006461056,-0.0913572605391516,-0.49496322070768645,100.0,-0.10308891472151523,-2.2153453969622456e-08,0.0,-0.11250422533661025,0.0,-81.70334602000001,63.24,0.0,-0.3569477080448338,-0.008189770614286688,-0.5924577920412644,0.19380110742988726,-0.48429556467527274,-0.1425585411703355,2951,-0.36282348576258944,0.006698134487831137,-0.28210857817722107,10.906699180603027,0.2,1.0004286766052246,-0.010824799176771194,0.9739200472831726,0.0003,-34.052302551269534,0.03198326,40379,5.340793609619141,0.29063720703125
1838,2.2711699422894522,11479,0.59356736,-0.2603639268168825,-0.03181314337190301,0.0,-0.0013704381320470322,0.5643264,-0.40774461078408875,33878016,-0.5,-0.11436368465503809,0.0,0.0064536832,-0.08899924843073134,-0.5048960843950412,100.0,-0.10340236082941007,-2.209964483244585e-08,0.0,-0.11182744187089533,0.0,-82.68285119000001,63.18,0.0,-0.35794610036104,-0.00820248905293517,-0.5924868463986562,0.19375945182002055,-0.4804958345190682,-0.14232262437869822,2951,-0.3644471612219606,0.006865235233110272,-0.2819664256467691,14.933270597457886,0.2,1.0008602142333984,-0.011847124737687408,0.9649559855461121,0.0003,-34.05803871154785,0.034796733,40383,7.3496413230896,0.28543701171875
1839,2.2539774122310616,11485,0.5935366400000001,-0.2629181071195879,-0.03186159426711777,0.0,-0.0012928559153806418,0.5646336,-0.41208299081944166,33896448,-0.5,-0.11738817132195527,0.0,0.0064463104,-0.08901851219237199,-0.5082991885637294,100.0,-0.10401820291024046,-2.0539989821382643e-08,0.0,-0.11289553686814327,0.0,-83.70556343,62.4,0.0,-0.3582295200668946,-0.008239304779569828,-0.591464967077743,0.19246716462285518,-0.48232909030300536,-0.14319791732689247,2951,-0.36690772380341885,0.006815322073331724,-0.2817784259014844,12.651015520095825,0.2,1.0007346868515015,-0.013518118375213817,0.9687591195106506,0.0003,-34.0564079284668,0.033702962,40387,5.9479851722717285,0.27916259765625
1840,2.287883873532366,11491,0.59350592,-0.266226015088778,-0.031826956093972306,0.0,-0.0013471092194473993,0.5649408,-0.4147799269014759,33914880,-0.5,-0.11990360344578496,0.0,0.0064389376,-0.091003931701082,-0.5044726070342583,100.0,-0.10295245489707042,-2.0995672536670513e-08,0.0,-0.11114644379687741,0.0,-81.14843221000001,64.1,0.0,-0.35868193642134105,-0.008182985196912065,-0.5930811148742564,0.19342751655122348,-0.48417042708853475,-0.14249296905423375,2951,-0.3633136670948644,0.006608073725753154,-0.2820779280316525,13.204303121566772,0.2,1.0006887912750244,-0.01321774092502892,0.9684754014015198,0.0003,-34.05573921203613,0.034910332,40391,6.362247943878174,0.30576171875
1841,2.2839337332680807,11497,0.5934752000000001,-0.25573184195215487,-0.031778151567243736,0.0,-0.001282547804294154,0.565248,-0.40067813289858645,33933312,-0.5,-0.10951979868925674,0.0,0.0064315648,-0.08762394924953115,-0.5021163164599594,100.0,-0.10176417028729426,-1.7817974995030213e-08,0.0,-0.11257058040900295,0.0,-81.61939124,62.77,0.0,-0.3565503452558652,-0.00821200205211514,-0.5899257990245355,0.19496678358536335,-0.47435796334433206,-0.14250817735601612,2951,-0.36545533034621447,0.007092014850867499,-0.28234083924787123,8.329611611366271,0.2,1.000745177268982,-0.01144655786920339,0.9802551865577698,0.0003,-34.0550256729126,0.035167992,40395,4.0149102210998535,0.329833984375
1842,2.2778432449614985,11503,0.59344448,-0.26133457137930216,-0.031911912985635775,0.0,-0.0013335458901969509,0.5655552,-0.4065806652198954,33951744,-0.5,-0.11359583824260347,0.0,0.0064241920000000004,-0.08879725430095656,-0.5018823476219404,100.0,-0.1027474294979447,-2.1257415599683425e-08,0.0,-0.11413826129884594,0.0,-81.70488042000001,63.31,0.0,-0.35778579069194777,-0.008250304370848003,-0.591114776530203,0.193775535460882,-0.48347424917907866,-0.14299455414948004,2951,-0.3662755998070069,0.006792535591456626,-0.28188658178144493,9.412944316864014,0.2,1.0005435943603516,-0.012507140985690057,0.9771880507469177,0.0003,-34.052640724182126,0.036880188,40399,4.083215713500977,0.346923828125
1843,2.2917402325675202,11509,0.59341376,-0.2615893243485369,-0.03192521218000885,0.0,-0.0013129296453876628,0.5658624,-0.4090517282284124,33970176,-0.5,-0.11424725705731158,0.0,0.0064168192,-0.09087209888556846,-0.5096375936431518,100.0,-0.1017918499626255,-1.9659394866458385e-08,0.0,-0.11046227087790766,0.0,-80.73854421000001,63.03,0.0,-0.3595364665110341,-0.008182132919327002,-0.5891805547582127,0.19467199695630547,-0.47845755970669934,-0.1423888814385869,2951,-0.3645971694769359,0.00647678029943361,-0.2824179572041169,11.62236704826355,0.2,1.0005747079849243,-0.011448794207535685,0.9720669388771057,0.0003,-34.05127716064453,0.030722285,40403,5.420062065124512,0.29859619140625
1844,2.30230043243219,11516,0.59338304,-0.2684154570585029,-0.032073345813615615,0.0,-0.0012440279630633693,0.5661696,-0.40940800658631094,33988608,-0.5,-0.11858855477161409,0.0,0.0064094464,-0.0922652879178591,-0.5007064133653536,100.0,-0.1024792937655638,-2.1040596703462146e-08,0.0,-0.1119797302416324,0.0,-79.17275968000001,63.69,0.0,-0.35979951391483506,-0.008237444564608034,-0.5938200736292372,0.19492552691985365,-0.48520987215041816,-0.14312664712685527,2951,-0.3632409388471739,0.0065896275272178985,-0.28223866864900254,10.660024309158326,0.2,1.0009011030197144,-0.012059190112631768,0.9727628827095032,0.0003,-34.05583744049072,0.039449632,40407,3.399568796157837,0.29700927734375
1845,2.2708681677191906,11522,0.59335232,-0.2651458669567867,-0.031785639436293214,0.0,-0.0011952000042785788,0.5664768,-0.39888367252660895,34007040,-0.5,-0.1128755090962244,0.0,0.0064020736000000005,-0.09038084451910723,-0.5112168100582705,100.0,-0.1021398594682332,-2.383092292977307e-08,0.0,-0.11245036723858348,0.0,-81.8887514,62.65,0.0,-0.3552958268842893,-0.008231271112579725,-0.5939676407914631,0.19429487487285008,-0.4803929078905852,-0.1428397761838968,2951,-0.3661112052889066,0.0066699226994791794,-0.28272104912727647,14.714374261743883,0.2,1.0007307529449463,-0.007414903354776257,0.9655827283859253,0.0003,-34.05599998025333,0.04399868,40411,6.029426574707031,0.33712948069852944
1846,2.299088717763537,11528,0.5933216,-0.2679662574485888,-0.0318633434575607,0.0,-0.001132266182038519,0.566784,-0.40451384631105386,34025472,-0.5,-0.11183073114328453,0.0,0.0063947008,-0.09199567048022984,-0.5089375242469409,100.0,-0.10085390552855183,-2.063661224302546e-08,0.0,-0.11203230214544692,0.0,-80.38224155,63.23,0.0,-0.35684293713367504,-0.00819807310817033,-0.5916529405218904,0.19590794143647683,-0.4793689727582247,-0.14244051696364088,2951,-0.36457895388830536,0.007018230021155129,-0.2822756966768195,12.301771402359009,0.2,1.001110553741455,-0.011658175906632096,0.9695097208023071,0.0003,-34.062747955322266,0.035392053,40415,6.128539085388184,0.31339111328125
1847,2.2953341455532725,11534,0.5932908800000001,-0.267522585973698,-0.03198964084254626,0.0,-0.001261931549783589,0.5670912,-0.409567221216238,34043904,-0.5,-0.11482813883493592,0.0,0.006387328,-0.09254223276298573,-0.5027502780769014,100.0,-0.1009156448585383,-2.1674046624116012e-08,0.0,-0.113083486092519,0.0,-81.70278014,62.82,0.0,-0.35809777828495176,-0.008237696547070123,-0.5945466241449863,0.19508936054531845,-0.4835769778480532,-0.1420500637485853,2951,-0.36613157055153445,0.006981337653188448,-0.2820044615726116,9.7176828622818,0.2,1.00099515914917,-0.011683431908022613,0.9761436581611633,0.0003,-34.06306400299072,0.035404705,40419,2.4575388431549072,0.2898193359375
