time/iterations,reward_terms/stance_time,reward_terms/clearance,reward_terms/motor_vel,reward_terms/upright,curriculum/ent_coef,curriculum/sprint_dist_m,reward_terms/overrun,reward_terms/coef_rate,rollout/ep_rew_mean,reward_terms/angmom,time/total_timesteps,time/fps,reward_terms/residual,curriculum/stance_ratio,curriculum/ctrl_jitter_ms,reward_terms/fwd_speed,reward_terms/phase_contact,reward_terms/hip_roll,rollout/ep_len_mean,reward_terms/energy,reward_terms/ang_xy,reward_terms/assist_pen,time/time_elapsed,reward_terms/vz,reward_terms/stop,reward_terms/time,reward_terms/alive,reward_terms/air_time,curriculum/ctrl_drop_prob,reward_terms/stance,curriculum/eff_scale,reward_terms/torque,reward_terms/action_rate,reward_terms/lat_vel,reward_terms/height,reward_terms/foot_slip,train/entropy_loss,train/clip_fraction,train/std,train/learning_rate,train/loss,train/n_updates,train/explained_variance,train/approx_kl,train/clip_range,train/policy_gradient_loss,train/value_loss
36,-0.13702975865453482,0.014406308848242658,-1.2187316240971891e-05,-0.5664664182986663,0.01,25.4032,0.0,-1.3766427049001972,-168.5101583,-0.1473511295364457,663552,4568,-0.10109075432698274,0.64938176,0.0,-0.8804546393066384,-0.6288171508526976,-0.06615750026496649,274.73,-9.25463991340544e-05,-0.27633656546878227,0.0,145,-0.14274032905410572,0.0,-0.5,0.0,0.0,0.0,-0.006026692499522427,0.002688,-0.0010020431176263726,-0.1360018890198444,-1.4198330651291859e-08,-0.029285773252989214,-0.6026963964644321,-34.061767578125,0.2518310546875,1.0006096363067627,0.00029983871999999997,0.6680866479873657,6383,-0.04481637477874756,0.030818474,0.2,0.016130628064274788,2.068275570869446
37,-0.11314632743435343,0.020150994699515687,-1.2559637047459976e-05,-0.59380182731607,0.01,25.41472,0.0,-1.3447407757610335,-168.6087503,-0.15538951766864229,681984,4570,-0.10092609201448115,0.649364096,0.0,-0.989175982059191,-0.6146530568269758,-0.07294725376522623,274.95,-9.479603260003621e-05,-0.2843740164687929,0.0,149,-0.1818699749632508,0.0,-0.5,0.0,9.223042676846186e-06,0.0,-0.008034488896022785,0.0027648,-0.0010389032568725975,-0.13441486535344244,-1.5119110246920675e-08,-0.03806471343672525,-0.5854474805110508,-34.06110763549805,0.234619140625,1.0005605220794678,0.000299834112,0.812108039855957,6384,0.05134814977645874,0.024641318,0.2,0.013522476656362414,2.55575692653656
38,-0.08135843226369212,0.017440491296346318,-1.2789564936220382e-05,-0.6333495726516177,0.01,25.42624,0.0,-1.3248757171473426,-162.52547044000002,-0.13656764303245905,700416,4572,-0.10011935103054281,0.649346432,0.0,-0.8804886259757354,-0.6169842039123099,-0.06083764844418343,250.46,-9.615796221349255e-05,-0.2708799819627077,0.0,153,-0.15819245869101428,0.0,-0.5,0.0,2.7126613228271403e-06,0.0,-0.005147248663088839,0.0028416,-0.0010811180654406905,-0.13576485679388997,-1.547829952858767e-08,-0.03458430800564189,-0.5933586609579906,-34.067186991373696,0.3135579427083333,1.0010701417922974,0.000299829504,0.7141213417053223,6385,0.1510000228881836,0.03017926,0.2,0.018760841495047014,2.1919724146525064
39,-0.13725070181115168,0.017657399035541328,-1.2864536269137211e-05,-0.5653057592471719,0.01,25.43776,0.0,-1.3507190128081725,-167.03690478000001,-0.14249110107118326,718848,4573,-0.10134483081333195,0.6493287680000001,0.0,-1.0201165012355655,-0.6283930404388692,-0.07387352413285848,269.01,-9.66202822584729e-05,-0.25597138697264227,0.0,157,-0.17355656408856857,0.0,-0.5,0.0,0.0,0.0,-0.012165948391516305,0.0029184,-0.0010573990664077167,-0.13391864267881193,-1.467738444613956e-08,-0.0397589240484879,-0.5589891211426985,-34.07769546508789,0.26357421875,1.0019230842590332,0.00029982489599999996,0.6693301200866699,6386,0.0930100679397583,0.021342363,0.2,0.014735595509409904,2.0928425073623655
40,-0.1023218088699246,0.015397752670185567,-1.3380543354947048e-05,-0.6923210585053761,0.01,25.44928,0.0,-1.2390184112799842,-162.67931889,-0.11336139910230306,737280,4574,-0.09993791965568807,0.649311104,0.0,-0.7006340937741714,-0.6037757786215957,-0.050511709978880555,251.51,-9.836136868713036e-05,-0.26048862193849937,0.0,161,-0.12854987938357,0.0,-0.5,0.0,0.0,0.0,-0.005180172857589268,0.0029952,-0.0010928447950526929,-0.13498898942132087,-1.4756782053064168e-08,-0.031839323822447044,-0.5147431819991356,-34.08861970901489,0.326751708984375,1.0028064250946045,0.000299820288,0.2704836428165436,6388,0.17806988954544067,0.043205827,0.2,-0.0005037433002144098,1.522416353225708
41,-0.1335175241612079,0.013738933182719775,-1.3439004990066592e-05,-0.6500765811157491,0.01,25.4608,0.0,-1.273731411765442,-166.00888601999998,-0.11891496607005808,755712,4576,-0.10016471534983999,0.64929344,0.0,-0.79782748038271,-0.6175703391149558,-0.0622555883427252,264.94,-0.00010181290773546953,-0.26419136799006493,0.0,165,-0.13567890567888402,0.0,-0.5,0.0,0.0,0.0,-0.008067202636635582,0.003072,-0.0011461717747506062,-0.1353654447013663,-1.4990271700873486e-08,-0.03309365808953583,-0.5764544688102142,-34.078898111979164,0.3459879557291667,1.0020811557769775,0.00029981568,0.14908316731452942,6390,0.2898004651069641,0.04961869,0.2,0.012412803014740348,1.0846267143885295
42,-0.11175799216855214,0.019285544781200318,-1.446772810005681e-05,-0.6483288259820639,0.01,25.47232,0.0,-1.2953725167555556,-164.46732896,-0.13187924814780716,774144,4577,-0.09991980884547332,0.649275776,0.0,-0.8871083546348927,-0.6036469355328569,-0.06689520816307315,259.03,-0.00010879836640082161,-0.2788347661383514,0.0,169,-0.16932255846929545,0.0,-0.5,0.0,0.0,0.0,-0.0082156934236424,0.0031488,-0.0012391804661532066,-0.13530906993673553,-1.606061174785205e-08,-0.03965681902783193,-0.5925925670523584,-34.0778694152832,0.3028157552083333,1.0019744634628296,0.00029981107199999996,0.18861424922943115,6392,0.1632152795791626,0.0494188,0.2,0.009448601321006814,1.2025234897931416
43,-0.13387207783752172,0.023800031486073,-1.5111270330786268e-05,-0.5764308228824243,0.01,25.48384,0.0,-1.292606022637495,-166.29100219999998,-0.1437613242406442,792576,4578,-0.10070215524164078,0.649258112,0.0,-0.8715524428631627,-0.6008016023269603,-0.07821229319351658,266.56,-0.00011299382980667287,-0.2832591380866727,0.0,173,-0.18428973438868038,0.0,-0.5,0.0,5.42524503543973e-07,0.0,-0.010640543161108683,0.0032256,-0.0012561565338864448,-0.1350773990233309,-1.5668315012730637e-08,-0.04298415678918172,-0.6176712773315843,-34.07934443155924,0.3100179036458333,1.0021517276763916,0.000299806464,0.14553561806678772,6394,-0.09247016906738281,0.05956272,0.2,0.011055638237545887,1.1061344742774963
44,-0.11949940467214522,0.01720755410316633,-1.5334153006713628e-05,-0.5469964267397347,0.01,25.49536,0.0,-1.2756748289435251,-167.80468820000002,-0.12238502650857308,811008,4579,-0.10054294083562192,0.649240448,0.0,-0.7482889674559455,-0.601370081185407,-0.07378157030987154,272.25,-0.00011644646099650287,-0.27204284680460056,0.0,177,-0.14796053014708493,0.0,-0.5,0.0,0.0,0.0,-0.009144267890926575,0.0033024,-0.001330422092040115,-0.13452418577599326,-1.5707998957966692e-08,-0.03129137235675098,-0.6278269536588004,-34.08215522766113,0.3369140625,1.002305507659912,0.000299801856,0.10393142700195312,6396,-0.03925824165344238,0.055004746,0.2,0.010665177775081247,1.0512908895810444
45,-0.09936812930067794,0.018204589329969028,-1.543231613250929e-05,-0.5760262171776711,0.01,25.50688,0.0,-1.2684646131065438,-165.35591283000002,-0.1331974369696346,829440,4580,-0.10031627810137703,0.649222784,0.0,-0.7953162528368807,-0.5962660547133536,-0.08272127056073214,262.65,-0.00011580167094054947,-0.28831629237519774,0.0,181,-0.1681807343573353,0.0,-0.5,0.0,2.821175924812754e-05,0.0,-0.011027400740236924,0.0033792,-0.0013507326405199304,-0.13422236093105264,-1.6809584813335246e-08,-0.03848417063051026,-0.6489657222183691,-34.082393646240234,0.3409016927083333,1.0022763013839722,0.000299797248,0.0974893867969513,6398,-0.03383684158325195,0.048339963,0.2,0.013273887879525622,1.0097541312376659
46,-0.12182361126178876,0.02186696700064863,-1.6341153630517038e-05,-0.5208523376131985,0.01,25.5184,0.0,-1.2791820178702293,-167.87562201,-0.14885843608687221,847872,4581,-0.10050651608233725,0.64920512,0.0,-0.8555591125086726,-0.5842390183054231,-0.08200975685890323,272.29,-0.00012373753948414308,-0.3007495977285127,0.0,185,-0.1870197513955284,0.0,-0.5,0.0,1.627598733951648e-05,0.0,-0.006673494275565834,0.003456,-0.0014335150412017746,-0.13485326638873693,-1.7440353358710475e-08,-0.03897009726533056,-0.6677151152469578,-34.074894714355466,0.330712890625,1.0017582178115845,0.00029979264,0.23077309131622314,6399,-0.24920177459716797,0.028518558,0.2,0.01835720185190439,1.100249218940735
47,-0.12487767628691573,0.022474730298829623,-1.562577633793801e-05,-0.5024061145097307,0.01,25.52992,0.0,-1.2860344259084118,-169.85663237999998,-0.13897891539220564,866304,4582,-0.10117401444595603,0.649187456,0.0,-0.8550613369001505,-0.5999641038825484,-0.08195720544954399,280.52,-0.00012011575703361112,-0.2683478765403146,0.0,189,-0.18886523004361452,0.0,-0.5,0.0,3.2551955276479325e-06,0.0,-0.006677259726733784,0.0035328,-0.0013710659151827337,-0.13281545140684203,-1.6654944489464703e-08,-0.04139215753639612,-0.6358985567257984,-34.07718048095703,0.342138671875,1.001926302909851,0.000299788032,0.21012216806411743,6400,-0.47899019718170166,0.030460417,0.2,0.018511654529720544,1.039206874370575
48,-0.11655044360021646,0.021488618410032786,-1.6299521434584443e-05,-0.5645350340975976,0.01,25.54144,0.0,-1.3125512023382107,-168.40948256,-0.1433224017173796,884736,4583,-0.10093507858011679,0.649169792,0.0,-1.0908757579418258,-0.595839349123291,-0.080557511833967,274.35,-0.00012496346121190305,-0.2701178361702988,0.0,193,-0.18579177186460705,0.0,-0.5,0.0,0.0,0.0,-0.011533478054372699,0.0036096,-0.0014428644193248627,-0.13278485120113004,-1.667932249929735e-08,-0.04076789034585873,-0.6377228990519694,-34.083990732828774,0.3548990885416667,1.0024864673614502,0.00029978342399999996,0.04013359546661377,6402,-0.04037880897521973,0.06498814,0.2,0.011022644330902645,0.8438628911972046
49,-0.1286762462728398,0.01907311045531916,-1.748120463796993e-05,-0.5750913638525321,0.01,25.55296,0.0,-1.2981497992766313,-169.54760288999998,-0.1420290096910718,903168,4584,-0.10032603983918602,0.649152128,0.0,-0.9160828385334396,-0.6014372450717017,-0.08170254318149027,279.21,-0.0001319762668225807,-0.2949402529917352,0.0,196,-0.16661352611345662,0.0,-0.5,0.0,0.0,0.0,-0.016120959506213072,0.0036864,-0.0015175411313165389,-0.1336485389327454,-1.724942067747619e-08,-0.0391133281237744,-0.6731635416466053,-34.07534637451172,0.33515625,1.0018258094787598,0.000299778816,-0.005177170038223267,6403,-0.4719834327697754,0.029368531,0.2,0.01872974243015051,0.7131771802902221
50,-0.08862702876892097,0.023552062447039546,-1.7032832743518248e-05,-0.562409837267785,0.01,25.56448,0.0,-1.3254909766796432,-168.22439036,-0.1440130762301884,921600,4585,-0.10086296923299928,0.6491344640000001,0.0,-0.9597693904753916,-0.5946480240788501,-0.09089564586076879,273.76,-0.00013044377046745521,-0.28384740312852086,0.0,200,-0.18284428111831405,0.0,-0.5,0.0,0.0,0.0,-0.01333695746431379,0.0037632,-0.0015351711340145346,-0.13339373897335124,-1.6428435312436877e-08,-0.03761808345654047,-0.6249436914193596,-34.08756801060268,0.3456333705357143,1.0027621984481812,0.000299774208,0.010789185762405396,6405,-0.42271387577056885,0.043939635,0.2,0.006888422582830701,0.8345367312431335
51,-0.11741592646932178,0.020075008983766025,-1.7385443804781997e-05,-0.5054074416991678,0.01,25.576,0.0,-1.3414376371171142,-170.36826068000002,-0.1532113555839694,940032,4585,-0.10137343486280076,0.6491168,0.0,-1.0888078623401583,-0.6096716274416074,-0.08861751193825813,282.1,-0.00013309033265395176,-0.29482551297860704,0.0,204,-0.1792715913818278,0.0,-0.5,0.0,0.0,0.0,-0.005546978688678376,0.00384,-0.001512340981890306,-0.13330100033068057,-1.6525749314188907e-08,-0.03887462533510895,-0.6254241412847575,-34.08228138514927,0.38033621651785715,1.0023292303085327,0.00029976959999999996,-0.01650094985961914,6407,-0.4402679204940796,0.04659435,0.2,0.008025762491992541,0.7307216269629342
52,-0.11799928015292001,0.018013524992274446,-1.8826001800460428e-05,-0.4629705236459698,0.01,25.58752,0.0,-1.3158793207032802,-168.96022098,-0.15022130471558343,958464,4586,-0.09995153767490661,0.649099136,0.0,-0.7969064706890928,-0.6206927866455623,-0.0751541209390195,276.26,-0.00014186033463409005,-0.3187996238795694,0.0,208,-0.14698740071979724,0.0,-0.5,0.0,0.0,0.0,-0.006420160053984399,0.0039168,-0.0016284322696726277,-0.13631698589202498,-1.7308337715449463e-08,-0.028133596085376206,-0.6643528836077636,-34.06158447265625,0.2880859375,1.0006890296936035,0.000299764992,-0.017158478498458862,6408,-0.9348067045211792,0.02789365,0.2,0.016755335964262486,0.6395588318506876
53,-0.09171283791106867,0.018410613547564743,-1.8969159492335084e-05,-0.528091964814843,0.01,25.59904,0.0,-1.3122876753493025,-164.44649285,-0.1551596410941328,976896,4587,-0.09969361565082134,0.649081472,0.0,-0.7641420152171485,-0.6110371752556492,-0.07222841271361571,258.57,-0.00014180017698921333,-0.32850449143650506,0.0,212,-0.14699883876077446,0.0,-0.5,0.0,7.595469166214268e-06,0.0,-0.01234976990095868,0.0039936,-0.0016300239622138587,-0.135826863324504,-1.7370510743207778e-08,-0.03202857623528142,-0.5913925356912801,-34.09036848280165,0.3429361979166667,1.0029820203781128,0.000299760384,0.008615046739578247,6410,-0.45130467414855957,0.04426123,0.2,-0.0014935786732369,0.8351527121331956
54,-0.09613556459791855,0.01521503387428894,-1.8098774949044285e-05,-0.5184842492433247,0.01,25.61056,0.0,-1.3291193837422393,-162.53269951,-0.15282989265965077,995328,4587,-0.10026495128524532,0.6490638080000001,0.0,-1.0244746542209746,-0.6268669108139578,-0.07246848903005317,250.59,-0.00013787808704179177,-0.31208699059860007,0.0,216,-0.14223190975197628,0.0,-0.5,0.0,2.1701271180063486e-06,0.0,-0.013110390763508482,0.0040704,-0.0016230239470579897,-0.13464432934682005,-1.7213624025186307e-08,-0.03345721090204745,-0.5689343218963534,-34.08200327555338,0.3512098524305556,1.0024023056030273,0.000299755776,-0.04641404747962952,6412,-0.5372369289398193,0.040545695,0.2,-0.002090352794362439,0.7108654578526815
55,-0.09402700203160445,0.01705517674307884,-1.8776253845484456e-05,-0.5360957768019755,0.01,25.62208,0.0,-1.3596498297432735,-164.13606562,-0.16622587945996625,1013760,4586,-0.10060927273758369,0.649046144,0.0,-1.0390099766995984,-0.6313498821932552,-0.07738335365494381,257.04,-0.00014482142451806797,-0.321448796823917,0.0,221,-0.17045661896861458,0.0,-0.5,0.0,0.0,0.0,-0.00766573367851729,0.0041472,-0.001648617899246659,-0.13726210136839703,-1.694210434857605e-08,-0.037611667541639075,-0.5788242315545717,-34.07105700174967,0.3013102213541667,1.0015783309936523,0.000299751168,-0.058544814586639404,6414,-0.7580057382583618,0.04748702,0.2,0.009215240133926272,0.6026219228903452
56,-0.07926099208675118,0.016498072683119716,-1.769791119201175e-05,-0.5982441480439444,0.01,25.6336,0.0,-1.4012906125878735,-161.84821351,-0.16900984626956644,1032192,4586,-0.10111749043249268,0.64902848,0.0,-1.11068555537729,-0.6469896564962005,-0.07294511441868039,247.54,-0.00014049513852706696,-0.32310275781765996,0.0,225,-0.16570969325678978,0.0,-0.5,0.0,0.0,0.0,-0.006180337818220251,0.004224,-0.001660495260874922,-0.13443104090695412,-1.6292090188230113e-08,-0.03833460809151334,-0.5242153791972523,-34.08177021571568,0.29677036830357145,1.0024592876434326,0.00029974655999999997,-0.10991659760475159,6416,-1.1354682445526123,0.041953474,0.2,0.002753017337194511,0.5800637432507106
57,-0.10879343327380614,0.01843208759034188,-1.8514638206256715e-05,-0.5330608113950048,0.01,25.64512,0.0,-1.401119873516539,-162.59098344,-0.16229484905716107,1050624,4586,-0.10096033211045932,0.649010816,0.0,-1.087407953494522,-0.6364102775926965,-0.07892208299864807,250.5,-0.00014522034296697464,-0.31464839125909977,0.0,229,-0.15363676264991932,0.0,-0.5,0.0,0.0,0.0,-0.016262444635387084,0.0043008,-0.001687330694314817,-0.13421119243919802,-1.6813909076920076e-08,-0.034722810951655685,-0.5263262204166589,-34.09098095364041,0.3426649305555556,1.0029394626617432,0.000299741952,-0.14434880018234253,6418,-1.0563957691192627,0.043500513,0.2,0.0016480706011255581,0.4757531119717492
58,-0.07844176972543614,0.017009978841409465,-1.872768480571045e-05,-0.5040050214064324,0.01,25.65664,0.0,-1.4172903109692654,-160.94818819,-0.17546715921614012,1069056,4585,-0.10157769935300634,0.6489931520000001,0.0,-1.1813839216080477,-0.6359802098453524,-0.07507305243064231,243.96,-0.00014649632526410428,-0.3330744374107581,0.0,233,-0.16529651201400028,0.0,-0.5,0.0,0.0,0.0,-0.010295536539523977,0.0043776,-0.0016804776892261931,-0.13563558072430068,-1.6090258376967262e-08,-0.037212768630069316,-0.49114687443588534,-34.08944390036843,0.3550026633522727,1.0028495788574219,0.000299737344,-0.17149017751216888,6421,-0.608505368232727,0.050871253,0.2,-0.006386913105168126,0.46292331543835724
59,-0.07878519208720212,0.014779860168995141,-1.858587389923358e-05,-0.5820585262585638,0.01,25.66816,0.0,-1.4276734545881775,-157.46117948999998,-0.14976699892494608,1087488,4585,-0.10112999006468096,0.648975488,0.0,-1.0620211807525266,-0.6413688900351832,-0.06475482344416571,229.95,-0.00014651813683088188,-0.30693802316218666,0.0,237,-0.16056303667776997,0.0,-0.5,0.0,2.1701271180063486e-06,0.0,-0.001035793881766705,0.0044544,-0.001691371959935238,-0.13600684883156833,-1.6557413433593343e-08,-0.034600553447367725,-0.5178831867429113,-34.08635711669922,0.3550618489583333,1.0027155876159668,0.000299732736,-0.19039331376552582,6423,-1.9140565395355225,0.043543696,0.2,0.0003738633046547572,0.3902720875210232
60,-0.0677546651147875,0.016507418856748928,-1.903281898876605e-05,-0.5699728997522917,0.01,25.67968,0.0,-1.4162322175520012,-154.64324263,-0.15534665810121243,1105920,4585,-0.10044599889573386,0.648957824,0.0,-1.034304006147397,-0.6441034577033561,-0.06706474490107357,218.67,-0.0001508809218670244,-0.3329012048258383,0.0,241,-0.1547754215247731,0.0,-0.5,0.0,0.0,0.0,-0.0018288987431085587,0.0045312,-0.0017630878887703479,-0.13645326493138352,-1.7297519833844402e-08,-0.03517257554351039,-0.49515857251393086,-34.08290645054409,0.3236607142857143,1.0023822784423828,0.000299728128,-0.20785969495773315,6425,-1.7516086101531982,0.04642007,0.2,0.004499183435525213,0.32380108748163494
61,-0.09226663776886805,0.016987037463743457,-2.027391344729126e-05,-0.5546498778015804,0.01,25.6912,0.0,-1.402893253532385,-155.25523839,-0.15893453450479791,1124352,4585,-0.1005562304206154,0.64894016,0.0,-1.0154622930367116,-0.6380582589159082,-0.06767466207762968,221.21,-0.00015992574217277565,-0.32991751985169715,0.0,245,-0.16509295792273054,0.0,-0.5,0.0,1.6275929131855567e-06,0.0,-0.008749503305473166,0.004608,-0.0018367526045741617,-0.13710107008413597,-1.5927532641742868e-08,-0.03393725767279983,-0.5447526508969102,-34.0779774983724,0.318359375,1.0019195079803467,0.00029972352,-0.17177559435367584,6427,-1.7498219013214111,0.050989725,0.2,0.011120746998737255,0.3595054845015208
62,-0.09250886870399376,0.017501961533295748,-2.1316111216998776e-05,-0.5329159714691502,0.01,25.70272,0.0,-1.4118753508116022,-157.81772635,-0.1588131591458974,1142784,4585,-0.10060046482244814,0.6489224960000001,0.0,-0.9501494739398351,-0.6402006124834763,-0.0661026051932832,231.6,-0.00016884545415164334,-0.34077506367860655,0.0,249,-0.15761127028923266,0.0,-0.5,0.0,4.882788440833489e-06,0.0,-0.004828355049091147,0.0046848,-0.0019206122029895257,-0.13888817598913428,-1.700197266511124e-08,-0.03271043770616145,-0.5864856527281309,-34.08924341201782,0.334320068359375,1.0029901266098022,0.00029971891199999997,-0.1769704520702362,6429,-1.6667582988739014,0.042550694,0.2,0.00032548833405599,0.39542435109615326
63,-0.07717305502349821,0.019145815434730068,-2.129964358025036e-05,-0.5531032387129899,0.01,25.71424,0.0,-1.395725261088105,-154.93187718000001,-0.16652618594533494,1161216,4584,-0.1010802679104815,0.648904832,0.0,-1.0520097457081654,-0.6242226327924019,-0.07094222744081376,220.21,-0.00016533355247112192,-0.3406425492031402,0.0,253,-0.17162593166638798,0.0,-0.5,0.0,8.680527874579033e-06,0.0,-0.010554396277241865,0.0047616,-0.0018731873851934701,-0.13586117756161556,-1.6079354318962037e-08,-0.037642196674550814,-0.5573759449020962,-34.10630130767822,0.3723551432291667,1.0040314197540283,0.000299714304,-0.1852719783782959,6432,-1.8735175132751465,0.04897636,0.2,-0.007704684239191313,0.4704576979080836
64,-0.0864974584417521,0.016253981883189664,-2.0132575750155427e-05,-0.5574513216879836,0.01,25.72576,0.0,-1.4413051915872526,-155.83578864999998,-0.15144984028935504,1179648,4583,-0.10160656427029846,0.648887168,0.0,-0.9825526244738307,-0.6453203964469523,-0.06885036642307855,223.5,-0.0001604613951892336,-0.32204490719305806,0.0,257,-0.14622925543941437,0.0,-0.5,0.0,1.085058708364765e-06,0.0,-0.01703062545939514,0.0048384,-0.0018254457983136578,-0.1335369437704342,-1.4997293342631533e-08,-0.031802507902148364,-0.5174998186119948,-34.090455141934484,0.3530939275568182,1.0030436515808105,0.000299709696,-0.24395447969436646,6435,-1.1757612228393555,0.05379521,0.2,-0.014077965191311458,0.33472698114135047
