time/total_timesteps,curriculum/ctrl_drop_prob,reward_terms/phase_contact,reward_terms/lat_vel,reward_terms/energy,reward_terms/upright,ankle/ankle_defl_peak,curriculum/cmd_scale,time/time_elapsed,reward_terms/residual_rate,reward_terms/stance,reward_terms/fwd_speed,reward_terms/stand_drift,est/vel_rmse,reward_terms/track_yaw,reward_terms/time,rollout/ep_len_mean,curriculum/swing_frac_mean,curriculum/dr_scale,reward_terms/stop,reward_terms/vz,reward_terms/residual,reward_terms/coef_rate,rollout/ep_rew_mean,reward_terms/torque,reward_terms/stand,reward_terms/overrun,curriculum/eff_scale,curriculum/ent_coef,reward_terms/foot_ahead,reward_terms/motor_vel,curriculum/cmd_track_err,reward_terms/stance_time,curriculum/stance_ratio,curriculum/ctrl_jitter_ms,reward_terms/clearance,curriculum/swing_frac_min,reward_terms/alive,time/fps,reward_terms/angmom,reward_terms/height,ankle/ankle_spring_energy_peak,reward_terms/duty_sym,reward_terms/air_time,reward_terms/foot_slip,reward_terms/assist_pen,ankle/ankle_spring_trq_peak,time/iterations,reward_terms/hip_roll,reward_terms/action_rate,reward_terms/track_lin,reward_terms/step_rate,reward_terms/ang_xy,train/approx_kl,train/policy_gradient_loss,train/loss,train/n_updates,train/entropy_loss,train/explained_variance,train/std,train/value_loss,train/clip_fraction,train/clip_range,train/learning_rate,curriculum/stance_ratio_progress,curriculum/ctrl_jitter_ms_progress,curriculum/eff_scale_progress,curriculum/ctrl_drop_prob_progress,curriculum/dr_scale_progress
37767168,0.007188480000000029,0.0,-0.2930388610882211,-0.00018427388645256222,-0.16750523627727718,0.5065741084512376,0.0,6342,0.0,-0.10057071722322514,0.0,-0.041869060340627075,0.10623932953154752,1.8551151601594245,0.0,394.07,0.1318901909722222,0.14376960000000058,0.0,-0.10467197055782375,-0.10426851216351894,-0.4195230902834528,254.84505150999996,-0.002034716384101713,0.836878520124963,0.0,0.016773120000000034,0.0024649983999999996,0.0,-2.602090603430976e-05,0.13392478295214813,0.0,0.696166144,0.5750784000000023,0.0,0.0866427951388889,0.0,5954,-0.05034324280834384,-0.023509302215775605,0.0,0.0,0.0,-0.44687785019634824,0.0,0.0,2049,-0.08649573075767023,-0.06474313996091186,2.4850161135620032,-0.005262586805555599,-0.10983151005599363,0.009946647,-0.013812557223718613,55.34042739868164,64393,-36.820173263549805,0.9905828833580017,0.9973013401031494,128.8876205444336,0.08077392578125,0.2,0.00020562816000000003,0.0479232000000001,0.14376960000000058,0.0479232000000001,0.14376960000000058,0.14376960000000058
37785600,0.007188480000000029,0.0,-0.25208185667430055,-0.00018938055507415995,-0.17317890869863495,0.5054158729612562,0.0,6345,0.0,-0.07846964894832634,0.0,-0.049680972043963295,0.12190503948425227,1.8249078480467666,0.0,398.75,0.15144856770833331,0.14376960000000058,0.0,-0.11022965189198723,-0.10346832333584673,-0.45325208901109726,262.05896828,-0.0021039972704308086,0.9817155142549113,0.0,0.016773120000000034,0.0024613120000000002,0.0,-2.791133373889933e-05,0.18513856266510095,0.0,0.696166144,0.5750784000000023,0.0,0.11512586805555555,0.0,5954,-0.06888219880660146,-0.023704005791788097,0.0,0.0,0.0,-0.4541354221105009,0.0,0.0,2050,-0.0915436022214821,-0.06513679408217844,2.455930527136526,-0.006065538194444501,-0.11590311068092851,0.011576286,-0.01415532560495194,40.57746887207031,64397,-36.819753646850586,0.9918835163116455,0.99729323387146,93.99188423156738,0.101318359375,0.2,0.00020558208,0.0479232000000001,0.14376960000000058,0.0479232000000001,0.14376960000000058,0.14376960000000058
37804032,0.007188480000000029,0.0,-0.27662142671288736,-0.00018679735088286025,-0.1718309668327184,0.5063423922559294,0.0,6348,0.0,-0.09498131427206576,0.0,-0.042738390940445264,0.12432359058869742,1.8326866496553984,0.0,405.75,0.14217122395833334,0.14376960000000058,0.0,-0.11051229440252511,-0.10362842245822527,-0.44693391886543843,278.93826049,-0.0019938587944354296,0.8606607690652802,0.0,0.016773120000000034,0.0024576256,0.0,-2.68498120445808e-05,0.24078527616615214,0.0,0.696166144,0.5750784000000023,0.0,0.11897786458333333,0.0,5954,-0.07272172806208682,-0.02370580718283549,0.0,0.0,0.0,-0.4581579404914787,0.0,0.0,2051,-0.10484300796767522,-0.06658352805012202,2.3484871937551883,-0.005794270833333385,-0.11674444299951042,0.008603748,-0.011558365856762976,67.07315063476562,64401,-36.81803092956543,0.9885390400886536,0.9972273111343384,169.35653076171874,0.07666015625,0.2,0.00020553599999999998,0.0479232000000001,0.14376960000000058,0.0479232000000001,0.14376960000000058,0.14376960000000058
37822464,0.007200000000000029,0.0,-0.27891073976233594,-0.0001887986077007112,-0.18654041648795022,0.50730720802031,0.0,6351,0.0,-0.10526847165248278,0.0,-0.053156798636982076,0.1419804076249915,1.8153386681049923,0.0,401.08,0.1608615451388889,0.14400000000000057,0.0,-0.12435679532757778,-0.10345719111480063,-0.4398838299052124,268.68642875,-0.0020075424377566024,0.8933258198929425,0.0,0.016800000000000037,0.0024539391999999997,0.0,-2.777592659369873e-05,0.26304451027804815,0.0,0.69616,0.5760000000000023,0.0,0.1321072048611111,0.0,5954,-0.08130058684945923,-0.024564174760952566,0.0,0.0,0.0,-0.44625801168471835,0.0,0.0,2052,-0.10577312846851224,-0.06786464157002409,2.4164920282890474,-0.006000434027777832,-0.1257807947162866,0.010138462,-0.014897244982421398,58.83310317993164,64405,-36.816108512878415,0.9869023561477661,0.9971312880516052,162.38097801208497,0.078125,0.2,0.00020548992,0.048000000000000105,0.14400000000000057,0.048000000000000105,0.14400000000000057,0.14400000000000057
37840896,0.0072115200000000285,0.0,-0.28592753410370403,-0.0001899357262817555,-0.17700344519184777,0.5050197622662929,0.0,6354,0.0,-0.08345429529443192,0.0,-0.0428696581375497,0.1259008890020413,1.8441035118778022,0.0,393.48,0.1489800347222222,0.14423040000000056,0.0,-0.11184333314003098,-0.10378744702682186,-0.4330735443467536,254.28115587999997,-0.0020824602417648646,0.8615926512091732,0.0,0.016826880000000037,0.0024502528000000003,0.0,-2.7769987000212007e-05,0.22476764005575509,0.0,0.6961538559999999,0.5769216000000023,0.0,0.1115993923611111,0.0,5954,-0.0684587292914906,-0.024795530779556738,0.0,0.0,0.0,-0.45828806828580226,0.0,0.0,2053,-0.09834861044098732,-0.06578501799407298,2.425902698599363,-0.005772569444444497,-0.11587558199904938,0.010856793,-0.012307475879788398,49.400421142578125,64409,-36.81575584411621,0.9908546209335327,0.997157096862793,124.83313789367676,0.08087158203125,0.2,0.00020544383999999998,0.04807680000000011,0.14423040000000056,0.04807680000000011,0.14423040000000056,0.14423040000000056
37859328,0.0072115200000000285,0.0,-0.3102917811394923,-0.0001909297541014828,-0.1806094898689906,0.5065485478753293,0.0,6357,0.0,-0.10878969473162187,0.0,-0.05584845884222245,0.11695148622948402,1.84428890364845,0.0,395.7,0.14320203993055555,0.14423040000000056,0.0,-0.11495229339417129,-0.10379405628556748,-0.4436193212015314,264.48086882,-0.0021566303967506238,0.909802757864909,0.0,0.016826880000000037,0.0024465664,0.0,-2.6827665469222102e-05,0.1884242682933156,0.0,0.6961538559999999,0.5769216000000023,0.0,0.10210503472222222,0.0,5954,-0.046102942185461765,-0.025941723947683962,0.0,0.0,0.0,-0.43642032965603406,0.0,0.0,2054,-0.08910269770978216,-0.06663098203269711,2.502529873821524,-0.005772569444444497,-0.11674698259451162,0.010372853,-0.013478381163440644,51.76347351074219,64413,-36.816904640197755,0.9886444807052612,0.9972139596939087,140.291064453125,0.07945556640625,0.2,0.00020539776,0.04807680000000011,0.14423040000000056,0.04807680000000011,0.14423040000000056,0.14423040000000056
37877760,0.0072115200000000285,0.0,-0.2729807715356778,-0.00019192515121113944,-0.18018690340078733,0.5076331109584833,0.0,6360,0.0,-0.09361174895307128,0.0,-0.056232897265372804,0.13059604539471936,1.8225942441672567,0.0,397.98,0.15681966145833334,0.14423040000000056,0.0,-0.11722557746618358,-0.10312510125127532,-0.4438478580551471,268.66225914,-0.00200993309170387,0.8360430278597443,0.0,0.016826880000000037,0.0024428799999999997,0.0,-2.8393556757627632e-05,0.2228822112502511,0.0,0.6961538559999999,0.5769216000000023,0.0,0.1342230902777778,0.0,5954,-0.08793099822620663,-0.023012175280339303,0.0,0.0,0.0,-0.4337978056271233,0.0,0.0,2055,-0.11009505136257283,-0.06864689004834969,2.322406415287573,-0.00552300347222227,-0.12934087679022188,0.010415032,-0.011092436336912214,56.40032196044922,64417,-36.8187162399292,0.9880702495574951,0.9972838163375854,144.610982131958,0.08695068359375,0.2,0.00020535168,0.04807680000000011,0.14423040000000056,0.04807680000000011,0.14423040000000056,0.14423040000000056
37896192,0.0072115200000000285,0.0,-0.28766290739160455,-0.00018973664642744694,-0.1744171325068824,0.5062288042633484,0.0,6363,0.0,-0.09634534307097177,0.0,-0.050147223226978926,0.11365322995729442,1.8473176394779003,0.0,401.66,0.14686414930555555,0.14423040000000056,0.0,-0.11731377778056323,-0.1037243270041454,-0.45166821526930195,263.08234120000003,-0.0020786521136943433,0.7811869209206801,0.0,0.016826880000000037,0.0024391936000000003,0.0,-2.7568806932643498e-05,0.21182794141715042,0.0,0.6961538559999999,0.5769216000000023,0.0,0.1120876736111111,0.0,5955,-0.06874001109891009,-0.024270170273630192,0.0,0.0,0.0,-0.44613554688799106,0.0,0.0,2056,-0.0985300430680857,-0.06916015068408116,2.3904381539160307,-0.005403645833333379,-0.11956256499082639,0.009071894,-0.013304034003522248,48.11177444458008,64421,-36.820061683654785,0.9877541661262512,0.9973010420799255,143.85195770263672,0.0858154296875,0.2,0.0002053056,0.04807680000000011,0.14423040000000056,0.04807680000000011,0.14423040000000056,0.14423040000000056
37914624,0.007223040000000028,0.0,-0.32001732542166766,-0.0001931420798036443,-0.17858992469206997,0.5070713134781897,0.0,6366,0.0,-0.12332865441256192,0.0,-0.0553142683142115,0.12860821458341448,1.8629950622488956,0.0,410.01,0.15193684895833331,0.14446080000000056,0.0,-0.11617339461866331,-0.10319200455081262,-0.4571846764610796,263.52257803,-0.0020497845237022103,0.7246752667207934,0.0,0.016853760000000037,0.0024355072,0.0,-2.742114746451273e-05,0.16226955815881575,0.0,0.6961477119999999,0.5778432000000022,0.0,0.11073133680555555,0.0,5955,-0.05197091848516872,-0.024285666629445292,0.0,0.0,0.0,-0.46656087449386846,0.0,0.0,2057,-0.09704557159871269,-0.06992971537708081,2.3987083304566768,-0.006119791666666723,-0.11542110875570888,0.010341832,-0.015117167599964888,54.66790771484375,64425,-36.82017135620117,0.9897405505180359,0.9973511099815369,122.25464515686035,0.09171142578125,0.2,0.00020525952,0.04815360000000011,0.14446080000000056,0.04815360000000011,0.14446080000000056,0.14446080000000056
37933056,0.007234560000000028,0.0,-0.3202791679074585,-0.00019728035661710668,-0.2014251283121533,0.5070226752130416,0.0,6369,0.0,-0.11039538835430905,0.0,-0.04303086008549827,0.12819788389168577,1.827185939146067,0.0,396.67,0.1530219184027778,0.14469120000000055,0.0,-0.13287291404960178,-0.10338100820529354,-0.44752686389139307,245.12227091,-0.002195308965649128,0.9389287857846212,0.0,0.016880640000000037,0.0024318207999999997,0.0,-2.8580081185463155e-05,0.2088659520974565,0.0,0.6961415679999999,0.5787648000000022,0.0,0.10563151041666667,0.0,5955,-0.051016356064135654,-0.029940838365632976,0.0,0.0,0.0,-0.4630602119410921,0.0,0.0,2058,-0.0941002653250963,-0.06775370247503187,2.4868342133942503,-0.006098090277777833,-0.11562849096579253,0.011022398,-0.01597245872253552,35.09888458251953,64429,-36.821906661987306,0.9908990263938904,0.9974251985549927,95.73774871826171,0.08941650390625,0.2,0.00020521344,0.04823040000000011,0.14469120000000055,0.04823040000000011,0.14469120000000055,0.14469120000000055
37951488,0.007234560000000028,0.0,-0.25978663032902793,-0.00019363232952530156,-0.15491542432954178,0.5054860411250389,0.0,6372,0.0,-0.09140468368389107,0.0,-0.04865285923089231,0.130699230530538,1.8496012834096556,0.0,380.21,0.153076171875,0.14469120000000055,0.0,-0.10445551658140056,-0.10353089108018144,-0.4441295968308319,244.14341525999995,-0.002175305147245525,0.9114317276609424,0.0,0.016880640000000037,0.0024281344000000003,0.0,-2.8045274612478448e-05,0.17982109361878804,0.0,0.6961415679999999,0.5787648000000022,0.0,0.11908637152777778,0.0,5955,-0.06495776957113981,-0.021286416331064043,0.0,0.0,0.0,-0.4478963563515887,0.0,0.0,2059,-0.09495269912508741,-0.06585517335308137,2.404681731942997,-0.00594618055555561,-0.1085591551724299,0.0101477755,-0.010410979005973786,77.66366577148438,64433,-36.82103996276855,0.9868160486221313,0.9973220825195312,182.0322250366211,0.08583984375,0.2,0.00020516736,0.04823040000000011,0.14469120000000055,0.04823040000000011,0.14469120000000055,0.14469120000000055
37969920,0.007234560000000028,0.0,-0.31187528336498216,-0.00019828350105927824,-0.19393616706652284,0.5067743907900213,0.0,6375,0.0,-0.09783731948397094,0.0,-0.04307233130403524,0.1303264455743106,1.8268391680495175,0.0,384.69,0.1533474392361111,0.14469120000000055,0.0,-0.11529369329078556,-0.10374020569736309,-0.4435145452356723,248.74110026999998,-0.0021447903774055345,0.7211571295973438,0.0,0.016880640000000037,0.002424448,0.0,-2.917583445779867e-05,0.21699856952435786,0.0,0.6961415679999999,0.5787648000000022,0.0,0.11810980902777778,0.0,5955,-0.06272629093730098,-0.025148995947640498,0.0,0.0,0.0,-0.4595702999283262,0.0,0.0,2060,-0.0993693059195767,-0.06911719551849141,2.275987266637708,-0.005957031250000054,-0.1243901921601776,0.009554022,-0.011878784338477999,67.29949951171875,64437,-36.819657516479495,0.9861773252487183,0.9971859455108643,171.80308685302734,0.0667724609375,0.2,0.00020512128,0.04823040000000011,0.14469120000000055,0.04823040000000011,0.14469120000000055,0.14469120000000055
37988352,0.007234560000000028,0.0,-0.2771505746406686,-0.00018909925799512459,-0.17576457386023242,0.5046884241005162,0.0,6378,0.0,-0.0822350274608183,0.0,-0.037976344733645015,0.12778939132662115,1.8483252057022246,0.0,393.49,0.14417860243055555,0.14469120000000055,0.0,-0.11479131817020674,-0.10373268482945472,-0.42894532892359866,244.17849842000007,-0.0020888883853396193,0.9015830661285954,0.0,0.016880640000000037,0.0024207615999999998,0.0,-2.725590557538879e-05,0.2312638770193701,0.0,0.6961415679999999,0.5787648000000022,0.0,0.09857855902777778,0.0,5955,-0.05928472219255595,-0.025840189094143175,0.0,0.0,0.0,-0.44613210809983705,0.0,0.0,2061,-0.09016951422174567,-0.06496023034652455,2.4320659784198093,-0.005935329861111165,-0.10805457386468052,0.010035835,-0.012545748730190098,46.773075103759766,64441,-36.819746017456055,0.9905040264129639,0.9972853064537048,122.14542770385742,0.07420654296875,0.2,0.0002050752,0.04823040000000011,0.14469120000000055,0.04823040000000011,0.14469120000000055,0.14469120000000055
38006784,0.007234560000000028,0.0,-0.2780909819920235,-0.00019543374907328998,-0.17163991846926507,0.5068112329906862,0.0,6382,0.0,-0.09721327041806228,0.0,-0.04263603837100232,0.1434981500787986,1.8516230355673515,0.0,396.87,0.1464301215277778,0.14469120000000055,0.0,-0.10324207953004175,-0.10392462827748508,-0.43454164668813755,256.83948711999994,-0.0021281258944853302,0.8458049152063645,0.0,0.016880640000000037,0.0024170752000000004,0.0,-2.8141198506676534e-05,0.1432519403278543,0.0,0.6961415679999999,0.5787648000000022,0.0,0.09776475694444445,0.0,5954,-0.04938340309849425,-0.02265406650886169,0.0,0.0,0.0,-0.448476701821581,0.0,0.0,2062,-0.08466698533151365,-0.06528289999054446,2.4399935687263348,-0.005837673611111164,-0.11263019330189453,0.008676416,-0.013046751893125475,55.05760192871094,64445,-36.823831748962405,0.9891135692596436,0.9974892139434814,139.4383518218994,0.0663818359375,0.2,0.00020502912,0.04823040000000011,0.14469120000000055,0.04823040000000011,0.14469120000000055,0.14469120000000055
38025216,0.007234560000000028,0.0,-0.32534628418324235,-0.0001934699918533348,-0.20049215977289156,0.5057280360321947,0.0,6385,0.0,-0.10353271290650051,0.0,-0.03988289296545658,0.113461683712797,1.8377485825169242,0.0,395.82,0.14973958333333331,0.14469120000000055,0.0,-0.12779534682050592,-0.10338553144307411,-0.4462138591614299,256.13220419000004,-0.002111032684263918,0.873581235644112,0.0,0.016880640000000037,0.0024133888,0.0,-2.824270759495208e-05,0.1567586723734994,0.0,0.6961415679999999,0.5787648000000022,0.0,0.11024305555555555,0.0,5955,-0.048291455811081005,-0.02853580892561463,0.0,0.0,0.0,-0.4763491177081498,0.0,0.0,2063,-0.08341875918131574,-0.06699011891629661,2.4794572303128564,-0.006141493055555612,-0.11360958941856095,0.011075473,-0.014031786262057722,51.03848648071289,64449,-36.82614116668701,0.990164577960968,0.9975389242172241,125.4428321838379,0.0895751953125,0.2,0.00020498304,0.04823040000000011,0.14469120000000055,0.04823040000000011,0.14469120000000055,0.14469120000000055
38043648,0.007234560000000028,0.0,-0.2988277566085953,-0.0001899534031180993,-0.19507991156933682,0.5046246540334413,0.0,6388,0.0,-0.11374194108028718,0.0,-0.049742597750875986,0.12223876392984895,1.8276511019982782,0.0,409.83,0.15513780381944445,0.14469120000000055,0.0,-0.1227195560889929,-0.10366110267064593,-0.4254298760501186,275.89856474,-0.0020228290727466454,0.8243902747287424,0.0,0.016880640000000037,0.0024097024,0.0,-2.7717020717416957e-05,0.1741400957882615,0.0,0.6961415679999999,0.5787648000000022,0.0,0.11686197916666667,0.0,5955,-0.05552097268084796,-0.026679529229283346,0.0,0.0,0.0,-0.45437800649618665,0.0,0.0,2064,-0.09136826456256689,-0.06677949343616348,2.466707601741332,-0.006054687500000055,-0.11763625614330007,0.009836523,-0.01532743014395237,52.24287033081055,64453,-36.82724018096924,0.9900527596473694,0.9976063966751099,121.61868820190429,0.0942138671875,0.2,0.00020493695999999998,0.04823040000000011,0.14469120000000055,0.04823040000000011,0.14469120000000055,0.14469120000000055
38062080,0.007246080000000027,0.0,-0.3200065728337933,-0.00019240259559385437,-0.19791537252434602,0.5070357154576697,0.0,6391,0.0,-0.09923163291084104,0.0,-0.03851424908034801,0.13207475436440697,1.821589906036572,0.0,413.51,0.14640299479166669,0.14492160000000054,0.0,-0.13033079430397468,-0.1033479115937287,-0.42909490665980377,276.60082608,-0.0020733392646705906,0.7216184432754233,0.0,0.016907520000000037,0.0024060160000000004,0.0,-2.8384552066943116e-05,0.1612924194301703,0.0,0.696135424,0.5796864000000022,0.0,0.1091037326388889,0.0,5955,-0.05869979287753851,-0.02929760244710548,0.0,0.0,0.0,-0.4930143338284223,0.0,0.0,2065,-0.09411139306059299,-0.06625417998546347,2.2963305751221594,-0.00604383680555561,-0.11901714709988272,0.011083738,-0.015166919498005882,53.94801712036133,64457,-36.82539176940918,0.9905067682266235,0.997459352016449,123.14534568786621,0.09661865234375,0.2,0.00020489088,0.04830720000000011,0.14492160000000054,0.04830720000000011,0.14492160000000054,0.14492160000000054
38080512,0.007257600000000027,0.0,-0.3022597474326427,-0.00019621270820422714,-0.17346855445513976,0.5065575796767888,0.0,6394,0.0,-0.09533319142686009,0.0,-0.0452315277046328,0.11996693634342578,1.8494513569322035,0.0,398.56,0.14778645833333331,0.14515200000000053,0.0,-0.11348160049580919,-0.10374891704143187,-0.448428461211715,258.09018226,-0.002147724803482176,0.7526689341615291,0.0,0.01693440000000004,0.0024023296,0.0,-2.779990779427845e-05,0.22230559357547366,0.0,0.69612928,0.5806080000000021,0.0,0.11463758680555555,0.0,5955,-0.07041393096815327,-0.025493129409157735,0.0,0.0,0.0,-0.4619231657866137,0.0,0.0,2066,-0.10387843089174914,-0.06508345265960094,2.3686995909623607,-0.00592447916666672,-0.11695246880074639,0.01190504,-0.013536930992268026,54.08879470825195,64461,-36.82361240386963,0.9891069531440735,0.9974397420883179,119.5403450012207,0.10009765625,0.2,0.00020484479999999998,0.048384000000000114,0.14515200000000053,0.048384000000000114,0.14515200000000053,0.14515200000000053
38098944,0.007257600000000027,0.0,-0.34732205779096453,-0.00020403748747291608,-0.20023045570112472,0.5068644903140964,0.0,6396,0.0,-0.14344698554955138,0.0,-0.05950533585086832,0.11830008378247593,1.8607682270888795,0.0,387.31,0.15540907118055555,0.14515200000000053,0.0,-0.13056298402599226,-0.10374134825149314,-0.4348001065166224,229.67018776,-0.0021271951491003993,0.673924701560543,0.0,0.01693440000000004,0.0023986432000000007,0.0,-2.909734634566977e-05,0.17784565445171588,0.0,0.69612928,0.5806080000000021,0.0,0.11138237847222222,0.0,5955,-0.03732076919371991,-0.0288454617224532,0.0,0.0,0.0,-0.47401802978351676,0.0,0.0,2067,-0.09217553106480236,-0.06590654784118113,2.4403513232751703,-0.005935329861111166,-0.12282274363321315,0.012033781,-0.013631313689984381,51.121971130371094,64465,-36.822482681274415,0.98758465051651,0.9973584413528442,137.79074821472167,0.09525146484375,0.2,0.00020479872,0.048384000000000114,0.14515200000000053,0.048384000000000114,0.14515200000000053,0.14515200000000053
38117376,0.007257600000000027,0.0,-0.3140481729663099,-0.0001916414796470983,-0.20632493572264324,0.5074070151233845,0.0,6400,0.0,-0.10133283996281138,0.0,-0.037606119514375744,0.1230219255614777,1.8169655079821727,0.0,389.28,0.15098741319444445,0.14515200000000053,0.0,-0.12818207761889364,-0.10348074835231451,-0.44151391079830593,226.33533189999994,-0.0020823082162820875,0.8804184594533996,0.0,0.01693440000000004,0.0023949568000000004,0.0,-2.8224667611932923e-05,0.18406738785497645,0.0,0.69612928,0.5806080000000021,0.0,0.11534288194444445,0.0,5955,-0.05748468161681159,-0.029040724452120876,0.0,0.0,0.0,-0.45920078972768913,0.0,0.0,2068,-0.09533014312265498,-0.06838702609833053,2.3944592904276663,-0.0060438368055556095,-0.1176056030616593,0.01023104,-0.01241987497487571,45.84484100341797,64469,-36.82225933074951,0.9895785450935364,0.9974254369735718,113.25854148864747,0.07584228515625,0.2,0.00020475263999999998,0.048384000000000114,0.14515200000000053,0.048384000000000114,0.14515200000000053,0.14515200000000053
