time/iterations,reward_terms/vz,reward_terms/assist_pen,curriculum/ctrl_jitter_ms,reward_terms/action_rate,time/time_elapsed,reward_terms/foot_slip,time/total_timesteps,reward_terms/fwd_speed,reward_terms/upright,reward_terms/step_rate,reward_terms/time,reward_terms/angmom,reward_terms/stop,reward_terms/alive,reward_terms/energy,reward_terms/ang_xy,curriculum/eff_scale,curriculum/ctrl_drop_prob,reward_terms/height,rollout/ep_len_mean,reward_terms/clearance,reward_terms/air_time,reward_terms/hip_roll,reward_terms/stance_time,reward_terms/foot_ahead,reward_terms/overrun,curriculum/sprint_dist_m,reward_terms/stance,reward_terms/residual,reward_terms/coef_rate,curriculum/ent_coef,reward_terms/torque,reward_terms/lat_vel,reward_terms/phase_contact,time/fps,rollout/ep_rew_mean,curriculum/stance_ratio,reward_terms/motor_vel,train/clip_range,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/loss,train/explained_variance,train/std,train/entropy_loss,train/value_loss,train/clip_fraction,train/n_updates
5965,-0.06745043494241787,0.0,3.2937984,-0.09771061834813992,25090,-0.5351769304921885,109946880,4.724228995236494,-0.07690072507832664,0.0,-0.5,-0.07268397855325928,0.0,0.0,-0.054624410632045824,-0.4357770381739964,0.4580352,0.041172480000000004,-0.02456996415164249,1283.1,0.09388652923592876,0.0013856332063571447,-0.43869412904243366,0.0,0.0,0.0,93.70528,-0.0025751615230522676,-0.11165857893875766,-0.52237522709063,0.0090065152,-0.35019371294728957,-0.07046697227143126,-0.19228085955537186,4382,351.26816909,0.544651904,-0.01112348233253076,0.2,0.02002991,-0.021629420446697623,0.000263357184,136.69117736816406,0.9310354590415955,1.0016746520996094,-34.07336826324463,260.7545783996582,0.18575439453125,47774
5966,-0.05828513387045783,0.0,3.29472,-0.09756879217211036,25094,-0.496992119379814,109965312,4.831500453521498,-0.07486138878867571,0.0,-0.5,-0.06466007343032286,0.0,0.0,-0.05353998647631838,-0.42592948647119655,0.458112,0.041184,-0.01971902906881254,1302.46,0.07962891522295983,0.001233723616072287,-0.4382449113344053,0.0,0.0,0.0,93.7168,-0.002319724254859061,-0.11158620939068833,-0.5045075750634477,0.009004672,-0.3487821937022402,-0.09011322638733142,-0.18475811069504122,4382,358.30797791000003,0.54463424,-0.010989662379306273,0.2,0.02334485,-0.023481670022010803,0.00026335104,76.24647521972656,0.9376187920570374,1.0020394325256348,-34.076832962036136,180.1978904724121,0.22601318359375,47778
5967,-0.07751531072585173,0.0,3.2956416,-0.10050446841437473,25098,-0.5535021054719151,109983744,4.594456661505208,-0.0874113019518929,0.0,-0.5,-0.07917997194825194,0.0,0.0,-0.056158753683424205,-0.4535978481890198,0.4581888,0.041195520000000006,-0.02826410529592227,1384.67,0.09899228239936654,0.0013623044489779407,-0.43390863972661214,0.0,0.0,0.0,93.72832,-0.0030337306996223823,-0.11146992592861167,-0.550745057959778,0.0090028288,-0.35926224722838623,-0.06699086617967984,-0.19673657178176457,4382,396.6850238199999,0.544616576,-0.011378284411028047,0.2,0.0261053,-0.02093011166434735,0.000263344896,64.39808654785156,0.92265784740448,1.0015588998794556,-34.07321758270264,174.9467658996582,0.2465087890625,47782
5968,-0.06812554231540262,0.0,3.2965632,-0.09814516553510134,25103,-0.5390356635747451,110002176,4.568469765863765,-0.08176193804545487,0.0,-0.5,-0.07465367506542311,0.0,0.0,-0.054324198945129576,-0.4394647493030916,0.4582656,0.04120704,-0.0252114891734705,1352.34,0.09489651693213846,0.0015136715535643613,-0.4390821329477458,0.0,0.0,0.0,93.73984,-0.0023614486186609197,-0.11117789225643795,-0.5254113328628282,0.0090009856,-0.35150762051481815,-0.06090605698146433,-0.19713960472368,4382,389.91039363999994,0.544598912,-0.011005305656700924,0.2,0.01995083,-0.022053421894088387,0.000263338752,145.24989318847656,0.9205953478813171,1.001358985900879,-34.06974220275879,314.13442077636716,0.20814208984375,47786
5969,-0.05603847272667579,0.0,3.2974848,-0.09658228556825878,25107,-0.49874562704206343,110020608,4.818347836246049,-0.07172972209757748,0.0,-0.5,-0.06487987277448991,0.0,0.0,-0.05440451998889276,-0.4394516993954702,0.4583424,0.04121856,-0.021303410694121606,1276.03,0.09907227864074175,0.001512043792495711,-0.4454109920601799,0.0,0.0,0.0,93.75135999999999,-0.004827595338878794,-0.11174128672513829,-0.49861275289205675,0.0089991424,-0.34941793973561874,-0.08403714902274992,-0.1930991733536937,4381,353.59114182999997,0.544581248,-0.011102848039785092,0.2,0.02055211,-0.02109774483833462,0.000263332608,93.39241027832031,0.9062150716781616,1.0012997388839722,-34.06793632507324,288.1031433105469,0.20318603515625,47790
5970,-0.06571559559064272,0.0,3.2984064,-0.09667387678345532,25111,-0.518072258193422,110039040,4.729871119527463,-0.07799037797964861,0.0,-0.5,-0.07190793240248562,0.0,0.0,-0.05412015827450831,-0.4303743503572271,0.4584192,0.04123008,-0.02368533137341077,1294.83,0.09186745529235163,0.001447482163914376,-0.4423026715566489,0.0,0.0,0.0,93.76288000000001,-0.0021714363716963656,-0.11172256618208944,-0.5080212626067833,0.0089972992,-0.3509719126829611,-0.08395535405712182,-0.18486816213346832,4381,358.95382204000003,0.544563584,-0.010979197769510179,0.2,0.02405852,-0.020640399458352478,0.00026332646399999997,87.37791442871094,0.8986549377441406,1.0015184879302979,-34.06981735229492,214.2242576599121,0.22525634765625,47794
5971,-0.06815169256021747,0.0,3.299328,-0.09924646123794305,25116,-0.5509174656925235,110057472,4.673932009661626,-0.08331664418657743,0.0,-0.5,-0.07820018640392466,0.0,0.0,-0.054777675080378355,-0.43807887280247565,0.458496,0.0412416,-0.025466851912270216,1374.81,0.10542134230016235,0.0016314012852186959,-0.4379096113191447,0.0,0.0,0.0,93.7744,-0.0032130592487052633,-0.11171463885831358,-0.537073119029198,0.008995456,-0.3520926871863166,-0.08299980438958926,-0.18991840751585265,4381,398.72864747,0.54454592,-0.011065527648996737,0.2,0.024355613,-0.020449483278207482,0.00026332032,88.91188049316406,0.9167402386665344,1.0016533136367798,-34.072251892089845,213.24508666992188,0.24239501953125,47798
5972,-0.079105266578201,0.0,3.3002496,-0.0992855052085998,25120,-0.5303432436287016,110075904,4.555124810268436,-0.10083897532874059,0.0,-0.5,-0.07890938571132722,0.0,0.0,-0.05440152591416352,-0.44779847384397947,0.4585728,0.041253120000000004,-0.028265013407038537,1363.44,0.10568046666524125,0.001616752881091088,-0.4367722779068456,0.0,0.0,0.0,93.78592,-0.009268986942292749,-0.11141989545595206,-0.5265832148266258,0.0089936128,-0.35264215432563323,-0.07642544233303397,-0.18950272962770226,4381,396.3768699,0.544528256,-0.01097605167999071,0.2,0.020151684,-0.02241738894954324,0.000263314176,115.23831939697266,0.9261426329612732,1.0019073486328125,-34.07447967529297,258.26053009033205,0.1972900390625,47802
5973,-0.06824336339711327,0.0,3.3011712,-0.09937508565738348,25125,-0.5414700421681281,110094336,4.567745612240511,-0.08457312084888992,0.0,-0.5,-0.07158955094267394,0.0,0.0,-0.0536106885103648,-0.43630350777874183,0.4586496,0.041264640000000005,-0.025426866378215902,1478.8,0.08445764139288868,0.0010677080038779725,-0.43841547656514973,0.0,0.0,0.0,93.79744,-0.0024292098139323507,-0.1113213279009601,-0.5264961941571665,0.0089917696,-0.3490165177765227,-0.07992247364182267,-0.19541036321454508,4381,451.10788340000005,0.544510592,-0.010889814482648273,0.2,0.0219285,-0.022068692394532262,0.000263308032,132.2830047607422,0.9254106283187866,1.0017852783203125,-34.07495536804199,252.75542831420898,0.20963134765625,47806
5974,-0.06137815354752639,0.0,3.3020928,-0.0975157757904091,25129,-0.5116349614557535,110112768,4.641851721000403,-0.07153696124211756,0.0,-0.5,-0.06680008982942601,0.0,0.0,-0.05402933382115129,-0.4231747901204791,0.4587264,0.041276160000000006,-0.021966567813842118,1408.21,0.08172940670943939,0.0011219613435160783,-0.43899347639626085,0.0,0.0,0.0,93.80896,-0.0023415010682111357,-0.11176822946997242,-0.5057784330386366,0.0089899264,-0.3485110124491627,-0.07476340624100666,-0.19037159122036693,4381,415.51583152,0.544492928,-0.011020928599266335,0.2,0.023672558,-0.022491098078899086,0.000263301888,127.66641998291016,0.9268606305122375,1.0018949508666992,-34.075128173828126,249.79183654785157,0.22183837890625,47810
5975,-0.06610307178621452,0.0,3.3030144,-0.09838165930669378,25133,-0.5336434768590727,110131200,4.727411465717414,-0.07876849214969613,0.0,-0.5,-0.07441999575506458,0.0,0.0,-0.054601907893120284,-0.43918821062579944,0.4588032,0.04128768,-0.02353779647233115,1409.15,0.09798971197913905,0.0016634111751854005,-0.44222989883855846,0.0,0.0,0.0,93.82048,-0.0022196922064898223,-0.11163051627994196,-0.5105872154129811,0.0089880832,-0.3520543742416727,-0.08500505612669479,-0.19346810857642638,4381,415.50114291000006,0.544475264,-0.011063900130424945,0.2,0.022762015,-0.020799657271709293,0.000263295744,71.54779052734375,0.9297947883605957,1.0018810033798218,-34.07606811523438,178.1815444946289,0.21680908203125,47814
5976,-0.07185688727800224,0.0,3.303936,-0.09705184970447196,25138,-0.5310557538578586,110149632,4.787651285808984,-0.08564582650271725,0.0,-0.5,-0.07824300655529598,0.0,0.0,-0.054420233028083714,-0.43753805321646927,0.45888,0.04129920000000001,-0.025936429076234054,1362.28,0.10277406249513257,0.0017827685191554741,-0.4415921596662972,0.0,0.0,0.0,93.83200000000001,-0.0018134371719094318,-0.11181296178116258,-0.5329189222878683,0.00898624,-0.3500172180470613,-0.07386268877278963,-0.19044086837503446,4381,389.836262,0.5444576,-0.011095999271674054,0.2,0.021248847,-0.02064591837115586,0.0002632896,105.12287902832031,0.9074452519416809,1.0015618801116943,-34.07135410308838,237.73204803466797,0.21959228515625,47818
5977,-0.06109516534431974,0.0,3.3048576,-0.09756187416728303,25142,-0.5184783854303191,110168064,4.711300438596812,-0.0756374961404576,0.0,-0.5,-0.07347489200639215,0.0,0.0,-0.05491806092233473,-0.43927833821647944,0.4589568,0.04131072,-0.023253688520132022,1447.26,0.09233485261118868,0.0013677297295847286,-0.4397711090198124,0.0,0.0,0.0,93.84352,-0.0019069540489562416,-0.11172639995103552,-0.5115117024148897,0.0089843968,-0.3538659820706755,-0.07585956083224477,-0.18661327096520788,4381,428.60669475,0.544439936,-0.011177784247104255,0.2,0.020267919,-0.02173830656684004,0.000263283456,85.6193618774414,0.9224727749824524,1.0021741390228271,-34.07722206115723,227.6280403137207,0.1902099609375,47822
5978,-0.06620925018814235,0.0,3.3057792,-0.09637003307358206,25147,-0.5267087898283025,110186496,4.765180391260776,-0.07436178008254346,0.0,-0.5,-0.07347720840573059,0.0,0.0,-0.054487012585952704,-0.4232699937746084,0.4590336,0.04132224,-0.024382683732868567,1497.05,0.09460868603156773,0.0013943138344782507,-0.4424151842765076,0.0,0.0,0.0,93.85504,-0.003627036030603716,-0.11194696956251583,-0.513593210570732,0.0089825536,-0.3501655198029652,-0.07833896010875602,-0.18949968412857918,4381,455.59770107,0.544422272,-0.01103294928920045,0.2,0.0211994,-0.022909017046913505,0.00026327731199999997,88.05976104736328,0.9214409589767456,1.001737356185913,-34.07495803833008,222.0819091796875,0.21827392578125,47826
5979,-0.06587083007023349,0.0,3.3067008,-0.09564209322001126,25151,-0.5053899393498694,110204928,4.937251492893197,-0.07585690279702147,0.0,-0.5,-0.06863916067866808,0.0,0.0,-0.05393295663491956,-0.426923513636203,0.4591104,0.041333760000000004,-0.02299808051162315,1508.94,0.07742494802540284,0.0012754988727263277,-0.44447326824446154,0.0,0.0,0.0,93.86655999999999,-0.00114512815339179,-0.11216292764502457,-0.49868161008646233,0.0089807104,-0.3477791445139362,-0.07878764247516389,-0.18323359800304137,4381,460.16492124,0.544404608,-0.011056436828306536,0.2,0.024150357,-0.02354801237815991,0.00026327116799999996,56.39636993408203,0.9472354650497437,1.0020384788513184,-34.07559108734131,144.24310722351075,0.21529541015625,47830
5980,-0.06548243036995291,0.0,3.3076224,-0.0972531159676841,25155,-0.5315464611744214,110223360,4.906497453800054,-0.08096826524219206,0.0,-0.5,-0.07726440632673301,0.0,0.0,-0.054686731183416236,-0.42497583004151224,0.4591872,0.041345280000000005,-0.024365780537712316,1545.61,0.085938717888632,0.0013107635734033668,-0.4409611550632133,0.0,0.0,0.0,93.87808,-0.0018717100775647554,-0.11212546784295818,-0.5114136524483975,0.0089788672,-0.353853508998197,-0.06092480572157388,-0.18959488360521748,4381,477.02841272999996,0.544386944,-0.011081534538855728,0.2,0.026564727,-0.02042400743230246,0.000263265024,41.52870178222656,0.9452555179595947,1.0022809505462646,-34.07968940734863,117.0180892944336,0.240771484375,47834
5981,-0.06440740916656035,0.0,3.308544,-0.09984978329550705,25160,-0.5282491047306572,110241792,4.526847698751558,-0.07718995592565517,0.0,-0.5,-0.07613697321205735,0.0,0.0,-0.05391026457857849,-0.42515840619833856,0.459264,0.0413568,-0.02160431069960801,1656.07,0.09319108254738374,0.0014306634839158505,-0.4371718068675313,0.0,0.0,0.0,93.8896,-0.0037944244641679847,-0.11134359697107558,-0.5438380478495103,0.008977024,-0.34824820206648954,-0.05955462730051986,-0.19784445088632058,4381,532.7867055299998,0.54436928,-0.010886088336199305,0.2,0.020632202,-0.017705849674530327,0.00026325888,133.82168579101562,0.9146568775177002,1.0018389225006104,-34.07668209075928,253.84703674316407,0.241650390625,47838
5982,-0.0651502883706222,0.0,3.3094656,-0.09716771111019405,25164,-0.5299784075275894,110260224,4.68787708033435,-0.08184003287427802,0.0,-0.5,-0.07442120987626998,0.0,0.0,-0.054647585802206466,-0.4273357337405559,0.4593408,0.04136832,-0.02525263956888387,1624.32,0.08059667020496243,0.0011366098123188647,-0.44258725540398763,0.0,0.0,0.0,93.90112,-0.002513765638013806,-0.1119342306511996,-0.5131418354369125,0.0089751808,-0.35099826506041515,-0.061582450668145196,-0.1931831896968277,4381,519.09838079,0.544351616,-0.011050352800098908,0.2,0.021069568,-0.021753967518452554,0.000263252736,119.38408660888672,0.9080497026443481,1.0018113851547241,-34.0740571975708,239.5585090637207,0.20390625,47842
5983,-0.06309128663952998,0.0,3.3103872,-0.0956302079725371,25168,-0.5159791231497679,110278656,4.910429482431671,-0.06968488077032511,0.0,-0.5,-0.06841952109820183,0.0,0.0,-0.05382108595008178,-0.4105697998161371,0.4594176,0.04137984,-0.022483469316964228,1655.56,0.07388730408522529,0.0011241316775946568,-0.44674909929627127,0.0,0.0,0.0,93.91264,-0.0018628293351660372,-0.11225308286074948,-0.4953691316056675,0.0089733376,-0.34599066898734865,-0.06389150261331998,-0.1856017076583191,4381,533.80873587,0.544333952,-0.010887562412444672,0.2,0.02094318,-0.022323860612232238,0.000263246592,67.41251373291016,0.947655200958252,1.0017746686935425,-34.07481918334961,163.61325759887694,0.20474853515625,47846
5984,-0.0692631689069672,0.0,3.3113088,-0.09870747586224854,25173,-0.5390990331860367,110297088,4.695246740176945,-0.07854753995227813,0.0,-0.5,-0.07415435815628758,0.0,0.0,-0.05470974698221082,-0.42521021611003074,0.4594944,0.04139136,-0.0247951356023381,1670.12,0.10217899418924234,0.001728514936985448,-0.4386184149368514,0.0,0.0,0.0,93.92416,-0.002564562993529777,-0.11163686470244308,-0.5270109895904622,0.0089714944,-0.35236626331734455,-0.06826250144610554,-0.19919988668343386,4381,541.3508228400001,0.544316288,-0.01104157583185134,0.2,0.021117523,-0.019858832808677108,0.000263240448,107.39412689208984,0.9133906364440918,1.001495361328125,-34.07100410461426,195.75485229492188,0.22030029296875,47850
5985,-0.07169975537203319,0.0,3.3122304,-0.10156733835791373,25177,-0.5680629718132485,110315520,4.5534583902072825,-0.093257526417671,0.0,-0.5,-0.08214777037790555,0.0,0.0,-0.05615449865436558,-0.4407297930775411,0.4595712,0.04140288,-0.0269693038246125,1643.82,0.10641895924237235,0.001623263262445107,-0.4340945606057605,-4.408058076579538e-05,0.0,0.0,93.93568,-0.00467675041636724,-0.11152535967745941,-0.5469263997478429,0.0089696512,-0.3582472862828916,-0.07417209562783425,-0.20277988562256566,4381,530.3967965300001,0.5442986240000001,-0.011228537777437651,0.2,0.020212298,-0.020713743520900607,0.00026323430399999997,116.27830505371094,0.9179821610450745,1.0015039443969727,-34.071397590637204,252.80462417602538,0.19571533203125,47854
5986,-0.08383029023561023,0.0,3.313152,-0.09928081201385927,25181,-0.5596029874975377,110333952,4.519580540055436,-0.09600693697698033,0.0,-0.5,-0.08074373201684454,0.0,0.0,-0.05426460555044814,-0.43946881191474385,0.459648,0.041414400000000004,-0.030136875743152634,1640.08,0.10027654522630237,0.001531575049739331,-0.439779682030071,0.0,0.0,0.0,93.9472,-0.0030546250031512146,-0.11131299164328448,-0.5457859618144852,0.008967808,-0.3525030667827941,-0.07115669641526827,-0.20536866174288518,4381,529.1044919699999,0.54428096,-0.010834528566886652,0.2,0.017509738,-0.022993076895363628,0.00026322815999999996,120.87613677978516,0.9337719082832336,1.0013060569763184,-34.069608497619626,287.31699523925784,0.1617431640625,47858
5987,-0.0767424349949519,0.0,3.3140736,-0.09679651051759669,25186,-0.5394594775870337,110352384,4.732009777547723,-0.0843543312230875,0.0,-0.5,-0.07522660447286864,0.0,0.0,-0.05309689622217229,-0.4209471071629498,0.4597248,0.041425920000000005,-0.027918999892747185,1550.16,0.10420790361433013,0.0019032114780404502,-0.4417477657004122,0.0,0.0,0.0,93.95872,-0.0033177179424377103,-0.11194275058209313,-0.507637279280321,0.0089659648,-0.3464339830578224,-0.08075297833336895,-0.19278572216926182,4381,480.96913268,0.544263296,-0.010635842004139091,0.2,0.019968787,-0.022975147038232537,0.00026322201599999996,116.4603042602539,0.9317213892936707,1.001287817955017,-34.067327880859374,274.43377380371095,0.20283203125,47862
5988,-0.07236605628875799,0.0,3.3149952,-0.09893509469277179,25190,-0.5377903507035171,110370816,4.534342286017546,-0.08619259673236288,0.0,-0.5,-0.07958899802248087,0.0,0.0,-0.05343409321005531,-0.43903017495335583,0.4598016,0.04143744,-0.025565883895357033,1445.26,0.10295173190187942,0.001649847532260335,-0.43921945222425696,0.0,0.0,0.0,93.97023999999999,-0.007820689860884827,-0.11132774408016848,-0.531417622558234,0.0089641216,-0.35149674288683436,-0.08031673850221727,-0.20073442896933147,4381,429.55806406999994,0.544245632,-0.010647643103633302,0.2,0.022805763,-0.022448606055695562,0.000263215872,74.10874938964844,0.9468902349472046,1.001495599746704,-34.06946926116943,178.28667449951172,0.22760009765625,47866
5989,-0.060206536333182833,0.0,3.3159168,-0.09760627963927251,25194,-0.5192701702462047,110389248,4.722672301566703,-0.0775194129559506,0.0,-0.5,-0.07368542885012908,0.0,0.0,-0.05316724998515046,-0.42191884244769523,0.4598784,0.04144896000000001,-0.02086565621448924,1366.09,0.09071777506016299,0.0016286889117004143,-0.44351267623569923,-2.0751713438787396e-05,0.0,0.0,93.98176000000001,-0.0019422826035551091,-0.11174840589126932,-0.5236702315236843,0.0089622784,-0.34631512592500835,-0.09092616580013889,-0.19072105444076953,4381,386.21124144999993,0.544227968,-0.010844915272643413,0.2,0.023046266,-0.021684276673477144,0.000263209728,111.27404022216797,0.9167453646659851,1.001963496208191,-34.07534008026123,268.9360153198242,0.22958984375,47870
5990,-0.05586891972519778,0.0,3.3168384,-0.09744669716708512,25199,-0.5080716470986802,110407680,4.7203399605608976,-0.06855821884338187,0.0,-0.5,-0.06701733726705354,0.0,0.0,-0.05395433819974654,-0.42886827309184566,0.4599552,0.04146048,-0.019911987311242715,1440.77,0.10175773128533602,0.0015294049420238782,-0.4443553865024139,0.0,0.0,0.0,93.99328,-0.001852646456315686,-0.11180719041313864,-0.50778443011726,0.0089604352,-0.3480951150152881,-0.0905028563574133,-0.18885735512429244,4381,424.54490597000006,0.544210304,-0.011052272191010057,0.2,0.02202258,-0.023919265391305088,0.000263203584,88.20357513427734,0.9302135705947876,1.0023845434188843,-34.079580307006836,181.24507369995118,0.2155029296875,47874
