reward_terms/time,curriculum/stance_ratio,reward_terms/clearance,reward_terms/motor_vel,time/iterations,reward_terms/alive,reward_terms/overrun,reward_terms/upright,reward_terms/fwd_speed,reward_terms/ang_xy,curriculum/ctrl_jitter_ms,reward_terms/coef_rate,reward_terms/air_time,reward_terms/residual,reward_terms/stance_time,curriculum/ctrl_drop_prob,rollout/ep_rew_mean,reward_terms/hip_roll,reward_terms/lat_vel,reward_terms/energy,reward_terms/stance,time/total_timesteps,reward_terms/action_rate,reward_terms/phase_contact,reward_terms/stop,reward_terms/assist_pen,reward_terms/torque,rollout/ep_len_mean,reward_terms/foot_slip,time/fps,time/time_elapsed,curriculum/sprint_dist_m,curriculum/eff_scale,reward_terms/height,curriculum/ent_coef,reward_terms/angmom,reward_terms/vz,train/clip_fraction,train/n_updates,train/explained_variance,train/approx_kl,train/std,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/entropy_loss,train/loss,train/clip_range
-0.5,0.649364096,0.007774946117034401,-1.2681420689259744e-05,37,0.0,0.0,-0.30802986993282405,-0.9956503322627575,-0.24763040256303148,0.0,-1.425814704037352,1.0308130489041408e-05,-0.0982019363674108,-0.09644617992065226,0.0,-164.99841292000002,-0.08098489879729193,-3.2065439501895914e-08,-9.702231037769695e-05,-0.0024730371789902427,681984,-0.139969827689772,-0.6571265223639435,0.0,0.0,-0.0011091730020585193,260.12,-0.4929167830819778,4374,155,25.41472,0.0027648,-0.021870515531952003,0.01,-0.18821332704814084,-0.13828395989215073,0.352294921875,6399,-0.3750038146972656,0.033739228,1.0016402006149292,0.000299834112,1.3356664180755615,0.020611836982425302,-34.074172019958496,0.32770684361457825,0.2
-0.5,0.649346432,0.008732257567320689,-1.2750315502348268e-05,38,0.0,0.0,-0.35729218347164854,-0.9202235746659362,-0.2532630312562617,0.0,-1.4394497661143968,0.0,-0.0982048833845899,-0.07540480490489346,0.0,-164.83363119,-0.08203445000080951,-2.984847313516246e-08,-9.722287412395341e-05,-0.0015700018333373448,700416,-0.14096070332036975,-0.664492876543155,0.0,0.0,-0.0011208727297144687,259.46,-0.4883977505951383,4379,159,25.42624,0.0028416,-0.020616158491249734,0.01,-0.20211908903219272,-0.1390872258731667,0.36044921875,6400,-0.7382538318634033,0.03379901,1.0023400783538818,0.000299829504,1.116499948501587,0.02462304038926959,-34.08280487060547,0.21144452691078186,0.2
-0.5,0.6493287680000001,0.007185467119812152,-1.3029191277836655e-05,39,0.0,0.0,-0.3431102374904878,-0.9510528408982464,-0.24655503593802225,0.0,-1.4524730529218928,2.7126613228271403e-06,-0.09867577611934734,-0.09261656369199045,0.0,-161.81616184,-0.07600788549159264,-2.82292928526366e-08,-9.73492567264441e-05,-0.0011822474610010054,718848,-0.14266523639304288,-0.6763134711724139,0.0,0.0,-0.0010816769869470564,247.37,-0.521035034736697,4383,163,25.43776,0.0029184,-0.018764770857435685,0.01,-0.1973646659163092,-0.14759459541208295,0.236083984375,6401,-1.043990135192871,0.027643904,1.0005176067352295,0.00029982489599999996,1.0936996340751648,0.017515243031084538,-34.060319900512695,0.23662173748016357,0.2
-0.5,0.649311104,0.006189353161061074,-1.333255023694752e-05,40,0.0,0.0,-0.33987654379067544,-0.994399852023803,-0.24048629728007193,0.0,-1.4124420385190033,0.0,-0.09820769217927881,-0.09277240800373773,0.0,-165.78772189999995,-0.07588730472748167,-2.98591003066824e-08,-0.00010000743242471785,-0.00039473806028226226,737280,-0.14179890637633277,-0.6571814666943074,0.0,0.0,-0.0011013338483365184,263.28,-0.4984617209404948,4388,168,25.44928,0.0029952,-0.02070182035587965,0.01,-0.18633147553213408,-0.138343754715758,0.2425537109375,6402,-0.5518931150436401,0.02984774,1.0005241632461548,0.000299820288,1.1704446077346802,0.0160804339684546,-34.06021308898926,0.27942270040512085,0.2
-0.5,0.64929344,0.007871499796674451,-1.4234173084218261e-05,41,0.0,0.0,-0.39341108468937974,-0.9567759058668853,-0.24584820194488005,0.0,-1.415237490069448,2.7126613228271403e-06,-0.09795420818600138,-0.08689147943288036,0.0,-165.49342581999997,-0.08545936305834285,-2.883223832204349e-08,-0.00010340904422661555,-0.0015889173365356629,755712,-0.14416355830852,-0.6608065415189773,0.0,0.0,-0.0011063532760007932,262.13,-0.5099075334052736,4391,172,25.4608,0.003072,-0.020300777478049835,0.01,-0.19846917087455593,-0.14698476626978893,0.2344970703125,6403,-0.7403055429458618,0.025554556,1.0005286931991577,0.00029981568,1.0995694994926453,0.015536047518253326,-34.05995750427246,0.2228521704673767,0.2
-0.5,0.649275776,0.007856859425465249,-1.4532329393082572e-05,42,0.0,0.0,-0.3572527253515395,-1.1393271218500032,-0.23429294647849183,0.0,-1.3840799323252124,1.08506646938622e-05,-0.09737115454386838,-0.09131026953885642,0.0,-165.89830901999997,-0.07702436039507414,-2.7912852242298356e-08,-0.00010628548802690267,-0.002129268275767217,774144,-0.14538815103368857,-0.6415196290779214,0.0,0.0,-0.0011350612209556866,263.7,-0.484169422426171,4395,176,25.47232,0.0031488,-0.022175031919262234,0.01,-0.19086527181617421,-0.16076982167409581,0.2283935546875,6404,-0.8447287082672119,0.024568012,1.0005252361297607,0.00029981107199999996,1.1652979254722595,0.01694178325124085,-34.05962562561035,0.2382393181324005,0.2
-0.5,0.649258112,0.007881670359674816,-1.4482756361703087e-05,43,0.0,0.0,-0.41128194182642575,-1.132668592113375,-0.24913429216589222,0.0,-1.3885867552344597,4.882788440833489e-06,-0.09692356290455598,-0.09563710067272445,0.0,-163.44429105,-0.06380822435980482,-2.687202068067358e-08,-0.00010905651005885333,-0.0013059782246015172,792576,-0.14703594158858502,-0.646760582240618,0.0,0.0,-0.0011691983108673603,253.91,-0.5387113998399446,4399,180,25.48384,0.0032256,-0.021844040674422836,0.01,-0.20589768006779338,-0.1648835413384543,0.2550048828125,6405,-1.0888519287109375,0.0337321,1.0005254745483398,0.000299806464,1.34212064743042,0.02402204117970541,-34.05953598022461,0.3292151093482971,0.2
-0.5,0.649240448,0.006539853860999783,-1.5046340154031716e-05,44,0.0,0.0,-0.38644678730560694,-1.1688562769852318,-0.23397299639714586,0.0,-1.4163915331214032,0.0,-0.09789219407491748,-0.09618967900718821,0.0,-164.27563323,-0.07971096800279832,-2.817995724012071e-08,-0.00011219324223262865,-0.0004284988971633316,811008,-0.14458429761285962,-0.6617487233631834,0.0,0.0,-0.0011968149757123287,257.25,-0.5865491639238117,4403,184,25.49536,0.0033024,-0.02331279258408405,0.01,-0.19062067013330833,-0.1835376391018838,0.2655029296875,6406,-1.5207102298736572,0.039737355,1.0005263090133667,0.000299801856,1.3032283782958984,0.02681226981803775,-34.05952262878418,0.3564355969429016,0.2
-0.5,0.649222784,0.008154138454907332,-1.6564739203266732e-05,45,0.0,0.0,-0.38130405311425813,-1.057927526815741,-0.2680264251803929,0.0,-1.4222230096573747,0.0,-0.09852325022850983,-0.11525460252273155,0.0,-168.37056517000002,-0.07210226958805627,-2.624771746294665e-08,-0.0001224523269808838,-0.00035474435854478467,829440,-0.14186287661789343,-0.6655286650705883,0.0,0.0,-0.0012975795352819066,273.63,-0.6630096019702237,4406,188,25.50688,0.0033792,-0.020479571260281347,0.01,-0.21055085141258123,-0.18252389936759672,0.2581787109375,6407,-0.9924802780151367,0.03982125,1.000501036643982,0.000299797248,1.583272397518158,0.03193214302882552,-34.059255599975586,0.5001273155212402,0.2
-0.5,0.64920512,0.010199018127285455,-1.6398516533939185e-05,46,0.0,0.0,-0.4002261008561067,-0.9708565183785429,-0.2588282459018169,0.0,-1.4351809743457487,0.0,-0.09873919286206972,-0.12149754490464046,0.0,-170.58434718,-0.07355210305333437,-2.6945148554927135e-08,-0.00012425351963341513,-0.0021477870112209117,847872,-0.14213767200934424,-0.6556041631278017,0.0,0.0,-0.0013531829777133175,282.49,-0.6736653138086287,4410,192,25.5184,0.003456,-0.021037894045492382,0.01,-0.2100550174294708,-0.17623033451489367,0.2386474609375,6408,-0.777328372001648,0.032143757,1.0004618167877197,0.00029979264,2.5597047805786133,0.019435538910329342,-34.05888748168945,0.8560612201690674,0.2
-0.5,0.649187456,0.011264578395593137,-1.712727446959941e-05,47,0.0,0.0,-0.41322749735228925,-1.0836154548616868,-0.29054873903360007,0.0,-1.4254550144164517,0.0,-0.0977467936881087,-0.13268067726393282,0.0,-168.57728357,-0.05772939645198115,-2.471886027978539e-08,-0.00013089634097833154,-0.00046938603565420563,866304,-0.14341026876022578,-0.6527725841621547,0.0,0.0,-0.0014534800432826228,274.49,-0.6844249589985496,4413,196,25.52992,0.0035328,-0.019807941097163526,0.01,-0.2306758974721395,-0.17650819355815212,0.222412109375,6409,-0.3466174602508545,0.026680307,1.0004096031188965,0.000299788032,3.179374933242798,0.01408160524442792,-34.058265686035156,1.1301859617233276,0.2
-0.5,0.649169792,0.010329907717446137,-1.9301283092784766e-05,48,0.0,0.0,-0.45433496567666576,-0.7277823846166697,-0.31125992427360055,0.0,-1.424478219703477,0.0,-0.09733748212201893,-0.10930750035266909,0.0,-165.19428437000002,-0.04806834704287321,-2.5712688790018226e-08,-0.00014683491247355923,-0.001548842035371323,884736,-0.14313985117842618,-0.6615076549575079,0.0,0.0,-0.0016759166773734136,261.03,-0.7256583037891703,4416,200,25.54144,0.0036096,-0.015704765698301995,0.01,-0.22292680622168615,-0.132920134730459,0.33056640625,6410,-0.30100393295288086,0.053743005,1.0007966756820679,0.00029978342399999996,3.1168266137441,0.035950817788640656,-34.06306711832682,1.2123504877090454,0.2
-0.5,0.649152128,0.015973157289504953,-2.0668835013559442e-05,49,0.0,0.0,-0.47454483807088355,-0.49164019357492983,-0.3583621002587663,0.0,-1.4110601050891616,1.085058708364765e-06,-0.09660034947463536,-0.0748483338150739,0.0,-156.77628721,-0.039247008968923136,-2.4949678070732573e-08,-0.0001592760924318555,-0.005064475237677959,903168,-0.1455236869045019,-0.6436468000186882,0.0,0.0,-0.0018025076748581807,227.48,-0.7088979483852368,4418,204,25.55296,0.0036864,-0.013007555279808146,0.01,-0.24945488606797495,-0.1255655571516592,0.2760009765625,6411,-0.3856273889541626,0.02725877,1.0010250806808472,0.000299778816,4.437898755073547,0.018724115914665163,-34.06597423553467,1.9195678234100342,0.2
-0.5,0.6491344640000001,0.020581025062812633,-2.1588093495104017e-05,50,0.0,0.0,-0.48640446708439833,-0.6762466944566549,-0.3601208903531574,0.0,-1.417927705620281,2.1158804884180427e-05,-0.09707735665408813,-0.07394122763394585,0.0,-154.44483982999998,-0.04719439165994335,-2.6080558033128972e-08,-0.00016756038550222303,-0.0007307732418877066,921600,-0.14304173994178943,-0.6274342818871536,0.0,0.0,-0.001936026448118691,217.93,-0.716187526214624,4419,208,25.56448,0.0037632,-0.017401008489772853,0.01,-0.27106440078791993,-0.15938471619897063,0.30050048828125,6415,-0.5749973058700562,0.034289494,1.0039564371109009,0.000299774208,3.640075707435608,-0.01986336101545021,-34.10635070800781,0.8452059030532837,0.2
-0.5,0.6491168,0.02077700084499144,-2.2497948927509634e-05,51,0.0,0.0,-0.48498111733861865,-0.5355865555619975,-0.3725570211028156,0.0,-1.4130363009261164,1.6275929131855567e-06,-0.09697898782576779,-0.052149395390491314,0.0,-152.78201662,-0.03535905779348604,-2.4456690832493682e-08,-0.00017377516239647312,-0.004071916406638825,940032,-0.14225648354004233,-0.6382573351999706,0.0,0.0,-0.0019816613396416273,211.49,-0.7110535387501448,4419,212,25.576,0.00384,-0.014011398142308777,0.01,-0.2572832991435664,-0.1364856970444496,0.3245391845703125,6419,-0.05839705467224121,0.0522775,1.0031627416610718,0.00029976959999999996,1.8614962920546532,-0.02154727402376011,-34.08965015411377,0.29042643308639526,0.2
-0.5,0.649099136,0.021225250744038096,-2.2813601686762876e-05,52,0.0,0.0,-0.40161140534981704,-0.5831577359440484,-0.3489619736838996,0.0,-1.4100285126101622,4.340263937289516e-06,-0.09740149042658702,-0.06620129274799386,0.0,-152.42892936,-0.045444147198954336,-2.742313391605459e-08,-0.0001719684674537427,-0.005647840791221339,958464,-0.14264146093869623,-0.6412359801890923,0.0,0.0,-0.0019344548551469473,210.16,-0.7056228915250252,4421,216,25.58752,0.0039168,-0.018036583851247998,0.01,-0.24108932391169288,-0.15575542364919898,0.3378240411931818,6422,0.11260819435119629,0.048373245,1.0024985074996948,0.000299764992,1.4916869618675925,-0.003672135570509867,-34.08250011097301,0.2263389229774475,0.2
-0.5,0.649081472,0.024366858425507662,-2.3175931030636712e-05,53,0.0,0.0,-0.436878558097019,-0.43899131427745647,-0.3390450640379441,0.0,-1.3714612382405507,0.0,-0.09770426285128508,-0.08232310521675067,0.0,-156.0847367,-0.040681668919582394,-2.9083745111209592e-08,-0.00017362781050827409,-0.005255055101177037,976896,-0.14253445477309695,-0.6211331835813172,0.0,0.0,-0.0019332110981925184,224.89,-0.6835972965088862,4422,220,25.59904,0.0039936,-0.018796335002479517,0.01,-0.24101140743461627,-0.15860121220454892,0.37060546875,6425,0.05841171741485596,0.061379284,1.002599835395813,0.000299760384,1.3937990557063709,-0.0013914491600272331,-34.083185716108844,0.2505645453929901,0.2
-0.5,0.6490638080000001,0.021797443273626364,-2.412173464185694e-05,54,0.0,0.0,-0.4612179040190642,-0.5030480663868515,-0.3379891044004568,0.0,-1.3719422266671166,0.0,-0.09787579249542587,-0.06340764520508754,0.0,-156.19679519000002,-0.03946505977397293,-2.5587180723444336e-08,-0.00018041811740580527,-0.0015663560835716668,995328,-0.14023674589623025,-0.6240835278211574,0.0,0.0,-0.0019987809410698712,225.74,-0.6648209080172716,4424,224,25.61056,0.0040704,-0.021049557413529856,0.01,-0.2399911736048651,-0.15090848602918971,0.3363715277777778,6427,-0.20721590518951416,0.039145384,1.0017955303192139,0.000299755776,1.2720274792777166,0.003330877205977837,-34.07570478651259,0.248881995677948,0.2
-0.5,0.649046144,0.021157106137817593,-2.5127576014346665e-05,55,0.0,0.0,-0.3666266589484423,-0.4826347532877753,-0.3542493378294798,0.0,-1.3766628619029744,0.0,-0.09804157430519035,-0.07386377790923386,0.0,-156.66364714000002,-0.05068833175867338,-2.573875499623279e-08,-0.0001878252534865395,-0.0033741367717636233,1013760,-0.14047056884072984,-0.6211406218192868,0.0,0.0,-0.0020440244223410213,227.74,-0.7030825848793634,4425,229,25.62208,0.0041472,-0.02210797913216706,0.01,-0.2490311201032931,-0.15301070629791536,0.28927176339285715,6429,-0.08071565628051758,0.044632226,1.001526117324829,0.000299751168,1.0621727108955383,0.0031473841185548474,-34.07034519740513,0.11187034845352173,0.2
-0.5,0.64902848,0.020400291762377662,-2.408786538118787e-05,56,0.0,0.0,-0.3837204379727888,-0.4296823290530041,-0.3239138701812659,0.0,-1.378316066775496,3.2551858263711133e-06,-0.09832480676231076,-0.07461303298704378,0.0,-158.70658452,-0.04907458885656518,-2.583517529825079e-08,-0.00018214742582755466,-0.004462283571681058,1032192,-0.13957311711887097,-0.6286160266668077,0.0,0.0,-0.001990232466517342,236.3,-0.6659430383307241,4426,233,25.6336,0.004224,-0.01846750653840149,0.01,-0.22950792959291766,-0.14715849995008787,0.3415749289772727,6432,-0.45046281814575195,0.04738295,1.003440499305725,0.00029974655999999997,1.2751976251602173,-0.009741873226382515,-34.09536222978072,0.14789891242980957,0.2
-0.5,0.649010816,0.021847613578982832,-2.3869263927075136e-05,57,0.0,0.0,-0.3711582797742815,-0.39858443197048626,-0.2972929487302206,0.0,-1.364568093984502,1.6818531245614093e-05,-0.09827194978391757,-0.088977262712433,0.0,-160.91125878,-0.0526439458267707,-2.8870162882477043e-08,-0.00017691790746222444,-0.0026049059566773777,1050624,-0.13973595436042166,-0.6227474298113788,0.0,0.0,-0.001893935925786073,245.4,-0.6721943912701572,4428,237,25.64512,0.0043008,-0.02604824371082797,0.01,-0.21993703034627562,-0.16810170540701466,0.2997349330357143,6434,-0.09693312644958496,0.0455073,1.002393126487732,0.000299741952,0.8577245814459664,0.005144227994605899,-34.08353805541992,0.02470514178276062,0.2
-0.5,0.6489931520000001,0.02053601065577957,-2.3576406650214633e-05,58,0.0,0.0,-0.4052231639813705,-0.3935010492535774,-0.2793764131049607,0.0,-1.3857060778752828,0.0,-0.09875470446726436,-0.11905144037963408,0.0,-163.61973386,-0.0566929424203617,-2.4828559985367604e-08,-0.00017654007991666645,-0.007956648921551688,1069056,-0.13840211498420904,-0.6343898445313012,0.0,0.0,-0.0018986499081919466,256.93,-0.6411029203358584,4430,241,25.65664,0.0043776,-0.026252526415000595,0.01,-0.20392676635090157,-0.14871184868850265,0.373779296875,6436,-0.4444836378097534,0.045458913,1.0023632049560547,0.000299737344,0.8301119357347488,0.005611424188828096,-34.082980155944824,0.0357016921043396,0.2
-0.5,0.648975488,0.02061247153243303,-2.5502530235558986e-05,59,0.0,0.0,-0.34040554414539437,-0.3523859869379135,-0.2872142724660641,0.0,-1.38013243533737,1.6275929131855567e-06,-0.09890738080317951,-0.12617261856535655,0.0,-161.75045468,-0.05314919181947817,-2.3766495712863224e-08,-0.00018963178177115218,-0.011307749663778809,1087488,-0.13717605066482536,-0.6385833844970765,0.0,0.0,-0.0020075227838711155,250.89,-0.7093198364108388,4432,245,25.66816,0.0044544,-0.028028872911548795,0.01,-0.19296373687898724,-0.14332915110190722,0.3740234375,6438,0.23144745826721191,0.04965541,1.0023736953735352,0.000299732736,0.8171687211309161,0.009839663880744151,-34.081273215157644,0.022162258625030518,0.2
-0.5,0.648957824,0.01903445216717953,-2.5262229237108184e-05,60,0.0,0.0,-0.3630231046467998,-0.22989168387288592,-0.2920510020846258,0.0,-1.3822662074276757,0.0,-0.098290468491943,-0.09930616064876732,0.0,-159.70867503000002,-0.05343990562432499,-2.4030542283744855e-08,-0.00018911990887431122,-0.005592026672010962,1105920,-0.14101225830939076,-0.6440828354270313,0.0,0.0,-0.002040499669711287,242.03,-0.6776934526358476,4434,249,25.67968,0.0045312,-0.026365052261251787,0.01,-0.21123340323436562,-0.14311348765918777,0.342376708984375,6440,0.12023413181304932,0.041740403,1.0027350187301636,0.000299728128,0.8874373957514763,0.005850953457411379,-34.08925104141235,0.0550399124622345,0.2
-0.5,0.64894016,0.019132551057492297,-2.5783000372913377e-05,61,0.0,0.0,-0.316279722210816,-0.15497818921188294,-0.29563018814954667,0.0,-1.3733554973253268,0.0,-0.09889864793462531,-0.10585767873271834,0.0,-161.36480568000002,-0.06633103861315778,-2.6036379211862763e-08,-0.00019371595305958366,-0.005346379319209423,1124352,-0.1364469542656406,-0.6488136962232,0.0,0.0,-0.002089167640933989,249.62,-0.7046345235211093,4435,253,25.6912,0.004608,-0.030945930239005177,0.01,-0.19985906280046226,-0.14259106957662887,0.36591796875,6442,0.01599586009979248,0.041127495,1.0030596256256104,0.00029972352,0.7479212343692779,-0.0012157607125118375,-34.091162109375,-0.006886780261993408,0.2
-0.5,0.6489224960000001,0.02189780503548745,-2.765611997249742e-05,62,0.0,0.0,-0.3496630921245218,-0.21602856430707518,-0.30353509189160677,0.0,-1.3879587452151982,0.0,-0.09825841386778122,-0.08219110992892335,0.0,-160.90813083,-0.07464205447133881,-3.070863752011359e-08,-0.00020576460420132327,-0.008547497607998306,1142784,-0.13821990712895843,-0.6423958693142048,0.0,0.0,-0.0021703301504632125,247.31,-0.7088813977695505,4436,257,25.70272,0.0046848,-0.02993119620190742,0.01,-0.21192391590244689,-0.14053785087367798,0.3506591796875,6444,-0.01672959327697754,0.042369176,1.002885103225708,0.00029971891199999997,0.7574497997760773,-0.003296462260186672,-34.09009437561035,-0.027136802673339844,0.2
-0.5,0.648904832,0.022321324440629068,-2.9069330077660868e-05,63,0.0,0.0,-0.24066844641343302,0.08509761969646071,-0.2791965771471517,0.0,-1.376836683612814,5.967856850475073e-06,-0.09846314772425575,-0.07242591931814484,0.0,-154.74787793,-0.08503289356213187,-2.335902690383165e-08,-0.00021604852479173369,-0.00220742255243699,1161216,-0.13592028663509892,-0.6510450599527239,0.0,0.0,-0.0022424666349552427,224.8,-0.7086499860475439,4439,261,25.71424,0.0047616,-0.03300822565353174,0.01,-0.16751585929156168,-0.1255736910844782,0.3240966796875,6446,0.14314252138137817,0.049127314,1.001624584197998,0.000299714304,0.7470748325188955,0.008631268360962471,-34.07111167907715,0.010269612073898315,0.2
-0.5,0.648887168,0.023150489388930502,-2.9146121169583256e-05,64,0.0,0.0,-0.3152021018942184,0.1405735143492427,-0.29703963876848616,0.0,-1.3647665762569756,0.0,-0.0982410277081841,-0.0711253239181436,0.0,-156.98875993000001,-0.11090239400601394,-2.5315121026514696e-08,-0.0002190898586646526,-0.0025637969908663765,1179648,-0.13649752440081178,-0.6429464764560247,0.0,0.0,-0.0022725389344294346,235.03,-0.7059634431704214,4440,265,25.72576,0.0048384,-0.03832893717346126,0.01,-0.1814135626427699,-0.12216397784204044,0.3477228338068182,6449,0.1433355212211609,0.051655944,1.0033965110778809,0.000299709696,0.7048215270042419,-0.00466554470106282,-34.093043240633875,-0.07110825181007385,0.2
