time/iterations,reward_terms/time,time/fps,curriculum/eff_scale,reward_terms/height,reward_terms/vz,reward_terms/hip_roll,curriculum/ctrl_drop_prob,reward_terms/step_rate,reward_terms/coef_rate,reward_terms/stance,reward_terms/fwd_speed,curriculum/ent_coef,time/time_elapsed,reward_terms/residual_rate,reward_terms/upright,reward_terms/duty_sym,time/total_timesteps,reward_terms/stop,reward_terms/assist_pen,rollout/ep_len_mean,reward_terms/foot_ahead,reward_terms/clearance,reward_terms/overrun,reward_terms/phase_contact,curriculum/ctrl_jitter_ms,reward_terms/stance_time,reward_terms/motor_vel,rollout/ep_rew_mean,curriculum/stance_ratio,reward_terms/alive,reward_terms/action_rate,reward_terms/residual,reward_terms/energy,reward_terms/angmom,reward_terms/foot_slip,reward_terms/ang_xy,reward_terms/lat_vel,reward_terms/air_time,reward_terms/torque,curriculum/sprint_dist_m,train/learning_rate,train/value_loss,train/std,train/clip_range,train/n_updates,train/explained_variance,train/clip_fraction,train/loss,train/entropy_loss,train/approx_kl,train/policy_gradient_loss
1562,-0.5,4332,0.1198848,-0.0752373601770044,-0.3102482421158273,-0.040186031641874814,0.0,-0.006532118055555618,-0.27142572476352944,-9.230551922519179e-05,1.4742324054667157,0.01,6645,0.0,-0.23739719031823123,-0.10675673626950682,28790784,0.0,0.0,229.62,0.0,0.06413130300918975,0.0,-0.08062598867350598,0.0,-0.004744297271827236,-0.0009521454959200553,-99.23678983000002,0.622426496,0.0,-0.030253038909533885,-0.11311261803564797,-0.005492231598323561,-0.1853565654332821,-0.18656097305646088,-0.38827656996013304,-0.05410658751804592,0.0,-0.03687744012813789,42.98272,0.00026803072,1.1929257571697236,1.001656413078308,0.2,175203,0.9954732060432434,0.25562744140625,-0.11024235188961029,-34.07309818267822,0.03717965,-0.006984693475533277
1563,-0.5,4332,0.1199616,-0.07842281619076175,-0.3231806978330518,-0.03868979898131406,0.0,-0.006108940972222279,-0.25442899600832625,-0.00012809735709501843,1.5226125595274058,0.01,6650,0.0,-0.24204192146258188,-0.10648056872297768,28809216,0.0,0.0,226.86,0.0,0.06376107631904185,0.0,-0.07410228623801061,0.0,-0.004784309208237876,-0.0009125768186754166,-99.58722034,0.622408832,0.0,-0.029391711149692974,-0.11308733475893853,-0.005256693116052927,-0.17989702502506857,-0.17638895188300646,-0.36970306725268415,-0.05401213505289156,3.797738786993755e-05,-0.03521888257239116,42.994240000000005,0.00026801023999999997,0.35912219285964964,1.002122402191162,0.2,175207,0.9980944991111755,0.249853515625,-0.24536052346229553,-34.078139305114746,0.039352335,-0.015445293707307428
1564,-0.5,4332,0.1200384,-0.07603800248776812,-0.31373742707813174,-0.039803564259601625,0.0,-0.006575520833333396,-0.2739425749135846,-1.0244422997996561e-05,1.4759006750781003,0.01,6654,0.0,-0.2503486782116202,-0.11059925958915792,28827648,0.0,0.0,231.95,0.0,0.06409361672597025,0.0,-0.08156284163342165,0.0,-0.005268654537050881,-0.0009669431586327316,-99.31015403000004,0.622391168,0.0,-0.030451919161704824,-0.1130558982568308,-0.005572554366360279,-0.18836778774238525,-0.18583392912116492,-0.3941763317110308,-0.0465427545025133,0.0,-0.037048475596038195,43.00576,0.00026798976,2.12611665725708,1.001999855041504,0.2,175211,0.9912392497062683,0.20283203125,0.10391351580619812,-34.07716960906983,0.03214819,-0.010401411971542984
1565,-0.5,4332,0.1201152,-0.07294903477558724,-0.3030444919922739,-0.0399325454375204,0.0,-0.0061631944444445015,-0.266144054933595,-0.00016467276362468644,1.4746736336237922,0.01,6658,0.0,-0.24389399881593268,-0.11125508876623641,28846080,0.0,0.0,234.0,0.0,0.06470150887823138,0.0,-0.07829079520011756,0.0,-0.005522832442592416,-0.0009157510077102943,-100.37426707000003,0.622373504,0.0,-0.029698360027760187,-0.11298915150560022,-0.005295593273074686,-0.18034301095121247,-0.18389496036911376,-0.37468490492154016,-0.055708408087990685,0.0,-0.0365065885277122,43.01728,0.00026796928,0.2244831569492817,1.0013974905014038,0.2,175215,0.9990313649177551,0.1986572265625,-0.284304141998291,-34.07196044921875,0.026149977,-0.020193735032808035
1566,-0.5,4332,0.120192,-0.07494586957214601,-0.3101426687765086,-0.04040408827468957,0.0,-0.006282552083333392,-0.263456827761152,-0.0005873281950253167,1.5046418919089517,0.01,6662,0.0,-0.2512762997906932,-0.11372943590084611,28864512,0.0,0.0,228.85,0.0,0.06188256307837006,0.0,-0.08274438105955012,0.0,-0.005430872122006904,-0.0009493457903102285,-100.1327579,0.62235584,0.0,-0.030398199517027064,-0.11282685676308876,-0.005474641611323903,-0.1841740854388277,-0.19408173326274902,-0.382344084855337,-0.05073623494286859,2.9839374797625675e-05,-0.03727604077714552,43.028800000000004,0.0002679488,0.5415706015550174,1.0011444091796875,0.2,175218,0.9974716305732727,0.22057166466346154,-0.14411231875419617,-34.06666036752554,0.038576603,-0.009804499031116184
1567,-0.5,4332,0.1202688,-0.07191335135663596,-0.2950060092423148,-0.046609619843355196,0.0,-0.006553819444444505,-0.27793859766270335,-0.015726238193961826,1.436062425529642,0.01,6666,0.0,-0.2527868554641601,-0.10889540723315792,28882944,0.0,0.0,233.16,0.0,0.0648732973946565,0.0,-0.08445431616403826,0.0,-0.005180222392987667,-0.0009680084269462185,-101.47359587999999,0.622338176,0.0,-0.030728682393008584,-0.11298782949445092,-0.005593075078297846,-0.18726549142025925,-0.20601798953683714,-0.3973793948037738,-0.0510016331457219,9.765624741299285e-05,-0.03820321180041799,43.040319999999994,0.00026792832,2.3073086082935332,1.0022608041763306,0.2,175222,0.9911050200462341,0.26800537109375,0.5207446217536926,-34.07998332977295,0.036738046,-0.011053816473577172
1568,-0.5,4332,0.1203456,-0.07267632126100676,-0.2994592759808765,-0.0399008523465648,0.0,-0.006239149305555613,-0.2589578726408076,-0.0001899208402840765,1.4734455830558426,0.01,6671,0.0,-0.23867560755258083,-0.1042375176238753,28901376,0.0,0.0,231.64,0.0,0.06573623219263379,0.0,-0.07785350027286633,0.0,-0.005002001006182076,-0.0009256230169155574,-99.76108448000001,0.622320512,0.0,-0.02924428733192975,-0.11308872264200093,-0.005310365064964459,-0.1769451547790806,-0.18002529489258812,-0.3717026099101452,-0.04583909010381079,8.789057998607556e-05,-0.03612103668206529,43.05184,0.00026790784,0.49816695749759676,1.0021485090255737,0.2,175226,0.9973532557487488,0.26552734375,-0.17171642184257507,-34.08041877746582,0.03851492,-0.019223983492702247
1569,-0.5,4332,0.1204224,-0.07723475630043504,-0.317881428969662,-0.03933871146194965,0.0,-0.006282552083333392,-0.2628973572613525,-3.490471188778673e-05,1.5062894621693994,0.01,6675,0.0,-0.2500068147050469,-0.11229466256736981,28919808,0.0,0.0,230.31,0.0,0.06296212015547804,0.0,-0.07921743629021084,0.0,-0.005426938542061382,-0.0009533370145058501,-99.28217604,0.622302848,0.0,-0.029818838088029036,-0.11304640916736461,-0.0054848996260597575,-0.1862509930096467,-0.18228999382376737,-0.38489873147284226,-0.04632930530976445,0.0,-0.03642753982863883,43.06336,0.00026788736,0.3370333485305309,1.002091884613037,0.2,175230,0.9983166456222534,0.24149169921875,-0.224362313747406,-34.077409744262695,0.029302055,-0.016271307202987372
1570,-0.5,4332,0.1204992,-0.07122204715798977,-0.2957317672127602,-0.040991905090054494,0.0,-0.006456163194444505,-0.2645774572090651,-0.0030220170646393946,1.455141233332869,0.01,6679,0.0,-0.23928321410999015,-0.10601959252840225,28938240,0.0,0.0,230.72,0.0,0.06511984224123392,0.0,-0.08755880989400841,0.0,-0.004918450867990032,-0.0009481189246934694,-100.23333174,0.622285184,0.0,-0.029925776208689976,-0.11303866863866031,-0.005437899444577087,-0.18383411477565353,-0.18848087001210911,-0.37835455039570653,-0.054915056728491216,9.548604915228982e-05,-0.036704174706414475,43.07488,0.00026786688,1.0770970157214574,1.0016369819641113,0.2,175233,0.9960358142852783,0.24778529575892858,-0.01964309811592102,-34.07392610822405,0.04257053,-0.004443092537777764
1571,-0.5,4332,0.120576,-0.07427720107938615,-0.30638508324239166,-0.04155506832174114,0.0,-0.00634765625000006,-0.25983012987783743,-6.728234060103202e-05,1.469280584081566,0.01,6683,0.0,-0.2508779016630273,-0.11697522192432369,28956672,0.0,0.0,231.85,0.0,0.06258649644597367,0.0,-0.0834929339039562,0.0,-0.006040271908406996,-0.000954687087687736,-100.84361432999998,0.6222675200000001,0.0,-0.030258054091644775,-0.11293772024992214,-0.0054742573907546116,-0.18999386855776285,-0.18964002571654517,-0.38141388929194586,-0.05517247347269691,8.680537575855851e-06,-0.036365855051274994,43.0864,0.0002678464,1.4490313569704691,1.0014771223068237,0.2,175236,0.9941306710243225,0.203564453125,1.224650502204895,-34.071693166097006,0.038464732,-0.009591602828974526
1572,-0.5,4332,0.1206528,-0.07701473260517587,-0.3171882712859755,-0.04054274480581002,0.0,-0.006434461805555615,-0.26841015547922276,-0.00010891947782326531,1.4945727203193226,0.01,6687,0.0,-0.24923023124543148,-0.10522744614197861,28975104,0.0,0.0,231.39,0.0,0.06480525082831737,0.0,-0.08333107246303323,0.0,-0.004733853397839185,-0.0009623421707930164,-99.73985441999999,0.622249856,0.0,-0.029929233114944706,-0.11291275838061601,-0.0055176219617536736,-0.18987857780573072,-0.18411425652709698,-0.38752970548414406,-0.05619615885784741,4.069005889404151e-05,-0.03656026199991036,43.09792,0.00026782592,0.5692215081718233,1.0021082162857056,0.2,175240,0.9970093369483948,0.2545437282986111,-0.1704254448413849,-34.079021241929794,0.04477792,-0.015729743806231353
1573,-0.5,4332,0.1207296,-0.07325375948448751,-0.30326638068343204,-0.040210577101663106,0.0,-0.006174045138888948,-0.26384830167589474,-1.217856986949927e-05,1.4694290312258045,0.01,6692,0.0,-0.24112342020658806,-0.11417099549346627,28993536,0.0,0.0,233.12,0.0,0.06409818819716721,0.0,-0.0799310884947461,0.0,-0.005585222728162383,-0.0009546473230715826,-99.36634227,0.622232192,0.0,-0.029319894348401463,-0.1131763548891796,-0.005452899262610911,-0.18543065288154628,-0.184525031689302,-0.37741553933588445,-0.0470999109336708,0.0,-0.036297084136142715,43.10944,0.00026780544,0.31581730927739826,1.0014283657073975,0.2,175243,0.9985793828964233,0.2579345703125,-0.2467903345823288,-34.07191031319754,0.040943965,-0.013504221669531294
1574,-0.5,4331,0.1208064,-0.07842206216011043,-0.32353860042127996,-0.03965183964261352,0.0,-0.006293402777777835,-0.2633255935216733,-0.00012053793913094459,1.509833766732963,0.01,6697,0.0,-0.24806302008923437,-0.11309113750799803,29011968,0.0,0.0,232.82,0.0,0.06270888537083302,0.0,-0.0799280949552261,0.0,-0.005411747574625123,-0.0009515976070228126,-99.59125552999998,0.622214528,0.0,-0.029915612496289195,-0.11294615716423498,-0.0054611510581008245,-0.1891208593295377,-0.1834576995694154,-0.3866819171149761,-0.05432626183554988,0.0,-0.036632435994427365,43.12096,0.00026778496,0.30005754716694355,1.0014863014221191,0.2,175247,0.9985473155975342,0.265777587890625,-0.25943809747695923,-34.072197675704956,0.045564488,-0.01517061264894437
1575,-0.5,4331,0.1208832,-0.07649397225713726,-0.31580211520019963,-0.040328895903971526,0.0,-0.006532118055555617,-0.26817563749354645,-2.7078387488987668e-05,1.4830399787876454,0.01,6701,0.0,-0.2480417273318239,-0.11000680182403536,29030400,0.0,0.0,232.62,0.0,0.0642248186743014,0.0,-0.08118780515496846,0.0,-0.005075377218114833,-0.000978692683443183,-99.49091089999997,0.6221968640000001,0.0,-0.030316270706465025,-0.11300298722458965,-0.0055656278250582085,-0.19099654035499763,-0.189033284036117,-0.3929513935008282,-0.05126997924471704,0.0,-0.03700954811496368,43.13248,0.00026776447999999996,0.3826682964960734,1.001948356628418,0.2,175251,0.9980080723762512,0.2908393012152778,-0.23758657276630402,-34.078322092692055,0.044608336,-0.01452110875915322
1576,-0.5,4331,0.12096,-0.07492248652387724,-0.30916016591949846,-0.04012050584705404,0.0,-0.006141493055555613,-0.26152135509088226,-2.6056774059660203e-05,1.4954032760254727,0.01,6706,0.0,-0.24966327680739062,-0.11387287961486667,29048832,0.0,0.0,231.83,0.0,0.06293229290521246,0.0,-0.07963949644494053,0.0,-0.005372820975026116,-0.0009474061829615662,-99.53563830000002,0.6221792,0.0,-0.02916837025903036,-0.1131187581047699,-0.0054228936723590354,-0.18884692838284892,-0.1802364109580591,-0.38166185642032957,-0.04972167661113416,4.394526412296626e-05,-0.036250684013996747,43.144,0.000267744,0.17449327185750008,1.0018037557601929,0.2,175255,0.9992814660072327,0.30245361328125,-0.29237717390060425,-34.07531318664551,0.04405542,-0.017249533056747167
1577,-0.5,4331,0.1210368,-0.07562465522587634,-0.3131280501977247,-0.04025524883195891,0.0,-0.006434461805555617,-0.27559573636810025,-7.638402585720256e-05,1.4737219807444069,0.01,6710,0.0,-0.2500843262725114,-0.10453592347517002,29067264,0.0,0.0,230.98,0.0,0.0649352919746614,0.0,-0.0800772152400051,0.0,-0.004701165893089233,-0.0009829922476300304,-99.79290988000001,0.622161536,0.0,-0.030091351667826546,-0.11313808225784776,-0.005617731773599941,-0.1941666658695077,-0.18659240835402696,-0.3948769353955369,-0.053472947790898756,0.0,-0.037382071099998346,43.155519999999996,0.00026772351999999997,0.322986547436033,1.001168131828308,0.2,175258,0.9985758066177368,0.28316824776785715,-0.21499988436698914,-34.06827899387905,0.040322665,-0.008270867867395282
1578,-0.5,4331,0.1211136,-0.07787067894675952,-0.32043733086315995,-0.039064903534469245,0.0,-0.006228298611111169,-0.26094243354480867,-3.624777729744739e-05,1.5136226434166875,0.01,6714,0.0,-0.2435368420935689,-0.10875169518674704,29085696,0.0,0.0,230.86,0.0,0.06379029502177833,0.0,-0.07793724737057871,0.0,-0.004899732623016462,-0.0009487691738317281,-99.17966915000002,0.622143872,0.0,-0.029464066400523705,-0.11301903384802763,-0.005420485148656382,-0.19160890825706037,-0.1799539704825771,-0.38267743970938006,-0.05513805340143835,0.0,-0.03630444411947228,43.16704,0.00026770304,0.25265342742204666,1.0013959407806396,0.2,175261,0.9989680051803589,0.26060267857142855,-0.24690423905849457,-34.069940022059846,0.045124978,-0.014578366685392601
1579,-0.5,4331,0.1211904,-0.07560190232710512,-0.3119361188141683,-0.0403723950993371,0.0,-0.006597222222222285,-0.2667472710025288,-6.708091489290513e-05,1.4945061497033878,0.01,6718,0.0,-0.2456559042650205,-0.11058050432979388,29104128,0.0,0.0,229.35,0.0,0.06322769756435731,0.0,-0.08189810081238665,0.0,-0.005101012023967794,-0.0009703412479952516,-99.46131592,0.6221262080000001,0.0,-0.030140238511626005,-0.11296639410169051,-0.0055346945269350405,-0.19120556162540125,-0.18660646347106213,-0.38614346493551344,-0.05295581699785672,0.0,-0.03655253149434995,43.178560000000004,0.00026768256,0.14274487383663653,1.0022735595703125,0.2,175265,0.9994013905525208,0.3251708984375,-0.29985135793685913,-34.08097152709961,0.042586625,-0.016127077979035676
1580,-0.5,4331,0.1212672,-0.07565920521207348,-0.31217355283050113,-0.03994831334686774,0.0,-0.0063802083333333905,-0.2675930774624264,-1.5760384949322244e-05,1.4799595051244072,0.01,6722,0.0,-0.24182157796486775,-0.10694309074513926,29122560,0.0,0.0,229.52,0.0,0.06503884612004722,0.0,-0.07954123106165388,0.0,-0.0050230231459459495,-0.000959958492864019,-99.20286952999999,0.622108544,0.0,-0.029725895847013493,-0.11311373203426285,-0.005483413172181019,-0.1928295786415953,-0.17979759117940258,-0.38808067078153236,-0.05363341795802408,4.340272991814547e-05,-0.03661146980417848,43.19008,0.00026766208,1.3098007348867564,1.001448154449463,0.2,175268,0.9941313862800598,0.29116586538461536,0.10370168089866638,-34.0684814453125,0.043100376,-0.006427765644800205
1581,-0.5,4332,0.121344,-0.07326142051019648,-0.3037815060200132,-0.039923838533035855,0.0,-0.006119791666666724,-0.26200437839992274,-7.609315610142769e-05,1.494421834317588,0.01,6726,0.0,-0.2369081603281668,-0.11607327443468114,29140992,0.0,0.0,232.65,0.0,0.06281054253117492,0.0,-0.07991156876676296,0.0,-0.005629574925276554,-0.0009463587998877558,-99.42302787,0.62209088,0.0,-0.029392354755720638,-0.11302732846232288,-0.0054104300311314385,-0.18639224786743022,-0.1808864578829433,-0.37544655655394427,-0.05037126570675423,3.255204582172963e-05,-0.036312389230722185,43.2016,0.0002676416,0.14957573637366295,1.0025161504745483,0.2,175272,0.9993850588798523,0.29515380859375,-0.30762210488319397,-34.08412055969238,0.037441023,-0.018357896071393043
1582,-0.5,4332,0.1214208,-0.07788793574204349,-0.3217265472132635,-0.04013958266322003,0.0,-0.006597222222222285,-0.2729114081644529,-7.142279099741821e-05,1.4878802010497187,0.01,6731,0.0,-0.2599962285760353,-0.10827080019906973,29159424,0.0,0.0,228.26,0.0,0.06406335116083245,0.0,-0.08114706038762687,0.0,-0.0048042471203694325,-0.0009999752497354085,-99.86581666000001,0.622073216,0.0,-0.030543573481189565,-0.11308334164103827,-0.0057249351393148015,-0.19573555910504836,-0.19145950521472488,-0.4034401904179001,-0.04264225102038424,4.882812370649642e-05,-0.03816148795382093,43.21312,0.00026762112,0.2771015084452099,1.002142310142517,0.2,175276,0.9986538290977478,0.3051215277777778,-0.2550414502620697,-34.0793153974745,0.04529644,-0.01515010144147608
1583,-0.5,4332,0.1214976,-0.07262046606249686,-0.3003131475309508,-0.03998032202466075,0.0,-0.006217447916666723,-0.2582308827841467,-7.783086473864002e-05,1.4674969263699822,0.01,6735,0.0,-0.23601111575046133,-0.10788006814920675,29177856,0.0,0.0,229.41,0.0,0.06478214673375433,0.0,-0.07739170218612627,0.0,-0.0050151568138971925,-0.0009538846119998921,-99.00373103,0.6220555520000001,0.0,-0.029549530465784592,-0.11324509073300011,-0.005467616028473444,-0.18627201897432852,-0.18035022335964665,-0.3759320932590774,-0.04949202034098625,0.0,-0.03680060479219413,43.22464,0.00026760064,1.001597163081169,1.0019593238830566,0.2,175280,0.995077908039093,0.288330078125,-0.12114217877388,-34.078026390075685,0.04016908,-0.011077154672238975
1584,-0.5,4332,0.1215744,-0.07649029144963941,-0.3149294690304636,-0.04002506675625107,0.0,-0.006477864583333394,-0.25999665809467876,-0.0009744113339399386,1.5095979101072035,0.01,6739,0.0,-0.24377564243376357,-0.1140790047257451,29196288,0.0,0.0,229.91,0.0,0.06179166777529657,0.0,-0.0890967207042516,0.0,-0.005311243472129313,-0.0009520576197848224,-99.97903367999999,0.622037888,0.0,-0.03032683155955192,-0.11297098339885286,-0.005467279731389298,-0.18782511382787737,-0.18510622487701867,-0.3837679016507071,-0.05807422291013342,9.765624741299285e-05,-0.037282282296230006,43.23616,0.00026758015999999997,0.8837599664926529,1.002108097076416,0.2,175284,0.9962450861930847,0.2294677734375,0.1868261694908142,-34.07705593109131,0.0328444,-0.014067424624226988
1585,-0.5,4332,0.1216512,-0.07209807983388916,-0.2969473763158514,-0.041005721362947015,0.0,-0.006629774305555618,-0.2787979982777547,-0.0005444212753008972,1.435628170685983,0.01,6743,0.0,-0.2421053357571273,-0.11224990749444864,29214720,0.0,0.0,232.48,0.0,0.06480551856141348,0.0,-0.08408724971976383,0.0,-0.005374991828123004,-0.0009735906544401884,-99.72892533,0.622020224,0.0,-0.030599438207270315,-0.11321176274966513,-0.005604117640457008,-0.19478505238336138,-0.18898535922712004,-0.393358543897614,-0.055046227974288466,4.882812370649642e-05,-0.037718177953283326,43.24768,0.00026755968,1.0098511666059493,1.0021893978118896,0.2,175288,0.9951443672180176,0.2006591796875,-0.049857139587402344,-34.078758811950685,0.03558544,-0.014060947322286665
1586,-0.5,4332,0.121728,-0.07845812881829822,-0.32542472486438107,-0.03890348856480367,0.0,-0.006293402777777836,-0.2611316632023077,-9.271483288017682e-05,1.5406799872833077,0.01,6747,0.0,-0.24584948404415785,-0.10778285365581247,29233152,0.0,0.0,230.96,0.0,0.06400269556900874,0.0,-0.07654070469090865,0.0,-0.004722189235811432,-0.000942008481301756,-99.54438251000002,0.62200256,0.0,-0.029556509864062212,-0.11309083995750273,-0.00541123467609449,-0.18255430914042037,-0.17877199607508393,-0.37406933211919197,-0.04876583212204211,0.0,-0.03622038835868632,43.2592,0.0002675392,0.5446773141622543,1.001924753189087,0.2,175292,0.9964105486869812,0.19124755859375,-0.13496799767017365,-34.07639427185059,0.031248694,-0.016763481113594027
1587,-0.5,4332,0.1218048,-0.07687141071613428,-0.3176281672774164,-0.04108731000740698,0.0,-0.006575520833333395,-0.2790164918942034,-0.0010384765561601216,1.4806389449951343,0.01,6752,0.0,-0.2513749342367763,-0.10621355330971285,29251584,0.0,0.0,226.53,0.0,0.0645026431439554,0.0,-0.08093171945948302,0.0,-0.00466373087773617,-0.0009836183615134332,-99.58126562,0.6219848960000001,0.0,-0.030272338342256455,-0.11306288780897783,-0.005674514911421159,-0.19010888027595663,-0.19147947132023926,-0.3936412520959361,-0.045013595361037356,0.0,-0.037906189838582245,43.27072,0.00026751871999999995,0.3938634329371982,1.001931071281433,0.2,175296,0.9981090426445007,0.2557508680555556,-0.1821880042552948,-34.07701534695096,0.043452967,-0.015741670834055792
