time/iterations,curriculum/ent_coef,reward_terms/lat_vel,reward_terms/vz,curriculum/ctrl_jitter_ms,time/fps,rollout/ep_len_mean,reward_terms/motor_vel,reward_terms/residual,reward_terms/action_rate,reward_terms/energy,reward_terms/angmom,reward_terms/residual_rate,reward_terms/duty_sym,reward_terms/stop,time/time_elapsed,reward_terms/hip_roll,reward_terms/fwd_speed,ankle/ankle_defl_peak,reward_terms/ang_xy,reward_terms/upright,reward_terms/stance,curriculum/ctrl_drop_prob,reward_terms/torque,reward_terms/assist_pen,reward_terms/alive,reward_terms/foot_slip,reward_terms/coef_rate,reward_terms/height,reward_terms/foot_ahead,reward_terms/air_time,reward_terms/overrun,reward_terms/clearance,curriculum/eff_scale,curriculum/sprint_dist_m,reward_terms/phase_contact,reward_terms/stance_time,rollout/ep_rew_mean,curriculum/stance_ratio,reward_terms/time,time/total_timesteps,ankle/ankle_spring_trq_peak,reward_terms/step_rate,ankle/ankle_spring_energy_peak,train/approx_kl,train/n_updates,train/learning_rate,train/entropy_loss,train/explained_variance,train/std,train/policy_gradient_loss,train/clip_fraction,train/loss,train/clip_range,train/value_loss
654,0.01,-1.6080525850971827e-08,-0.207216019354315,0.0,2774,64.6,-6.992854356732764e-05,-0.08650728420565273,-0.1596255570154708,-0.0008668040671393707,-0.27182629626628096,0.0,0.0,0.0,4344,-0.07008586736226917,-2.131599800483692,0.10580240446171008,-0.09817232674774709,-0.5784814855079847,-0.21732747764825466,0.0,-0.017174568127871315,0.0,0.0,-0.31931940405899334,-1.3095506137556627,-0.09331084184623334,0.0,0.000315755169140175,0.0,0.06138824452454635,0.2006016,55.090239999999994,-0.48337298989054833,-0.014104789381639825,-164.04398211999995,0.603861632,-0.5,12054528,37.03084156159853,-0.00977647569444437,1.9796528589476199,0.02347823,2612,0.000275927808,-33.30476417541504,0.9810506105422974,0.9768824577331543,-0.022838702355511487,0.22877197265625,-0.37324953079223633,0.2,0.0008360435458598658
655,0.01,-1.645489063034254e-08,-0.20739195848093922,0.0,2774,66.61,-7.10541817610391e-05,-0.08669793750359858,-0.15976701955677644,-0.0008822303298679176,-0.27562127463421465,0.0,0.0,0.0,4350,-0.07288319999984622,-2.1480265051629908,0.10806335399355432,-0.0990647866260554,-0.5920768559198121,-0.22442967599020008,0.0,-0.017284804037127476,0.0,0.0,-0.31254184052125644,-1.315506434423153,-0.09466312980713758,0.0,0.00036458328637915355,0.0,0.0622695961305643,0.2009088,55.13632,-0.47810468276156165,-0.013014838964510191,-166.04629341,0.603790976,-0.5,12072960,37.822173897744015,-0.010134548611111013,2.070329817913519,0.02292624,2616,0.000275890944,-33.30952777862549,0.9836874008178711,0.9771803617477417,-0.022221755422651767,0.22293701171875,-0.3760029375553131,0.2,0.0007348372368142009
656,0.01,-1.6490698463737957e-08,-0.20127787061656496,0.0,2774,66.93,-7.073217620490185e-05,-0.08622262656048026,-0.16029789406047557,-0.0008784080012717817,-0.2683561582995033,0.0,0.0,0.0,4357,-0.0717813997676874,-2.111460292531254,0.10533336587697112,-0.09841148022604423,-0.5686911941241216,-0.22485597692742992,0.0,-0.017381439706659854,0.0,0.0,-0.3163953819335269,-1.3159894180524057,-0.09152163080427861,0.0,0.0004503037845198479,0.0,0.06006841057390347,0.201216,55.1824,-0.4868542581988733,-0.013792290203531997,-166.37011693,0.60372032,-0.5,12091392,36.86667805693989,-0.0098849826388888,1.9801358472253043,0.024092421,2620,0.00027585407999999997,-33.31027030944824,0.9862070679664612,0.9773522615432739,-0.018910163594409824,0.21676025390625,-0.3652283251285553,0.2,0.0005958976966212503
657,0.01,-1.6518209997857305e-08,-0.20712872608620791,0.0,2775,66.59,-7.089365307170568e-05,-0.08659126343539851,-0.16143174996547152,-0.0008788340464015334,-0.2703229763165976,0.0,0.0,0.0,4363,-0.07249031765665583,-2.1377003800626926,0.0993573157840944,-0.09762723676402486,-0.5848325323075578,-0.22419693125509743,0.0,-0.017407574625619683,0.0,0.0,-0.31991522522910754,-1.3196228683209088,-0.09431380789326368,0.0,0.00033962670972363814,0.0,0.06049558557376438,0.2015232,55.228480000000005,-0.4825877389385552,-0.013996283020888869,-166.01514865999997,0.603649664,-0.5,12109824,34.77506052443304,-0.009917534722222128,1.7367207239913358,0.022409335,2624,0.000275817216,-33.31420707702637,0.9829609990119934,0.9774947166442871,-0.02094485207926482,0.21541748046875,-0.3722865879535675,0.2,0.0007791524025378749
658,0.01,-1.724531447815465e-08,-0.20392283118408278,0.0,2775,65.1,-7.069926888848102e-05,-0.08646289891779663,-0.16133855999382385,-0.0008772620945630838,-0.2682682948900699,0.0,0.0,0.0,4370,-0.07257841850044651,-2.128358451674927,0.10004056753421345,-0.0987674366477364,-0.5795073282723787,-0.2244314364881238,0.0,-0.017445745350574464,0.0,0.0,-0.32145346909249445,-1.313196252478556,-0.09294502418374656,0.0,0.0004665798203657485,0.0,0.06129590345273027,0.2018304,55.274559999999994,-0.487732839457275,-0.014110757484255979,-164.54077733000003,0.603579008,-0.5,12128256,35.014198636974704,-0.010340711805555444,1.7809259824122603,0.02213296,2628,0.000275780352,-33.318073463439944,0.9850818514823914,0.9777382612228394,-0.01931881094351411,0.21605224609375,-0.37255552411079407,0.2,0.0006485780293587595
659,0.01,-1.6625721281728915e-08,-0.20514759362978985,0.0,2775,66.78,-7.110933863342309e-05,-0.0867698618232258,-0.16119131217025198,-0.0008828389606600403,-0.26982175028988337,0.0,0.0,0.0,4376,-0.07281925506892681,-2.132766580500508,0.10751311562503801,-0.09752624699880025,-0.580399108342437,-0.2360822707799506,0.0,-0.01754863110890269,0.0,0.0,-0.31135088060823374,-1.3073984520674853,-0.09362601016839854,0.0,0.0004318575601145211,0.0,0.06134146666408846,0.2021376,55.32064,-0.486612336675191,-0.013419026505693587,-166.21677249,0.603508352,-0.5,12146688,37.629590468763304,-0.010362413194444337,2.0647305169018524,0.020265255,2632,0.000275743488,-33.32752361297607,0.9839209318161011,0.9783443212509155,-0.021320204145740717,0.1971435546875,-0.3771584928035736,0.2,0.000708443482290022
660,0.01,-1.7333698848173002e-08,-0.2076663051671176,0.0,2775,67.28,-7.077300469204778e-05,-0.08704140600951356,-0.1588475084678613,-0.0008777713594824903,-0.2698178138802908,0.0,0.0,0.0,4383,-0.07412246963319095,-2.1375124572718636,0.1012340964488079,-0.09752423937913826,-0.5861121764821734,-0.23605321034726906,0.0,-0.01753250789609313,0.0,0.0,-0.31029936952607273,-1.31618653502466,-0.09469415891944062,0.0,0.0004470485695896463,0.0,0.06162463441856985,0.2024448,55.36672,-0.48614779909360234,-0.01425452901942966,-166.7155171,0.603437696,-0.5,12165120,35.43193375708277,-0.009917534722222144,1.813954025307264,0.021640437,2636,0.00027570662399999997,-33.33211479187012,0.9847086071968079,0.9784008860588074,-0.02130310151260346,0.20709228515625,-0.3720332086086273,0.2,0.000663590119802393
661,0.01,-1.6817954715508153e-08,-0.20316434915041512,0.0,2775,66.37,-7.194992790958798e-05,-0.08689201775018393,-0.16013578541766482,-0.0008932077898695032,-0.2688456103842658,0.0,0.0,0.0,4390,-0.07393997169489648,-2.135519332062264,0.1113572878423294,-0.09922991864016935,-0.5833186876041496,-0.23320994704358122,0.0,-0.017787820228881906,0.0,0.0,-0.31875689859869316,-1.3149296127875838,-0.09315899488083164,0.0,0.00040581593768567673,0.0,0.06065966561985081,0.202752,55.4128,-0.4852758245425334,-0.014388534924364649,-165.80452453,0.60336704,-0.5,12183552,38.97505074481529,-0.010069444444444346,2.1708425922799055,0.02047482,2640,0.00027566976,-33.33144989013672,0.9853919148445129,0.9782651662826538,-0.018696428567636758,0.2078369140625,-0.36809417605400085,0.2,0.0006577020860277117
662,0.01,-1.655748082222467e-08,-0.20425245129756078,0.0,2775,67.18,-7.257015954059234e-05,-0.08662222844861643,-0.15934250614580905,-0.000900624363213068,-0.2717033847533148,0.0,0.0,0.0,4396,-0.07460014440945478,-2.134112223844702,0.10548969465595448,-0.09861051933221197,-0.5847449413970749,-0.24063852149368806,0.0,-0.017612208218382386,0.0,0.0,-0.3196242520056736,-1.3107585145819467,-0.09406413845976312,0.0,0.00046983502559467324,0.0,0.061389297329572864,0.2030592,55.45888,-0.4843695801568821,-0.014146022278712027,-166.60594769,0.6032963840000001,-0.5,12201984,36.92139312958407,-0.010514322916666543,1.9551483659200934,0.022316633,2644,0.000275632896,-33.331431007385255,0.983256459236145,0.9784784317016602,-0.021556925680488347,0.2009765625,-0.3684972822666168,0.2,0.0007404437521472574
663,0.01,-1.6350102819731405e-08,-0.19957574505196068,0.0,2775,66.53,-7.158275316310479e-05,-0.08679764537320118,-0.15846334949745652,-0.0008921544295015716,-0.26348441457556426,0.0,0.0,0.0,4403,-0.07138594393934194,-2.1073115982144572,0.10656477942951592,-0.0964238165450264,-0.5711745617972616,-0.22409562127291904,0.0,-0.01763769058760867,0.0,0.0,-0.3128072327764932,-1.3130786773121925,-0.09212398867388304,0.0,0.00036675342643219564,0.0,0.05897369782495268,0.2033664,55.50496,-0.4896085579208921,-0.013802055524946708,-165.95339848,0.603225728,-0.5,12220416,37.297672800330574,-0.010167100694444342,1.987625682729458,0.02135608,2648,0.000275596032,-33.33671760559082,0.9855203032493591,0.9787921905517578,-0.0199693949194625,0.2164306640625,-0.3734557330608368,0.2,0.0006461593176936731
664,0.01,-1.6261582713843507e-08,-0.20314397888237964,0.0,2775,66.58,-7.117841493938645e-05,-0.0868656106064099,-0.15813177113057975,-0.0008891868630853503,-0.26837122352315484,0.0,0.0,0.0,4409,-0.0721619531227654,-2.1304002594965743,0.11419921072220976,-0.09813063959807207,-0.5806348820658078,-0.23396558356083863,0.0,-0.017552208831293683,0.0,0.0,-0.31822456306342584,-1.310601817751792,-0.09289669118684789,0.0,0.00041775171282804676,0.0,0.06126322600266586,0.2036736,55.55104,-0.488598263670897,-0.014250188553382436,-166.0261002,0.6031550720000001,-0.5,12238848,39.96972375277342,-0.00997178819444435,2.2846981309770538,0.02535193,2652,0.00027555916799999996,-33.33887939453125,0.9815097451210022,0.9789550304412842,-0.02090532029978931,0.2329345703125,-0.37310945987701416,0.2,0.0007992459955858067
665,0.01,-1.7091083905341958e-08,-0.20672657713614262,0.0,2775,66.17,-7.17619817529963e-05,-0.08662083463341186,-0.15834221187062758,-0.0008850659383115964,-0.2706910247438384,0.0,0.0,0.0,4416,-0.07187541793733004,-2.134167461835622,0.1053065234174467,-0.09771217141832195,-0.5840124653522616,-0.2327962693842055,0.0,-0.017426303653109414,0.0,0.0,-0.30882327443949764,-1.3247727290410998,-0.09397066210218513,0.0,0.0003678384722055246,0.0,0.061184218685850604,0.2039808,55.59712,-0.48819642825266957,-0.013789577349800512,-165.61285499,0.6030844160000001,-0.5,12257280,36.857283196106344,-0.010449218749999885,1.944629248315766,0.022848908,2656,0.000275522304,-33.33283023834228,0.9863966703414917,0.9786057472229004,-0.01777483685873449,0.21329345703125,-0.3714694678783417,0.2,0.0005961770744761452
666,0.01,-1.653019412379785e-08,-0.20424331799431505,0.0,2775,66.79,-7.164026132080285e-05,-0.0865139263303706,-0.15920471614688275,-0.0008845493389682635,-0.2713793644066588,0.0,0.0,0.0,4422,-0.07248211361623759,-2.1331874593145606,0.10661822997260911,-0.09826760060930789,-0.5809363071867525,-0.23426061215407395,0.0,-0.01760486908509282,0.0,0.0,-0.3109977482388055,-1.3151157525902333,-0.09319148782313541,0.0,0.0003700086122585668,0.0,0.060966910451882156,0.204288,55.6432,-0.4878785993494279,-0.01366804976553087,-166.22304473,0.6030137600000001,-0.5,12275712,37.31638049041319,-0.010351562499999894,1.989426838377558,0.021841865,2660,0.00027548544,-33.32367057800293,0.9857462048530579,0.9782368540763855,-0.020342370169237255,0.2172607421875,-0.373469740152359,0.2,0.0006323150359094143
667,0.01,-1.630700667247521e-08,-0.2053226237556443,0.0,2775,66.09,-7.199868697850888e-05,-0.08672897504959726,-0.15839513355048165,-0.0008949100002058389,-0.2718050683576887,0.0,0.0,0.0,4429,-0.07091032890326322,-2.128619571128772,0.10286900542637298,-0.09943485207124397,-0.5803825710676079,-0.22565409116854085,0.0,-0.017666171510139803,0.0,0.0,-0.3221594503219015,-1.3135763853250413,-0.09308999227181956,0.0,0.00038302944287554256,0.0,0.060785752953907105,0.2045952,55.68928,-0.4905696816088111,-0.014004963437198766,-165.53135779999997,0.6029431040000001,-0.5,12294144,36.00415189923054,-0.010015190972222122,1.8626852128856148,0.021815706,2664,0.000275448576,-33.320288848876956,0.9847937822341919,0.9780691862106323,-0.01732770020607859,0.2170166015625,-0.3618173599243164,0.2,0.0006802623101975769
668,0.01,-1.5943497703934366e-08,-0.2025395543183527,0.0,2775,66.1,-7.271170358858963e-05,-0.08685114392026236,-0.15974252797838417,-0.0009050962378691087,-0.2677370103880149,0.0,0.0,0.0,4435,-0.07146845786142172,-2.1266838285098975,0.10563530922384362,-0.09733644306821562,-0.5817132809192868,-0.2267336593425497,0.0,-0.017933768176898922,0.0,0.0,-0.32104921556650085,-1.3215659747573612,-0.0930150627320976,0.0,0.000556640598612527,0.0,0.06059875342604689,0.2049024,55.73536,-0.4885879514166698,-0.013722303176311672,-165.55096881,0.6028724480000001,-0.5,12312576,36.972358228345264,-0.010199652777777677,1.9562494974470344,0.022576619,2668,0.000275411712,-33.320234298706055,0.9853222370147705,0.9781650900840759,-0.02003322502132505,0.22154541015625,-0.3691297173500061,0.2,0.0006433400674723088
669,0.01,-1.6993399718314787e-08,-0.20311474654088496,0.0,2775,66.59,-7.266808332884406e-05,-0.08662585303212686,-0.15918874242417166,-0.0008898675104044571,-0.26806887728923257,0.0,0.0,0.0,4442,-0.07094282749720966,-2.1299889381357824,0.10965851686586886,-0.09827152010991887,-0.5830868411117782,-0.2181701884324137,0.0,-0.017461353427203105,0.0,0.0,-0.3196660168418736,-1.3146204053626618,-0.09286263611566217,0.0,0.0004036457394249737,0.0,0.061106267330904976,0.2052096,55.78144,-0.49013623866818384,-0.01349552409859219,-166.03139696,0.6028017920000001,-0.5,12331008,38.3804809030541,-0.010579427083333206,2.1255388683180945,0.020967446,2672,0.00027537484799999997,-33.325377464294434,0.9815138578414917,0.9786938428878784,-0.020194172370247544,0.20885009765625,-0.3697819709777832,0.2,0.0008020911773201078
670,0.01,-1.6681745840242544e-08,-0.20203195533625976,0.0,2775,66.21,-7.368199275888266e-05,-0.08684220923313067,-0.15957808160993472,-0.0009160051413806408,-0.2726352399483391,0.0,0.0,0.0,4449,-0.07251176417788575,-2.1372053025765307,0.11603096883082598,-0.10091271564032672,-0.5871016806488317,-0.2372253693308434,0.0,-0.017994961408716106,0.0,0.0,-0.318483650556264,-1.318613400889554,-0.09293921567885517,0.0,0.000449218680538858,0.0,0.061698000358310266,0.2055168,55.82752,-0.4897475679079051,-0.013755940594516384,-165.66872408,0.6027311360000001,-0.5,12349440,40.61083909078909,-0.010546874999999878,2.3672141124616677,0.024112428,2676,0.000275337984,-33.32684478759766,0.9844641089439392,0.9786564707756042,-0.01993637045379728,0.23692626953125,-0.3673778474330902,0.2,0.0007040585915092379
671,0.01,-1.7065514587545436e-08,-0.20256225643255216,0.0,2775,65.81,-7.409522889528708e-05,-0.08652867056432924,-0.16142974690307924,-0.0009109861512235339,-0.2692422937734581,0.0,0.0,0.0,4455,-0.07285494881426452,-2.1285906182189898,0.11396293396889762,-0.0984458625087469,-0.5783663863583606,-0.2346165747861435,0.0,-0.017877764451485353,0.0,0.0,-0.31792600586557423,-1.318103995951627,-0.09293401334423906,0.0,0.00042426207477951213,0.0,0.06067205417526211,0.205824,55.873599999999996,-0.4903675557776154,-0.013235107929277647,-165.26209607999996,0.60266048,-0.5,12367872,39.88702688911417,-0.010590277777777664,2.2942557470677865,0.023238087,2680,0.00027530112,-33.320793533325194,0.9857414960861206,0.9780892133712769,-0.018622824130579828,0.20965576171875,-0.36635422706604004,0.2,0.0006574438622919843
672,0.01,-1.6594437587744605e-08,-0.20356980664472388,0.0,2775,66.58,-7.459454367556146e-05,-0.08665234199390213,-0.15914905402559787,-0.0009145985888711581,-0.2723027130424593,0.0,0.0,0.0,4462,-0.07275805524367027,-2.1420273354375694,0.10949594815858757,-0.10043343927010936,-0.5965909405848676,-0.23297774396378465,0.0,-0.01797724258177543,0.0,0.0,-0.2985687735186124,-1.3245357876033794,-0.09410023537274523,0.0,0.00044487839073149697,0.0,0.06191138285131015,0.2061312,55.91968,-0.48780678898242574,-0.013617051833231622,-166.00583234,0.602589824,-0.5,12386304,38.32358185550565,-0.011024305555555416,2.1180238835630547,0.020343933,2684,0.000275264256,-33.32052211761474,0.9824826121330261,0.9782657027244568,-0.021633993252180517,0.211083984375,-0.3759150505065918,0.2,0.0007692078099353239
673,0.01,-1.7217966258258478e-08,-0.20374639231697328,0.0,2775,66.86,-7.46986742458661e-05,-0.08667562881454155,-0.15940304868090413,-0.0009156750042557183,-0.2725923080009782,0.0,0.0,0.0,4468,-0.07289694714288114,-2.1373425701393836,0.11378790821575535,-0.10001007769555112,-0.5925467634377638,-0.23344713617349497,0.0,-0.01792859703208151,0.0,0.0,-0.2966708064058745,-1.3235601868437812,-0.094099541209317,0.0,0.0005034721527610802,0.0,0.061660834153384574,0.2064384,55.96576,-0.486824959903813,-0.013258436861279834,-166.30210042,0.602519168,-0.5,12404736,39.82576787551437,-0.010709635416666544,2.306323429363623,0.021105155,2688,0.00027522739199999996,-33.313880157470706,0.9879671335220337,0.9778259992599487,-0.017045139882247894,0.20115966796875,-0.35958734154701233,0.2,0.000522812754206825
674,0.01,-1.7137032959384562e-08,-0.2019889715308631,0.0,2775,65.93,-7.60765739320312e-05,-0.08690884292646742,-0.15993337767048782,-0.0009364747571183022,-0.27540319094413734,0.0,0.0,0.0,4475,-0.07470772497152667,-2.142988241188319,0.10496105258089897,-0.1028826020243519,-0.5896043865860544,-0.24098181904579186,0.0,-0.01839801170224677,0.0,0.0,-0.3073464999650813,-1.3235605279411784,-0.0937034690341562,0.0,0.0005425346349107309,0.0,0.06170772845426306,0.2067456,56.01184,-0.4909493447634507,-0.01328664847500881,-165.37378102,0.602448512,-0.5,12423168,36.736368403314636,-0.011230468749999844,1.953042946690674,0.020463547,2692,0.000275190528,-33.31880550384521,0.9871106147766113,0.9786485433578491,-0.019815478241071105,0.20631103515625,-0.37065550684928894,0.2,0.0005651544677675701
675,0.01,-1.78845146071916e-08,-0.20155891383168603,0.0,2775,66.72,-7.563619165116273e-05,-0.08707546924297888,-0.1586911135127325,-0.0009296104468563589,-0.27259367926175404,0.0,0.0,0.0,4481,-0.07430143368297679,-2.132805852832008,0.10466768302184612,-0.10096126552371505,-0.587755793432263,-0.23739203295212022,0.0,-0.018262791927350187,0.0,0.0,-0.3088344251344397,-1.3166318078322714,-0.09351779506427647,0.0,0.0005219183092574693,0.0,0.06160283696794702,0.2070528,56.05792,-0.4932301353091744,-0.014172063766939877,-166.15195968999996,0.602377856,-0.5,12441600,36.633689057646144,-0.011241319444444283,1.9413960624245683,0.022842854,2696,0.000275153664,-33.32702007293701,0.9865882396697998,0.9789328575134277,-0.01961539426119998,0.22845458984375,-0.37150341272354126,0.2,0.0005853150738403201
676,0.01,-1.6938627167075006e-08,-0.19711859562047762,0.0,2776,66.46,-7.551911479705507e-05,-0.08693543880977787,-0.15800854394582528,-0.0009320325340218801,-0.26859669913634426,0.0,0.0,0.0,4488,-0.07162286750484137,-2.110009764681635,0.10515628654966197,-0.10054235441440298,-0.5668239991331174,-0.24033272878265072,0.0,-0.01831383809416777,0.0,0.0,-0.3196600698354053,-1.325463791111661,-0.09039567973894425,0.0,0.0005045571985344092,0.0,0.06014425060542846,0.20736,56.104,-0.5010161053020854,-0.013879095556654243,-165.89699629000003,0.6023072,-0.5,12460032,36.80470029238169,-0.011089409722222068,1.9352193054604585,0.02156427,2700,0.0002751168,-33.3290901184082,0.9888458847999573,0.9789330363273621,-0.019921339000575244,0.20482177734375,-0.3739604949951172,0.2,0.000502332000178285
677,0.01,-1.7731918189509583e-08,-0.2029953234312062,0.0,2776,66.74,-7.607047351938959e-05,-0.08702891848756557,-0.1584694344478423,-0.0009351172947378573,-0.2711407036761943,0.0,0.0,0.0,4495,-0.0734121740220753,-2.136746200658716,0.10928942151643584,-0.10032822069295186,-0.5842997197826798,-0.23784317986726977,0.0,-0.018357579019092077,0.0,0.0,-0.325795358727263,-1.3182616390342072,-0.09315988718572023,0.0,0.00038302942347298894,0.0,0.06092607890744647,0.2076672,56.15008,-0.4933243935583682,-0.014059759385418147,-166.19900478,0.602236544,-0.5,12478464,38.251297530752545,-0.010384114583333222,2.1063628466139845,0.021975925,2704,0.000275079936,-33.327461051940915,0.9842483401298523,0.9789042472839355,-0.022103013179730624,0.21129150390625,-0.37504079937934875,0.2,0.0006959970807656646
678,0.01,-1.7539943334935077e-08,-0.20293838157907113,0.0,2776,65.87,-7.764402661601017e-05,-0.08696936862291485,-0.15761552277194296,-0.0009505011576104749,-0.2780310664846113,0.0,0.0,0.0,4501,-0.07389072796022109,-2.141126310141712,0.1123297961857142,-0.10274762420615523,-0.5904739628641111,-0.23618292143408043,0.0,-0.01840239732247699,0.0,0.0,-0.3145474612426825,-1.3189815223261565,-0.09403303362797778,0.0,0.00047851552759918076,0.0,0.061803988933821566,0.2079744,56.19616,-0.49229307768600755,-0.013457546731741685,-165.32290602,0.602165888,-0.5,12496896,39.31542866499997,-0.011078559027777636,2.2081624903147503,0.025056472,2708,0.00027504307199999997,-33.32877521514892,0.9840742945671082,0.978819727897644,-0.020563381433021277,0.2398193359375,-0.37152597308158875,0.2,0.0007355965208262205
