time/iterations,reward_terms/hip_roll,reward_terms/pos_pen,reward_terms/ang_xy,reward_terms/foot_slip,time/fps,reward_terms/height,reward_terms/overrun,reward_terms/stop,reward_terms/air_time,reward_terms/time,curriculum/ent_coef,reward_terms/track_vx,reward_terms/track_pos,rollout/ep_rew_mean,reward_terms/lat_vel,reward_terms/clearance,reward_terms/progress,reward_terms/alive,rollout/ep_len_mean,reward_terms/fwd_speed,reward_terms/torque,reward_terms/vz,reward_terms/track_heading,reward_terms/action_rate,reward_terms/upright,time/time_elapsed,reward_terms/stance_time,reward_terms/yaw_rate,time/total_timesteps,reward_terms/track_yaw,curriculum/sprint_dist_m,reward_terms/heading_pen,reward_terms/stance,train/loss,train/entropy_loss,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/n_updates,train/approx_kl,train/explained_variance,train/clip_fraction,train/clip_range,train/std
1096,-0.23712616030179437,0.0,-4.6683227350379195e-07,-0.19939085094302014,253,-0.015873028251459892,0.0,0.0,3.3700984774851335e-06,-0.5,0.01,0.0,0.0,-155.94189912000002,-1.0007378318896729e-09,0.007944051674061084,0.0,0.0,172.89,0.4985443207801096,-0.27207436485842423,-0.07437477913662516,0.0,-0.009686064656520384,-2.1411033708711147e-07,16630,-0.08277009621318467,0.0,4208640,0.0,100.0,0.0,0.0,2.104468584060669,-23.846084713935852,0.00019488,6.655425328761339,-0.007895916976849549,2939,0.0217035,0.4678572416305542,0.28228759765625,0.2,0.9321166276931763
1097,-0.23729012333357896,0.0,-4.682570874195765e-07,-0.1960834934126871,253,-0.015850640378693753,0.0,0.0,1.732230237593838e-05,-0.5,0.01,0.0,0.0,-155.61249207,-1.0102983082641543e-09,0.007644216787874535,0.0,0.0,172.9,0.4945584853125246,-0.2709465802093946,-0.07214411272110041,0.0,-0.009723703401139363,-2.1334285239366073e-07,16645,-0.08258430688227114,0.0,4212480,0.0,100.0,0.0,0.0,1.4252560138702393,-23.851288239161175,0.00019478399999999998,6.487654183059931,-0.005878156574908644,2942,0.03358862,0.47699201107025146,0.2715657552083333,0.2,0.9321531653404236
1098,-0.23723612079821021,0.0,-4.739381791342966e-07,-0.20278050147254195,253,-0.015839828345503477,0.0,0.0,9.191167705199298e-07,-0.5,0.01,0.0,0.0,-155.97146601,-1.3169219758258452e-09,0.0077784666106400285,0.0,0.0,171.92,0.501479829529595,-0.2749816007136019,-0.07232309413767092,0.0,-0.009658649663279544,-2.1504683465894122e-07,16660,-0.08381569953173235,0.0,4216320,0.0,100.0,0.0,0.0,2.42375111579895,-23.849426057603623,0.000194688,4.771861712137858,0.0009897335225509272,2944,0.32791856,-0.4911092519760132,0.08094618055555555,0.2,0.931753396987915
1099,-0.23617059767910176,0.0,-4.786595954133619e-07,-0.20088739944337328,253,-0.015277831320347568,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-156.13175468,-9.856421097737787e-10,0.007575933461358184,0.0,0.0,173.32,0.49848961161909366,-0.27178324890239014,-0.07125864803420304,0.0,-0.009637669608523247,-2.1271522062180727e-07,16675,-0.0788090849630022,0.0,4220160,0.0,100.0,0.0,0.0,-0.07144629955291748,-23.85385274887085,0.000194592,6.29657210689038,-0.009470926255744416,2948,0.02046904,0.7235921621322632,0.2314453125,0.2,0.9322507381439209
1100,-0.2377239414323222,0.0,-4.6948185787919966e-07,-0.20141285259799885,253,-0.015121226810662722,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-156.14709906,-9.784611694804344e-10,0.007395609405131519,0.0,0.0,174.71,0.49755947164433006,-0.2715043496293063,-0.06991997810275784,0.0,-0.009631390635196656,-2.1338847165634608e-07,16689,-0.08423718753243574,0.0,4224000,0.0,100.0,0.0,0.0,-0.1532222330570221,-23.85525953769684,0.000194496,0.24052642192691565,-0.023605549067724496,2952,0.031836748,0.44833070039749146,0.28363037109375,0.2,0.9324612021446228
1101,-0.2355474648460345,0.0,-4.875966419236106e-07,-0.19620286942605505,253,-0.01516675429123453,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-156.49449539,-1.0139368196332467e-09,0.007539348883675855,0.0,0.0,174.71,0.4913649906219709,-0.2686335077468854,-0.07084380996487592,0.0,-0.009643140603456096,-2.128721086401784e-07,16704,-0.08363991570020005,0.0,4227840,0.0,100.0,0.0,0.0,-0.13923461735248566,-23.849996328353882,0.0001944,0.26395642617717385,-0.019482587245875038,2956,0.03375791,0.48446643352508545,0.31402587890625,0.2,0.9324085712432861
1102,-0.2377375006747391,0.0,-4.819863987206882e-07,-0.1950033208596322,253,-0.015626956939823754,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-155.7762601,-1.016426386535222e-09,0.007812488669478764,0.0,0.0,176.99,0.4989080617738347,-0.2720972645124178,-0.07295981215053225,0.0,-0.00972237874293933,-2.146828110264624e-07,16719,-0.07788685497184039,0.0,4231680,0.0,100.0,0.0,-1.1313764957576462e-08,-0.1260325014591217,-23.838820338249207,0.00019430400000000002,0.2689637462608516,-0.021375251264544204,2960,0.03393715,0.4786193370819092,0.32928466796875,0.2,0.9316309690475464
1103,-0.237935313738284,0.0,-4.71674000035494e-07,-0.19072375846400824,253,-0.01572264958072912,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-155.79944683999997,-9.7843966634233e-10,0.007730357357421661,0.0,0.0,176.99,0.48980943410706396,-0.2654230261350278,-0.07350572201600424,0.0,-0.009707235726658072,-2.1323199007561146e-07,16734,-0.08531791485718378,0.0,4235520,0.0,100.0,0.0,0.0,-0.17218197882175446,-23.83206480741501,0.000194208,0.26307098753750324,-0.01945377689844463,2964,0.024421541,0.4781310558319092,0.28680419921875,0.2,0.9316553473472595
1104,-0.2380375927854312,0.0,-4.7319877806210164e-07,-0.19535901357339322,253,-0.015626913974068467,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-156.45120558,-9.800148439025726e-10,0.007593557233453135,0.0,0.0,176.88,0.500218876423838,-0.2709776746273978,-0.0721530577280433,0.0,-0.00974425777330592,-2.1439305134788223e-07,16749,-0.08089809666544219,0.0,4239360,0.0,100.0,0.0,0.0,-0.16097284853458405,-23.829451501369476,0.00019411199999999997,0.22462121536955237,-0.01964939529716503,2968,0.02877765,0.5426585674285889,0.30706787109375,0.2,0.9312126636505127
1105,-0.23703424407605928,0.0,-4.656018747780263e-07,-0.19844764575908405,253,-0.015085629712344655,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-157.16178426,-1.191544192219807e-09,0.007223142321248033,0.0,0.0,176.55,0.491411472031121,-0.26775320231722866,-0.06949620584713179,0.0,-0.009668677092410457,-2.1331558525989436e-07,16763,-0.08882044216866936,0.0,4243200,0.0,100.0,0.0,0.0,0.5935572981834412,-23.826364517211914,0.000194016,6.452184367924929,-0.005729373704525642,2972,0.032098815,0.3185650110244751,0.33209228515625,0.2,0.9315169453620911
1106,-0.2382580360692105,0.0,-4.797684283665807e-07,-0.20037064767434992,253,-0.015880830367318913,0.0,0.0,1.3786764340657813e-05,-0.5,0.01,0.0,0.0,-157.3988659,-1.0226388524088442e-09,0.007713135647180974,0.0,0.0,176.55,0.5012239019959359,-0.2730069733650893,-0.07308941372174055,0.0,-0.009722700483238879,-2.1506217459270013e-07,16778,-0.08348520004565055,0.0,4247040,0.0,100.0,0.0,0.0,18.52666473388672,-23.837436258792877,0.00019392,16.48951316997409,-0.009124669028096832,2976,0.032490343,-0.12185811996459961,0.28033447265625,0.2,0.9322540760040283
1107,-0.23731581299768958,0.0,-4.6990757149285314e-07,-0.19766160824536572,253,-0.015828466206310867,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-157.56599834,-9.772186972613231e-10,0.007970697846097049,0.0,0.0,176.55,0.4991737187889021,-0.27273684814872723,-0.07426107136044721,0.0,-0.009775365341784725,-2.1495748972596995e-07,16793,-0.07782818489461613,0.0,4250880,0.0,100.0,0.0,0.0,-0.08536301553249359,-23.83736550807953,0.000193824,2.277381676249206,-0.011531438460224308,2980,0.021281688,-4.323586463928223,0.2261962890625,0.2,0.9319506883621216
1108,-0.23786130199773184,0.0,-4.824807831897611e-07,-0.192430687155455,253,-0.015826549807852346,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-156.84179119,-1.0100845006840309e-09,0.007862248883898174,0.0,0.0,176.66,0.4862240889321701,-0.2683262674356014,-0.07481040863065114,0.0,-0.009822575144494767,-2.1266702921639548e-07,16808,-0.07877140543423751,0.0,4254720,0.0,100.0,0.0,-7.187514322155883e-08,-0.18623271584510803,-23.84077501296997,0.000193728,0.19632060080766678,-0.027510785177582875,2984,0.023466032,0.5533386468887329,0.2738037109375,0.2,0.9320056438446045
1109,-0.23976108438290653,0.0,-4.803533049246862e-07,-0.20001146414187942,253,-0.015996902775792583,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-156.35640615,-1.1727009034935148e-09,0.007941083467003809,0.0,0.0,177.0,0.5008910606794725,-0.27322191018080577,-0.07513728725198791,0.0,-0.009868194902569525,-2.1450925222346176e-07,16823,-0.07797172379040514,0.0,4258560,0.0,100.0,0.0,0.0,-0.1407081037759781,-23.8290673494339,0.000193632,0.26067691249772906,-0.023883928879513405,2988,0.027909957,0.5231068134307861,0.2850341796875,0.2,0.9311346411705017
1110,-0.23668833237022557,0.0,-4.680385870349117e-07,-0.1985051695335777,253,-0.015656153346646374,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-156.09667328999998,-9.915938706636463e-10,0.007614961938805893,0.0,0.0,177.0,0.4995591266071212,-0.27198109779774293,-0.073264282708542,0.0,-0.009805037951406057,-2.144426245155338e-07,16837,-0.07924975364414368,0.0,4262400,0.0,100.0,0.0,0.0,-0.09943054616451263,-23.81866204738617,0.000193536,0.3281724425032735,-0.022129835735540837,2992,0.031904392,0.4868896007537842,0.28240966796875,0.2,0.9311394095420837
1111,-0.2386935465130218,0.0,-4.826342661461559e-07,-0.19221788641296592,253,-0.015718271273866637,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-155.79005651,-1.0150902469152815e-09,0.007819230545767573,0.0,0.0,177.0,0.49367469042181356,-0.26812325687642957,-0.07344586745715675,0.0,-0.009828377719394444,-2.1331240833307829e-07,16852,-0.0793549151621221,0.0,4266240,0.0,100.0,0.0,0.0,-0.1727478802204132,-23.821272671222687,0.00019344,0.21277764393016696,-0.02431344403157709,2996,0.027441394,0.5429793000221252,0.3199462890625,0.2,0.9315056204795837
1112,-0.23823666286729264,0.0,-4.858732780441346e-07,-0.18988528900137988,253,-0.01594773796196405,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-155.66105684000001,-1.013154013644063e-09,0.007887277529393742,0.0,0.0,177.0,0.48857194042298147,-0.26527061418379294,-0.07498976381078606,0.0,-0.009854886985334118,-2.1167498644560807e-07,16867,-0.08020162322051873,0.0,4270080,0.0,100.0,0.0,0.0,-0.1648053377866745,-23.823218405246735,0.000193344,0.21256815176457167,-0.022998812593868934,3000,0.026577389,0.5530186295509338,0.29718017578125,0.2,0.9315385818481445
1113,-0.239181624767935,0.0,-4.899433737760366e-07,-0.19497028380471962,253,-0.015934280894085166,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-155.67393894,-1.0283304033859472e-09,0.007977232486292932,0.0,0.0,177.0,0.4933893696919986,-0.2669346771209886,-0.07433219739199784,0.0,-0.009822271530702332,-2.1256360034906845e-07,16882,-0.08207438199477693,0.0,4273920,0.0,100.0,0.0,0.0,-0.13957704603672028,-23.826843559741974,0.00019324799999999998,0.21365615958347917,-0.02222089511633385,3004,0.032330725,0.5504154562950134,0.2867431640625,0.2,0.9320365190505981
1114,-0.2360085771316348,0.0,-5.076643036451463e-07,-0.1908378505679999,253,-0.016026541744424312,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-155.15081204999998,-1.0748038884450779e-09,0.007990397018191885,0.0,0.0,175.36,0.4914960639224761,-0.2675659849197857,-0.07522535213090158,0.0,-0.009801338828629325,-2.1260243805880281e-07,16897,-0.082015129526024,0.0,4277760,0.0,100.0,0.0,0.0,-0.14913327991962433,-23.82116037607193,0.00019315199999999998,0.26757317828014493,-0.025326577058876865,3008,0.025697183,0.48950135707855225,0.27325439453125,0.2,0.931563675403595
1115,-0.23806359336528687,0.0,-4.836957082874377e-07,-0.19555548301869136,253,-0.015626828712508915,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-155.22438175,-9.911755066715362e-10,0.0077031218497310705,0.0,0.0,175.36,0.49777135529384214,-0.2696320717601794,-0.07306676415961665,0.0,-0.009730371965286828,-2.142358949967312e-07,16911,-0.08600788952358562,0.0,4281600,0.0,100.0,0.0,0.0,4.76479434967041,-23.812702298164368,0.000193056,6.700488971546292,-0.0008409865258727223,3010,0.031047286,0.43181169033050537,0.2352294921875,0.2,0.931060254573822
1116,-0.23787443811275405,0.0,-4.797076994859958e-07,-0.19212861088198865,253,-0.015945007924320995,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-154.9192356,-1.0046679742708477e-09,0.008023000887277117,0.0,0.0,173.71,0.4965989019244149,-0.2696363021896698,-0.07431821870520142,0.0,-0.00973994679187312,-2.1417492512584328e-07,16926,-0.08142852011164275,0.0,4285440,0.0,100.0,0.0,-1.717764164604036e-07,-0.12419193983078003,-23.81254005432129,0.00019296,0.3028522658607234,-0.012690000458741966,3013,0.037882797,0.4553077816963196,0.27632472826086957,0.2,0.9312321543693542
1117,-0.2376195479024744,0.0,-4.7335694154321114e-07,-0.1928800296636131,253,-0.015941412197242297,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-154.95254207,-9.980793931146397e-10,0.008004999598825653,0.0,0.0,173.71,0.4953919626001698,-0.26888372065777044,-0.07502058182012165,0.0,-0.009768614944831748,-2.1325344262101454e-07,16941,-0.082807963082311,0.0,4289280,0.0,100.0,0.0,0.0,2.7843594551086426,-23.811265349388123,0.000192864,4.128034338820726,-0.005459439351398032,3017,0.025914809,0.6210483312606812,0.2694091796875,0.2,0.9314126968383789
1118,-0.23886893828428615,0.0,-4.894956736607245e-07,-0.19477338851279166,253,-0.016140645757255864,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-154.7356598,-1.0456062159820099e-09,0.008006220296808465,0.0,0.0,173.71,0.49385470786351665,-0.27038636746601313,-0.07602480053560902,0.0,-0.0097755698742516,-2.1280177297539075e-07,16956,-0.08088085075413383,0.0,4293120,0.0,100.0,0.0,0.0,-0.15199770033359528,-23.811746835708618,0.000192768,0.37331839464604855,-0.0180729986022925,3021,0.026408123,-0.2419264316558838,0.2799072265625,0.2,0.9313464760780334
1119,-0.2375438139146455,0.0,-4.757700704330424e-07,-0.19521565667287755,253,-0.01596497698562843,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-155.30431688,-9.945450636937016e-10,0.008008728438065913,0.0,0.0,175.35,0.5016890871531233,-0.273301452717817,-0.07520918457859002,0.0,-0.009711721594800524,-2.138574943783887e-07,16971,-0.07719417526412174,0.0,4296960,0.0,100.0,0.0,0.0,-0.04186496138572693,-23.81252646446228,0.00019267200000000001,0.8796890499070287,-0.014197189411788713,3025,0.022493873,-1.3325858116149902,0.25927734375,0.2,0.931665301322937
1120,-0.237673005209373,0.0,-4.89729325467563e-07,-0.20082604645427402,253,-0.01614610435262251,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-155.15931993999996,-1.0408676788441797e-09,0.00815429587841622,0.0,0.0,175.35,0.502391484795633,-0.27430405426464355,-0.07602405403859436,0.0,-0.009786721042845973,-2.1501254380454234e-07,16986,-0.07628866631364344,0.0,4300800,0.0,100.0,0.0,0.0,-0.17251120507717133,-23.8172550201416,0.000192576,0.24178852699697018,-0.023539114466984756,3029,0.03333202,0.5359511971473694,0.2801513671875,0.2,0.9320907592773438
1121,-0.23707960853877783,0.0,-5.072057446692892e-07,-0.1976795966305766,253,-0.016077526968969486,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-155.24296568,-1.0518974484553865e-09,0.008218861881030033,0.0,0.0,177.0,0.5068623732702523,-0.27317484142025467,-0.07573361329934152,0.0,-0.00977031924826231,-2.149346195354928e-07,17001,-0.07526428483995845,0.0,4304640,0.0,100.0,0.0,0.0,-0.18013162910938263,-23.81467181444168,0.00019248,0.23816275410354137,-0.02225515549071133,3033,0.023946391,0.5195454955101013,0.29022216796875,0.2,0.9317847490310669
1122,-0.23875816899460317,0.0,-4.848785583921984e-07,-0.19621168396172098,253,-0.01610667285918926,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-155.35281231,-1.0069536037630194e-09,0.008140669245169789,0.0,0.0,177.0,0.4993305025038914,-0.27313486721042773,-0.07581677873752404,0.0,-0.009736832293838375,-2.1330813222525036e-07,17015,-0.07777304222770919,0.0,4308480,0.0,100.0,0.0,0.0,-0.17137232422828674,-23.815215051174164,0.00019238399999999998,0.2225737818516791,-0.023327541872276925,3037,0.026619535,0.5231288075447083,0.26812744140625,0.2,0.9322028756141663
1123,-0.23779974300545856,0.0,-5.086817557220791e-07,-0.1964496331006758,253,-0.016155292012061007,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-155.20818753,-1.0709990494059857e-09,0.008202325424421836,0.0,0.0,177.0,0.5004944442062789,-0.27263570460966696,-0.07668947386528176,0.0,-0.009758876669784073,-2.140536381019392e-07,17030,-0.07808370440422382,0.0,4312320,0.0,100.0,0.0,0.0,-0.10226486623287201,-23.81536602973938,0.00019228799999999999,0.3097945717163384,-0.022889148487593047,3041,0.033674963,0.4605429172515869,0.3236083984375,0.2,0.9319792985916138
1124,-0.23817930624807535,0.0,-4.939144870728624e-07,-0.1982404319881686,253,-0.016404724904364686,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-155.12063357,-1.02480135695526e-09,0.008565697919404192,0.0,0.0,177.0,0.5073212126071043,-0.276589993556047,-0.0779866920205379,0.0,-0.009783814517413548,-2.1431426104574212e-07,17045,-0.07081287473979003,0.0,4316160,0.0,100.0,0.0,0.0,-0.14892937242984772,-23.8101447224617,0.000192192,0.25420536985620856,-0.026987274031853303,3045,0.028518796,0.5261784791946411,0.2823486328125,0.2,0.9319137930870056
1125,-0.23711221712704153,0.0,-4.848280949182795e-07,-0.20537842112515564,253,-0.01624532455518359,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-155.03593839000004,-1.053231247140277e-09,0.008116815782296314,0.0,0.0,177.0,0.5168173771295056,-0.28168358211119904,-0.07605643688873402,0.0,-0.009740865644869966,-2.1811423129325983e-07,17060,-0.07245776247839958,0.0,4320000,0.0,100.0,0.0,0.0,-0.1770039051771164,-23.803284347057343,0.000192096,0.22043843660503626,-0.018919856767752208,3049,0.030066097,0.5239558219909668,0.31573486328125,0.2,0.9314262866973877
1126,-0.23803775264692847,0.0,-4.914089488203955e-07,-0.19898988098073467,253,-0.01640146249407722,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-155.75594501,-1.0594475534466117e-09,0.008286334698364019,0.0,0.0,176.75,0.5053688343103676,-0.27637959013996694,-0.0769078776470446,0.0,-0.009797279904485949,-2.1525341133867684e-07,17075,-0.0708513848940105,0.0,4323840,0.0,100.0,0.0,0.0,-0.18330399692058563,-23.796805143356323,0.000192,0.2521386565640569,-0.02242914363159798,3053,0.028013505,0.5084758996963501,0.28656005859375,0.2,0.9310542345046997
1127,-0.2372566015711894,0.0,-4.819619239695673e-07,-0.20412104696509434,253,-0.015779333022393493,0.0,0.0,3.0637134377862896e-07,-0.5,0.01,0.0,0.0,-155.32704116,-1.0105216178359277e-09,0.007816538634683722,0.0,0.0,176.75,0.512924235669894,-0.278223102955903,-0.07340637565388564,0.0,-0.009698350163543961,-2.1609150873122672e-07,17089,-0.0756087140796799,0.0,4327680,0.0,100.0,0.0,0.0,1.6703191995620728,-23.78460865020752,0.000191904,5.801139533519745,0.0004636050667613745,3055,0.04396583,0.4404492974281311,0.2421875,0.2,0.9305350184440613
1128,-0.23565498279361785,0.0,-4.824773884849649e-07,-0.2054397709736639,253,-0.01583918881592743,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-155.30756924,-1.0121202979323315e-09,0.007958751245064491,0.0,0.0,176.75,0.5121082773373542,-0.27883151683832125,-0.07447242797830159,0.0,-0.009726812752018404,-2.1697988080013728e-07,17104,-0.0775559761498272,0.0,4331520,0.0,100.0,0.0,0.0,-0.15112817287445068,-23.784528732299805,0.00019180800000000002,0.2639735033735633,-0.023420255063683726,3059,0.026562888,0.5041301250457764,0.2850341796875,0.2,0.9309206008911133
1129,-0.2387183348565175,0.0,-4.80143785915021e-07,-0.20230995782108993,253,-0.016310824374522265,0.0,0.0,1.2254898491151194e-05,-0.5,0.01,0.0,0.0,-156.84668556999998,-1.0670952723591865e-09,0.008003386656469566,0.0,0.0,176.65,0.5093146783691501,-0.2766238808753414,-0.07455655431579276,0.0,-0.009784565415418521,-2.1547955984291947e-07,17119,-0.07526522821737767,0.0,4335360,0.0,100.0,0.0,0.0,-0.15456581115722656,-23.789790749549866,0.000191712,0.21662489557638764,-0.02204536432691384,3063,0.027911337,0.57112717628479,0.2823486328125,0.2,0.9313835501670837
1130,-0.23677866782094587,0.0,-5.007932551434074e-07,-0.20195488583687413,253,-0.01626890275244609,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-155.51067148,-1.0537408279418395e-09,0.00820416858615874,0.0,0.0,176.9,0.513044616706069,-0.2776997705349418,-0.07700982481669832,0.0,-0.009819747792140834,-2.1752746868897656e-07,17134,-0.07008950228221981,0.0,4339200,0.0,100.0,0.0,0.0,0.9234814643859863,-23.792251110076904,0.000191616,2.7488467674702406,-0.006608595616853563,3067,0.02390005,0.5268561244010925,0.283935546875,0.2,0.93143630027771
1131,-0.23859954385394586,0.0,-4.992143802704463e-07,-0.19739221398778783,253,-0.01646550085927261,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-155.49310916,-1.0333101808456451e-09,0.008231539462741171,0.0,0.0,176.89,0.5084142486164088,-0.2717664485175076,-0.07700327618010153,0.0,-0.0098254143390039,-2.1545528298468897e-07,17149,-0.0761934760644661,0.0,4343040,0.0,100.0,0.0,0.0,-0.1866195648908615,-23.79326045513153,0.00019151999999999998,0.5992333749309182,-0.015252319943101611,3071,0.024617959,-1.4963395595550537,0.2420654296875,0.2,0.9315230250358582
1132,-0.2363809387978929,0.0,-4.807602767727184e-07,-0.2009309645827467,253,-0.01599841685733449,0.0,0.0,1.3786764340657813e-05,-0.5,0.01,0.0,0.0,-154.88280638999998,-1.1222002473010546e-09,0.007878839424460621,0.0,0.0,175.19,0.5093449781955723,-0.2744062494382043,-0.07420239585303491,0.0,-0.009762734117875399,-2.1646046959437075e-07,17164,-0.07803345549286175,0.0,4346880,0.0,100.0,0.0,-3.2930601197785213e-06,-0.18194928765296936,-23.78565227985382,0.000191424,0.2010661866515875,-0.027116159602883272,3075,0.027915217,0.5040478110313416,0.30511474609375,0.2,0.9310078024864197
1133,-0.2382246060429072,0.0,-4.627334242858841e-07,-0.19850333663827804,253,-0.016041777176700696,0.0,0.0,2.1752450322987987e-05,-0.5,0.01,0.0,0.0,-154.79361433,-1.064335012302993e-09,0.007698852002252695,0.0,0.0,173.64,0.5014897977115002,-0.27445971480758075,-0.07381181303637178,0.0,-0.009752774177032462,-2.147093722952873e-07,17179,-0.07841226462381107,0.0,4350720,0.0,100.0,0.0,0.0,12.47533893585205,-23.7803635597229,0.000191328,8.543743453919888,-0.004240813304204494,3078,0.033532605,0.4838469624519348,0.29404296875,0.2,0.9309821724891663
