rollout/ep_rew_mean,curriculum/sprint_dist_m,reward_terms/overrun,reward_terms/vz,reward_terms/residual,reward_terms/coef_rate,time/time_elapsed,reward_terms/foot_slip,reward_terms/clearance,reward_terms/action_rate,ankle/ankle_defl_peak,reward_terms/torque,ankle/ankle_spring_trq_peak,reward_terms/upright,curriculum/ctrl_drop_prob,reward_terms/phase_contact,reward_terms/stance,reward_terms/energy,time/total_timesteps,reward_terms/time,ankle/ankle_spring_energy_peak,reward_terms/duty_sym,reward_terms/stance_time,reward_terms/assist_pen,reward_terms/step_rate,curriculum/eff_scale,reward_terms/lat_vel,reward_terms/height,curriculum/stance_ratio,time/fps,time/iterations,reward_terms/air_time,reward_terms/stop,curriculum/ent_coef,curriculum/ctrl_jitter_ms,reward_terms/alive,reward_terms/hip_roll,rollout/ep_len_mean,reward_terms/fwd_speed,reward_terms/ang_xy,reward_terms/motor_vel,reward_terms/angmom,reward_terms/foot_ahead,reward_terms/residual_rate,train/explained_variance,train/n_updates,train/value_loss,train/entropy_loss,train/std,train/approx_kl,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/loss,train/clip_fraction
-149.20017040000002,25.3456,0.0,-0.1293489195007312,-0.06079014212483283,-1.580754748044995,143,-0.22918247495095465,0.014571815910750538,-0.21165237638211112,0.5189184936546825,-9.008380643113929e-05,0.0,-0.17689627939273486,0.0,-0.5776220153552446,-0.0026677696171069775,-3.1783450959050233e-06,571392,-0.5,0.0,0.0,-0.023281289238689676,0.0,-0.0030815972222222373,0.002304,-2.153270482361849e-09,-0.03372892009808244,0.6494700800000001,3971,31,0.0001296654906279097,0.0,0.01,0.0,0.0,-0.004117594161013397,197.53,-1.3631526592120027,-0.06079670493426876,-2.944518659768085e-07,-0.2012748546148577,0.0,0.0,0.06976252794265747,120,89.10419273376465,-34.08125877380371,1.0023510456085205,0.008539718,0.2,0.00029972352,-0.012960333027876914,39.091976165771484,0.053125
-149.22902207,25.35712,0.0,-0.12186237022602163,-0.06089511939308271,-1.5801604324655931,148,-0.2327341543612327,0.01385495448857081,-0.21174484298632834,0.5193639237473667,-9.195477174859039e-05,0.0,-0.16249921752843938,0.0,-0.585553808381072,-0.003459157383481159,-3.3391913680014965e-06,589824,-0.5,0.0,0.0,-0.022957398287770856,0.0,-0.0028537326388889,0.0023808,-2.3211559754470785e-09,-0.03176195757973098,0.649452416,3973,32,7.649722586696346e-05,0.0,0.01,0.0,0.0,-0.004096638452572654,197.71,-1.3630050478753704,-0.05845184376274784,-3.1598300577410584e-07,-0.19596942968503164,0.0,0.0,0.07946020364761353,124,85.54853057861328,-34.085255813598636,1.0029468536376953,0.0077111768,0.2,0.000299714304,-0.012489048682618886,38.03438186645508,0.04595947265625
-148.51799438,25.36864,0.0,-0.111823559024475,-0.061025837916716674,-1.5718712628700093,153,-0.21283324124322534,0.011369184795013521,-0.21341612270196955,0.5192546334285773,-9.666683209326769e-05,0.0,-0.13772503340561817,0.0,-0.6063754692553391,-0.002582277723789089,-3.2435439568566656e-06,608256,-0.5,0.0,0.0,-0.025232642876087792,0.0,-0.002723524305555565,0.0024576,-2.309756850931022e-09,-0.029026837176694117,0.649434752,3974,33,4.014744384524723e-05,0.0,0.01,0.0,0.0,-0.003089007106561932,194.87,-1.3508180481454568,-0.04947429214236401,-3.104168158517095e-07,-0.18127877022794384,0.0,0.0,0.08384561538696289,128,79.44309425354004,-34.082607460021975,1.0025246143341064,0.007814151,0.2,0.00029970508799999996,-0.011806620960123837,37.474464416503906,0.04249267578125
-148.4244427,25.38016,0.0,-0.09841200386696629,-0.06085866826929563,-1.582546172393094,157,-0.21941356305627197,0.011187146205233093,-0.21190011618099017,0.5193943922661624,-0.00010311201566274122,0.0,-0.11388726912868602,0.0,-0.5941911569718532,-0.0027700599186146575,-3.4953132455970137e-06,626688,-0.5,0.0,0.0,-0.023283865057035454,0.0,-0.0029405381944444565,0.0025344,-2.192280234898168e-09,-0.024990342531858886,0.649417088,3976,34,8.626282538494302e-05,0.0,0.01,0.0,0.0,-0.0038077427285852614,194.5,-1.2514384774963223,-0.048941302063149984,-3.256123090486619e-07,-0.156272597514548,0.0,0.0,0.07281053066253662,132,72.43237171173095,-34.087467956542966,1.0031508207321167,0.0077442825,0.2,0.000299695872,-0.013408399000763894,32.239662170410156,0.04302978515625
-148.48757785,25.39168,0.0,-0.10797052825864133,-0.061064421481710665,-1.5737751185170106,162,-0.24174834176909046,0.01147667245973248,-0.2110063418345491,0.5193617058479683,-9.926530301372452e-05,0.0,-0.13509616830452775,0.0,-0.5958036728251985,-0.0036262209123594743,-3.5466844394259198e-06,645120,-0.5,0.0,0.0,-0.0241919327575791,0.0,-0.0032226562500000163,0.0026112,-2.3666760733598807e-09,-0.027597435038332004,0.6493994240000001,3978,35,7.107183531237145e-05,0.0,0.01,0.0,0.0,-0.004384474426189765,194.71,-1.304156806654856,-0.05408101540199185,-3.3375595608316263e-07,-0.1761678776652071,0.0,0.0,0.07085025310516357,136,64.7438425064087,-34.08065643310547,1.0020936727523804,0.00792565,0.2,0.000299686656,-0.014125975110800937,27.665929794311523,0.048388671875
-148.77854582,25.4032,0.0,-0.11340659602223029,-0.06091139421826784,-1.5820334702343977,166,-0.24904467938593364,0.012960162080019086,-0.21073576684683856,0.5185479454133367,-0.00012054197032728552,0.0,-0.15385877798424716,0.0,-0.5915470224095083,-0.0021798597647265864,-3.93006311333906e-06,663552,-0.5,0.0,0.0,-0.021356924567953683,0.0,-0.002951388888888901,0.002688,-2.243008472642734e-09,-0.02929835372788859,0.64938176,3979,36,0.00015570715832937922,0.0,0.01,0.0,0.0,-0.005118554612492495,195.96,-1.307807167055368,-0.05979269456614898,-3.463696442363347e-07,-0.1879665215233094,0.0,0.0,0.06325429677963257,140,60.17263050079346,-34.07461795806885,1.0021051168441772,0.008874568,0.2,0.00029967744,-0.015100147784687578,26.409881591796875,0.05684814453125
-148.05851522,25.41472,0.0,-0.09441973135192921,-0.06088088633639034,-1.5728594667089006,171,-0.21313125270472,0.010527874177295705,-0.21273287945904584,0.5191400391074852,-0.00010909581843257651,0.0,-0.1125750341333281,0.0,-0.6053932378962005,-0.002767958194813374,-3.6816689588856688e-06,681984,-0.5,0.0,0.0,-0.02474721350396673,0.0,-0.0025607638888888954,0.0027648,-2.290629854680062e-09,-0.023913701654917904,0.649364096,3981,37,9.548589393186073e-05,0.0,0.01,0.0,0.0,-0.004436768660876351,193.04,-1.2594081755817892,-0.047696443480497036,-3.4170450768644195e-07,-0.15500230680094973,0.0,0.0,0.0799781084060669,144,54.464799308776854,-34.080124855041504,1.0024938583374023,0.008182375,0.2,0.000299668224,-0.013973143103066831,25.009050369262695,0.0509521484375
-147.52538146999999,25.42624,0.0,-0.09533119448772204,-0.06089763245594093,-1.5731686739353863,175,-0.2325311684691613,0.009115974313432373,-0.21101532575531967,0.5191868248859693,-0.00011724484981297828,0.0,-0.1102383485471971,0.0,-0.6164592224237487,-0.007794628402035276,-3.5861005348987243e-06,700416,-0.5,0.0,0.0,-0.022051362830097787,0.0,-0.0025499131944444514,0.0028416,-2.1403959350839973e-09,-0.024164648593262027,0.649346432,3982,38,8.46352195367217e-05,0.0,0.01,0.0,0.0,-0.005503203159873898,190.87,-1.2625784840516614,-0.04495604730849941,-3.4479840713548404e-07,-0.15372307835776397,0.0,0.0,0.0770728588104248,148,48.7637243270874,-34.08798370361328,1.0033862590789795,0.009064069,0.2,0.000299659008,-0.014813759259413927,20.783987045288086,0.0572998046875
-147.83781532,25.43776,0.0,-0.10235877455288254,-0.060843883405000715,-1.5775813809035244,180,-0.22669154909513115,0.012982480414036332,-0.21099027591753028,0.5186853582237217,-0.00011557044943297154,0.0,-0.1242798372155151,0.0,-0.5927004580429203,-0.005460657934297831,-3.6615770335884446e-06,718848,-0.5,0.0,0.0,-0.023290511848042823,0.0,-0.0028428819444444556,0.0029184,-2.185541813248486e-09,-0.026425621778813954,0.6493287680000001,3983,39,0.00015733475447632372,0.0,0.01,0.0,0.0,-0.004361163177371117,192.08,-1.2643403109537081,-0.04656445011272309,-3.4898661153747723e-07,-0.16612244071014506,0.0,0.0,0.07501447200775146,152,43.98129291534424,-34.096069526672366,1.0036890506744385,0.008665201,0.2,0.00029964979199999996,-0.015315988310612738,19.622587203979492,0.0578369140625
-147.56042208,25.44928,0.0,-0.10184021689549622,-0.060981410783698994,-1.5885552718641458,184,-0.22562285257429548,0.011609139831802083,-0.21286847789805521,0.5193186111592287,-0.00011993261681845986,0.0,-0.12382408069331768,0.0,-0.5942111983336634,-0.010430642527629094,-3.8901736691052774e-06,737280,-0.5,0.0,0.0,-0.022775510529754683,0.0,-0.0026801215277777865,0.0029952,-2.18827382063593e-09,-0.026342400587553622,0.649311104,3985,40,6.618905657281478e-05,0.0,0.01,0.0,0.0,-0.005287417109758255,190.98,-1.2808968804327268,-0.0479431836365454,-3.6649091667215747e-07,-0.16894108132704375,0.0,0.0,0.07138556241989136,156,40.59196510314941,-34.09319667816162,1.003379464149475,0.008780809,0.2,0.00029964057599999997,-0.01583608704386279,19.4455623626709,0.063525390625
-149.14494254000002,25.4608,0.0,-0.11615917341423934,-0.06103717575396434,-1.573439999768249,189,-0.21600311290343574,0.012589381993054151,-0.21084826794279232,0.5193970089192375,-0.00012874788626561005,0.0,-0.1559738950151986,0.0,-0.5952009164207582,-0.00649453483022072,-3.963855442414549e-06,755712,-0.5,0.0,0.0,-0.028370112895370565,0.0,-0.0024956597222222285,0.003072,-2.2561023803186647e-09,-0.030290524179834164,0.64929344,3986,41,7.324199153420825e-05,0.0,0.01,0.0,0.0,-0.005685889838216209,197.47,-1.3361698343770223,-0.05631562486208297,-3.7242463464115616e-07,-0.20102538713691942,0.0,0.0,0.07073205709457397,160,34.0827733039856,-34.091912841796876,1.00336492061615,0.010445358,0.2,0.00029963136,-0.016699635866098107,14.838814735412598,0.0761474609375
-149.98729763,25.47232,0.0,-0.12839482055017531,-0.06110144215927246,-1.5685684551601649,194,-0.21781983111917014,0.013886997979113537,-0.21225423947653507,0.517816951290637,-0.00012291424640253565,0.0,-0.1714623499228694,0.0,-0.5884491947482197,-0.007595715967192274,-4.324809674456326e-06,774144,-0.5,0.0,0.0,-0.027528646882274188,0.0,-0.0027343750000000094,0.0031488,-2.1773001835645085e-09,-0.034110614196141406,0.649275776,3987,42,9.223068870293598e-05,0.0,0.01,0.0,0.0,-0.005847465635643279,200.78,-1.3793493674278496,-0.056674734353783354,-3.8794789728482475e-07,-0.20583709256989813,0.0,0.0,0.07234847545623779,164,30.520958805084227,-34.09412879943848,1.0037716627120972,0.010429738,0.2,0.000299622144,-0.017404827137943356,12.53827953338623,0.076513671875
-148.12963816,25.48384,0.0,-0.12335626094109885,-0.06104674125579382,-1.5807799699180434,198,-0.2085584665692079,0.012190874092151237,-0.21169438827708428,0.5192689370141303,-0.00013951309740919534,0.0,-0.16530682805939925,0.0,-0.5870446171346393,-0.004721102845184967,-4.1811338102875195e-06,792576,-0.5,0.0,0.0,-0.024368794560561784,0.0,-0.002636718750000008,0.0032256,-2.285219938624621e-09,-0.0324876647797664,0.649258112,3989,43,5.4795838271578155e-05,0.0,0.01,0.0,0.0,-0.004423496956144645,193.21,-1.3584505942975575,-0.05718924455001831,-3.813864249549657e-07,-0.20705320774463176,0.0,0.0,0.086650550365448,168,25.489495086669923,-34.10119476318359,1.0040018558502197,0.010973059,0.2,0.00029961292799999997,-0.017963776446413247,11.190778732299805,0.0790283203125
-149.87090803,25.49536,0.0,-0.13607498496925685,-0.06135305977496281,-1.577600037153478,203,-0.23683427745048993,0.012890036593454045,-0.21266018125776615,0.5184345601172966,-0.00013298256798778674,0.0,-0.19089037406145679,0.0,-0.5875946785130933,-0.006682433225653379,-4.511359504467781e-06,811008,-0.5,0.0,0.0,-0.026321372389146645,0.0,-0.0027669270833333435,0.0033024,-2.446037903983132e-09,-0.03576342119346261,0.649240448,3990,44,9.657095264022549e-05,0.0,0.01,0.0,0.0,-0.00556352500611717,200.33,-1.41152778033314,-0.06397303507112626,-4.1449040130718007e-07,-0.22331386979783557,0.0,0.0,0.08789527416229248,172,22.690628433227538,-34.09434204101562,1.0036139488220215,0.0100636035,0.2,0.000299603712,-0.01769273867830634,8.366540908813477,0.07733154296875
-151.32532351,25.50688,0.0,-0.1322612029227644,-0.060961941125136865,-1.5691854496614626,207,-0.2160664789366314,0.012985519763284173,-0.21003096285205647,0.5193912027719298,-0.00012546795761380445,0.0,-0.17691880890649914,0.0,-0.578149411314574,-0.010654619241080448,-4.1543863570697396e-06,829440,-0.5,0.0,0.0,-0.030638311848936912,0.0,-0.002680121527777786,0.0033792,-2.3305544383478324e-09,-0.03510338664258739,0.649222784,3990,45,6.456146365962923e-05,0.0,0.01,0.0,0.0,-0.005723886400293256,206.08,-1.4278334054025066,-0.057010371207170195,-4.0261774512915777e-07,-0.22279214206620748,0.0,0.0,0.09378916025161743,176,18.49021029472351,-34.097343826293944,1.0039911270141602,0.011353676,0.2,0.000299594496,-0.018970715906471015,6.581569194793701,0.09185791015625
-151.22279821,25.5184,0.0,-0.13359225517806142,-0.06105607040348499,-1.5859259273438537,212,-0.2365419777319608,0.014324806655444663,-0.21324524928509472,0.5187433999791153,-0.0001335814289837782,0.0,-0.17395679569729772,0.0,-0.5748612578243504,-0.015706537804897377,-4.581561792976384e-06,847872,-0.5,0.0,0.0,-0.026974861141449463,0.0,-0.0031032986111111257,0.003456,-2.0433739509225952e-09,-0.03563334423169269,0.64920512,3991,46,8.300760722098251e-05,0.0,0.01,0.0,0.0,-0.006317720533862147,205.63,-1.3685991755156541,-0.056874496457813804,-4.2189032519861926e-07,-0.2112126441597673,0.0,0.0,0.10262417793273926,180,14.784231424331665,-34.09798412322998,1.0038752555847168,0.013371499,0.2,0.00029958527999999996,-0.01927351744379848,5.778250217437744,0.1064208984375
-149.37908424,25.52992,0.0,-0.11795409065951915,-0.06104677073900485,-1.5774787286419398,216,-0.21809182814842068,0.013041875838339352,-0.2129714813047051,0.5193697889000941,-0.00013635206926147087,0.0,-0.15349422887585054,0.0,-0.6006738671831858,-0.015848770817947562,-4.511837278601533e-06,866304,-0.5,0.0,0.0,-0.028098711776288435,0.0,-0.0025173611111111178,0.0035328,-1.8651967942499643e-09,-0.031137943680482394,0.649187456,3993,47,3.6892248317599297e-05,0.0,0.01,0.0,0.0,-0.00607625628879882,198.34,-1.360539595231769,-0.051556591909907835,-4.2901558176617626e-07,-0.19977509120555695,0.0,0.0,0.12752890586853027,184,12.91881890296936,-34.10197200775146,1.0044770240783691,0.013554087,0.2,0.000299576064,-0.02018921670387499,5.187239646911621,0.11722412109375
-149.33515809,25.54144,0.0,-0.11963928917638908,-0.06117982222928071,-1.5812268272155001,221,-0.23855164808455542,0.011100108600061819,-0.21077551952259174,0.5188877841639669,-0.00013532529961050177,0.0,-0.1605461857544597,0.0,-0.5926703971233103,-0.008451442198868652,-4.721627609717568e-06,884736,-0.5,0.0,0.0,-0.025547721072345868,0.0,-0.0027669270833333435,0.0036096,-2.066089167669128e-09,-0.03138313813102207,0.649169792,3994,48,3.6349743216608964e-05,0.0,0.01,0.0,0.0,-0.005790889214852037,198.18,-1.3499748934000688,-0.05829052521192365,-4.459462483194946e-07,-0.19834800606263772,0.0,0.0,0.15120172500610352,188,10.638699674606324,-34.10482311248779,1.0045539140701294,0.014165309,0.2,0.000299566848,-0.020083643053658305,3.7781035900115967,0.10626220703125
-149.47101994000002,25.55296,0.0,-0.1376643622529573,-0.06126100308702404,-1.5752748961957554,226,-0.2278189440910604,0.012895311485298395,-0.2140137199030867,0.5192021827114388,-0.00016122054074213562,0.0,-0.18683060154043832,0.0,-0.5939673684186649,-0.0042100983005496665,-5.057507833312569e-06,903168,-0.5,0.0,0.0,-0.02561431471258402,0.0,-0.002766927083333344,0.0036864,-2.2993418484310657e-09,-0.036367502101473256,0.649152128,3995,49,5.750852869823575e-05,0.0,0.01,0.0,0.0,-0.004742476607951965,198.66,-1.4203663587558493,-0.06429421031358273,-4.6002591519474656e-07,-0.22512659781808203,0.0,0.0,0.19787359237670898,192,8.479457783699036,-34.10418014526367,1.004543662071228,0.014898015,0.2,0.000299557632,-0.02030654517002404,2.5535621643066406,0.12967529296875
-150.31002150000003,25.56448,0.0,-0.12334213534031134,-0.06119453869897588,-1.5791155448981435,230,-0.23191001284661214,0.009959573949273867,-0.21223657654244377,0.5191824940004766,-0.00014673628697510455,0.0,-0.161942040476357,0.0,-0.5977170408640572,-0.007096635492239188,-4.771159310078773e-06,921600,-0.5,0.0,0.0,-0.029149326028548077,0.0,-0.00231119791666667,0.0037632,-2.039578117678383e-09,-0.03251369826459118,0.6491344640000001,3996,50,5.154066214648386e-05,0.0,0.01,0.0,0.0,-0.005042496042642345,201.95,-1.361872807081892,-0.05618805213952389,-4.529283632887186e-07,-0.1999063664436273,0.0,0.0,0.24835199117660522,196,6.990622496604919,-34.113840675354005,1.0055023431777954,0.01727347,0.2,0.000299548416,-0.01887484797043726,2.2087459564208984,0.15029296875
-149.90366695999998,25.576,0.0,-0.1267880013363632,-0.06119729146150263,-1.5737778806770846,235,-0.23310655633914734,0.01344530185457878,-0.21095922094297437,0.5193472682377416,-0.00015874085194949618,0.0,-0.1851456886967448,0.0,-0.5882483127523099,-0.009085969731283653,-5.319926721337959e-06,940032,-0.5,0.0,0.0,-0.02738460441630903,0.0,-0.0027343750000000094,0.00384,-2.3028333531679866e-09,-0.03378871984207712,0.6491168,3997,51,5.099810853910943e-05,0.0,0.01,0.0,0.0,-0.0054678328144172235,200.37,-1.3922257918601992,-0.06458467879294226,-4.828744162296036e-07,-0.22027161167088122,0.0,0.0,0.2826499938964844,200,5.010409390926361,-34.12647342681885,1.0065374374389648,0.01951475,0.2,0.0002995392,-0.018535559478914367,1.660093069076538,0.18994140625
-149.36887082,25.58752,0.0,-0.11980842531195503,-0.061384725825949754,-1.5820668578249766,239,-0.23703821125068997,0.011448616743953276,-0.21110474981685606,0.5188400706151499,-0.00015669051840604318,0.0,-0.15680199553063967,0.0,-0.5977474406292802,-0.005231542000586578,-5.279909027384098e-06,958464,-0.5,0.0,0.0,-0.027711478039337736,0.0,-0.0027126736111111206,0.0039168,-2.2766019070961037e-09,-0.031468098099860224,0.649099136,3998,52,5.588091638249656e-05,0.0,0.01,0.0,0.0,-0.004997291581824732,198.3,-1.3682156589117334,-0.05517121952352592,-5.022687151446768e-07,-0.19980774841681595,0.0,0.0,0.3730507493019104,204,3.559904360771179,-34.11740207672119,1.005734920501709,0.023248868,0.2,0.00029952998399999996,-0.017917663522530346,1.163967251777649,0.22919921875
-150.20716446000003,25.59904,0.0,-0.12883914580659608,-0.06120937367469305,-1.5893109395228004,244,-0.21359395665766978,0.012631312925538032,-0.21214685627661278,0.5185466625737536,-0.00015327604322104115,0.0,-0.1728796665124147,0.0,-0.5905253889086884,-0.008165560756469794,-5.370036872982919e-06,976896,-0.5,0.0,0.0,-0.027520509427025292,0.0,-0.0026692708333333425,0.0039936,-2.0572946699226536e-09,-0.034075581183904274,0.649081472,3998,53,5.805107260433336e-05,0.0,0.01,0.0,0.0,-0.005561625931466308,201.66,-1.3831768545173322,-0.058884617400104915,-5.042566841824907e-07,-0.2151072215507531,0.0,0.0,0.4627504348754883,208,2.6152696430683138,-34.121091270446776,1.0057296752929688,0.025264585,0.2,0.00029952076799999997,-0.021542511857114734,0.654456615447998,0.2140380859375
-148.14103127,25.61056,0.0,-0.10622260924986655,-0.0615968651254508,-1.5768346003091944,248,-0.24748926885446285,0.01064592012445869,-0.21250073539200862,0.5193453223805992,-0.00017421054393824633,0.0,-0.12901641208074457,0.0,-0.5993380720841446,-0.006838336152383574,-5.607746415822839e-06,995328,-0.5,0.0,0.0,-0.024267880501510162,0.0,-0.002669270833333342,0.0040704,-2.0770127560048292e-09,-0.027253043172185305,0.6490638080000001,3999,54,8.843298807429771e-05,0.0,0.01,0.0,0.0,-0.005020779235380358,193.38,-1.3171249514484393,-0.04604088848007631,-5.221514240456528e-07,-0.16832926094272496,0.0,0.0,0.5282739400863647,212,1.8228958308696748,-34.11634483337402,1.0059962272644043,0.026887704,0.2,0.000299511552,-0.017786420753691346,0.31029579043388367,0.24615478515625
-149.96844997999997,25.62208,0.0,-0.14918641823386675,-0.06159819034514025,-1.5852317234533388,254,-0.226908993298017,0.015312499263116175,-0.2149065364238626,0.5185262614521858,-0.00014293518618269872,0.0,-0.2223080377629755,0.0,-0.5841751203757082,-0.00813815690650582,-5.3487564849574975e-06,1013760,-0.5,0.0,0.0,-0.029405268979543406,0.0,-0.002756076388888899,0.0041472,-2.1508493085217917e-09,-0.040245324386457476,0.649046144,3980,55,2.7669176536922652e-05,0.0,0.01,0.0,0.0,-0.005679119308433081,200.66,-1.4742913958097412,-0.0697314504178345,-5.131646477469218e-07,-0.25429245663448447,0.0,0.0,0.5367226600646973,216,1.1355393141508103,-34.12009410858154,1.0056055784225464,0.027538955,0.2,0.000299502336,-0.020738961768802255,0.03494536876678467,0.22962646484375
-151.36794651,25.6336,0.0,-0.14158278779749847,-0.06185523084066845,-1.5822404172237239,259,-0.22758000589761906,0.013741072807828918,-0.21177284092243615,0.518216823267027,-0.00014363984424444994,0.0,-0.20541297145799509,0.0,-0.5867000394165406,-0.010837511065864927,-5.4141865475390604e-06,1032192,-0.5,0.0,0.0,-0.030478130667082343,0.0,-0.0027235243055555645,0.004224,-1.9825465150593322e-09,-0.037319707272367844,0.64902848,3981,56,0.00010199631409098704,0.0,0.01,0.0,0.0,-0.005031340175157958,206.3,-1.4406012314835375,-0.06572628326139776,-5.368866165768686e-07,-0.2365304902753374,0.0,0.0,0.6441172957420349,220,0.7808917999267578,-34.1023344039917,1.0049768686294556,0.026605407,0.2,0.00029949311999999997,-0.019953575148247183,-0.11772406101226807,0.22806396484375
-151.50733743,25.64512,0.0,-0.16672296332293063,-0.06204172170690895,-1.5817548740800307,263,-0.20870635784403288,0.01449726739078695,-0.2123544859561436,0.5194794890455275,-0.0001641585794900425,0.0,-0.24245897151194773,0.0,-0.5791879999486157,-0.011084955871504924,-5.591839212682614e-06,1050624,-0.5,0.0,0.0,-0.030576732894082345,0.0,-0.002593315972222229,0.0043008,-2.1224216059573145e-09,-0.045108389615375354,0.649010816,3982,57,4.503029049374163e-05,0.0,0.01,0.0,0.0,-0.006179508112726455,206.86,-1.5462209840553722,-0.07124707210583954,-5.49681672086449e-07,-0.27766665960622294,0.0,0.0,0.7090104818344116,224,0.6032062917947769,-34.11651401519775,1.005300760269165,0.02833029,0.2,0.000299483904,-0.020639153732918202,-0.1474297046661377,0.241845703125
-150.63400718,25.65664,0.0,-0.14826677201436544,-0.06196187780450083,-1.5665384965213527,268,-0.2612358024905116,0.014598237927330698,-0.21288657549807283,0.5192133838791806,-0.00015928112009698937,0.0,-0.21464853262705308,0.0,-0.5861832930581207,-0.01533566241075108,-6.139389032413025e-06,1069056,-0.5,0.0,0.0,-0.02709095576978547,0.0,-0.002669270833333342,0.0043776,-1.9564561139357253e-09,-0.039541598265379105,0.6489931520000001,3982,58,2.0073717071985204e-05,0.0,0.01,0.0,0.0,-0.007167789866212142,203.31,-1.4733082089026355,-0.07141402126219867,-6.099905970551164e-07,-0.24802400072438205,0.0,0.0,0.7729392051696777,228,0.40201070010662077,-34.10797653198242,1.0047777891159058,0.026040036,0.2,0.000299474688,-0.02527399220271036,-0.2623581886291504,0.21312255859375
